Demographic_Type,Demographic,Vote_R
Party Urbanicity,Ind S3,0.4867723401289529
Party Urbanicity,Ind S4,0.4904597201589289
Party Urbanicity,Ind U5,0.46859700155615064
Party Urbanicity,Ind U6,0.43857784671899536
Party Married,Dem Unmarried,0.06546236740752388
Party Married,Dem Married,0.09645747175702184
Party Married,Rep Unmarried,0.9108930829442057
Party Married,Rep Married,0.9363338324377017
Party Married,Ind Unmarried,0.4868027519583096
Party Married,Ind Married,0.5679916946417995
Gender Age,Male 18 - 24,0.4429908241398709
Gender Age,Male 25 - 34,0.409507401684499
Gender Age,Male 35 - 44,0.4564622420688475
Gender Age,Male 45 - 54,0.5374260845825477
Gender Age,Male > 54,0.5607523853199277
Gender Age,Female 18 - 24,0.32486278097840326
Gender Age,Female 25 - 34,0.3071173271398037
Gender Age,Female 35 - 44,0.34887745265196424
Gender Age,Female 45 - 54,0.42982565291599284
Gender Age,Female > 54,0.45818272184019004
Gender Race,Male White,0.5858600760429139
Gender Race,Male Hispanic,0.25271975566024074
Gender Race,Male Black,0.20822227249359995
Gender Race,Male Other,0.3554867438563892
Gender Race,Female White,0.4849743522385074
Gender Race,Female Hispanic,0.21642504145500932
Gender Race,Female Black,0.13528233920861338
Gender Race,Female Other,0.28555839276484013
Gender Education,Male No Bachelors,0.536324534624294
Gender Education,Male Bachelors,0.5086720539975614
Gender Education,Female No Bachelors,0.4303052047865341
Gender Education,Female Bachelors,0.40688123036293655
Gender Urbanicity,Male R1,0.7294730372434319
Gender Urbanicity,Male R2,0.6578977171392673
Gender Urbanicity,Male S3,0.5734783158946708
Gender Urbanicity,Male S4,0.49393672596675325
Gender Urbanicity,Male U5,0.3579286887491952
Gender Urbanicity,Male U6,0.20262417201751218
Gender Urbanicity,Female R1,0.6250443448953156
Gender Urbanicity,Female R2,0.5511206786349034
Gender Urbanicity,Female S3,0.46063476473037707
Gender Urbanicity,Female S4,0.38465561065567566
Gender Urbanicity,Female U5,0.2736995927426375
Gender Urbanicity,Female U6,0.14990750666228236
Gender Married,Male Unmarried,0.4298430592188439
Gender Married,Male Married,0.6112019706923932
Gender Married,Female Unmarried,0.31992901068665175
Gender Married,Female Married,0.5377034060174108
Age Race,18 - 24 White,0.46770232963967123
Age Race,18 - 24 Hispanic,0.15131612648523093
Age Race,18 - 24 Black,0.1264026867798101
Age Race,18 - 24 Other,0.2334215737804136
Age Race,25 - 34 White,0.4251907773732382
Age Race,25 - 34 Hispanic,0.15829814310363258
Age Race,25 - 34 Black,0.11787437448211562
Age Race,25 - 34 Other,0.2197100784918548
Age Race,35 - 44 White,0.46972130979347104
Age Race,35 - 44 Hispanic,0.18423058036
Age Race,35 - 44 Black,0.128507541251536
Age Race,35 - 44 Other,0.25022489867429276
Age Race,45 - 54 White,0.5546135364050286
Age Race,45 - 54 Hispanic,0.24209910423965977
Age Race,45 - 54 Black,0.1645067022741397
Age Race,45 - 54 Other,0.3248160424668679
Age Race,> 54 White,0.5634455962433872
Age Race,> 54 Hispanic,0.27618340821788356
Age Race,> 54 Black,0.19047693883744946
Age Race,> 54 Other,0.36265549205207986
Age Education,18 - 24 No Bachelors,0.38980957730708843
Age Education,18 - 24 Bachelors,0.3686739391755774
Age Education,25 - 34 No Bachelors,0.36311123249147226
Age Education,25 - 34 Bachelors,0.3497145424576172
Age Education,35 - 44 No Bachelors,0.4086047076034022
Age Education,35 - 44 Bachelors,0.3924682835752952
Age Education,45 - 54 No Bachelors,0.48786569636787563
Age Education,45 - 54 Bachelors,0.47537112566673473
Age Education,> 54 No Bachelors,0.5177279706876267
Age Education,> 54 Bachelors,0.4921644511933348
Age Urbanicity,18 - 24 R1,0.6475507870740052
Age Urbanicity,18 - 24 R2,0.5406012430697785
Age Urbanicity,18 - 24 S3,0.42627248982097904
Age Urbanicity,18 - 24 S4,0.34868133158405534
Age Urbanicity,18 - 24 U5,0.22992211928600756
Age Urbanicity,18 - 24 U6,0.11777012485603192
Age Urbanicity,25 - 34 R1,0.6338223881750069
Age Urbanicity,25 - 34 R2,0.5307774194937366
Age Urbanicity,25 - 34 S3,0.41340813222770956
Age Urbanicity,25 - 34 S4,0.33070061614318197
Age Urbanicity,25 - 34 U5,0.21621408940880835
Age Urbanicity,25 - 34 U6,0.12015496984581125
Age Urbanicity,35 - 44 R1,0.660723784858903
Age Urbanicity,35 - 44 R2,0.566525614517697
Age Urbanicity,35 - 44 S3,0.45221496596865796
Age Urbanicity,35 - 44 S4,0.36143403004938385
Age Urbanicity,35 - 44 U5,0.23144105890679295
Age Urbanicity,35 - 44 U6,0.12371366482291334
Age Urbanicity,45 - 54 R1,0.7026255950010011
Age Urbanicity,45 - 54 R2,0.6304372687966575
Age Urbanicity,45 - 54 S3,0.5342159211862387
Age Urbanicity,45 - 54 S4,0.44955072892560083
Age Urbanicity,45 - 54 U5,0.3127149309813044
Age Urbanicity,45 - 54 U6,0.16933463124015327
Age Urbanicity,> 54 R1,0.6783781552085141
Age Urbanicity,> 54 R2,0.615761406274981
Age Urbanicity,> 54 S3,0.5444624279988645
Age Urbanicity,> 54 S4,0.4762201039613313
Age Urbanicity,> 54 U5,0.3622703159562168
Age Urbanicity,> 54 U6,0.2124610200211158
Age Married,18 - 24 Unmarried,0.2898814383262558
Age Married,18 - 24 Married,0.5037918464753623
Age Married,25 - 34 Unmarried,0.28135543962849147
Age Married,25 - 34 Married,0.48663262991494133
Age Married,35 - 44 Unmarried,0.30492439664146326
Age Married,35 - 44 Married,0.5259939073151049
Age Married,45 - 54 Unmarried,0.3743872139333746
Age Married,45 - 54 Married,0.597963834065195
Age Married,> 54 Unmarried,0.412109130869513
Age Married,> 54 Married,0.5925431972551438
Race Education,White No Bachelors,0.5582620703688987
Race Education,White Bachelors,0.5077810241251414
Race Education,Hispanic No Bachelors,0.22751058250457173
Race Education,Hispanic Bachelors,0.24117796952675707
Race Education,Black No Bachelors,0.16168048619781064
Race Education,Black Bachelors,0.17035193619570288
Race Education,Other No Bachelors,0.3292289504158956
Race Education,Other Bachelors,0.3058131259595269
Race Urbanicity,White R1,0.7119358074393639
Race Urbanicity,White R2,0.6394496044022657
Race Urbanicity,White S3,0.5578172528699065
Race Urbanicity,White S4,0.49482526395360277
Race Urbanicity,White U5,0.37315387314083953
Race Urbanicity,White U6,0.23377592479842402
Race Urbanicity,Hispanic R1,0.4554858358121893
Race Urbanicity,Hispanic R2,0.33817204964664194
Race Urbanicity,Hispanic S3,0.2900612587925301
Race Urbanicity,Hispanic S4,0.24531570863920998
Race Urbanicity,Hispanic U5,0.20322811943010277
Race Urbanicity,Hispanic U6,0.10819589672026429
Race Urbanicity,Black R1,0.3025323878665139
Race Urbanicity,Black R2,0.29405212396188707
Race Urbanicity,Black S3,0.2238113257955893
Race Urbanicity,Black S4,0.15753560947553583
Race Urbanicity,Black U5,0.0959416718874745
Race Urbanicity,Black U6,0.05162335591037951
Race Urbanicity,Other R1,0.5594870281293663
Race Urbanicity,Other R2,0.49292952945004503
Race Urbanicity,Other S3,0.3960816125355425
Race Urbanicity,Other S4,0.3350888891656072
Race Urbanicity,Other U5,0.2506098646959958
Race Urbanicity,Other U6,0.17705951675940448
Race Married,White Unmarried,0.4383529277031924
Race Married,White Married,0.6237588631696767
Race Married,Hispanic Unmarried,0.1852775911169625
Race Married,Hispanic Married,0.31735289320763094
Race Married,Black Unmarried,0.11624316409587429
Race Married,Black Married,0.2536778486334523
Race Married,Other Unmarried,0.25333604595316583
Race Married,Other Married,0.41626381870253787
Education Urbanicity,No Bachelors R1,0.6810695805969496
Education Urbanicity,No Bachelors R2,0.6034274417837941
Education Urbanicity,No Bachelors S3,0.5104473005508458
Education Urbanicity,No Bachelors S4,0.42365874999898867
Education Urbanicity,No Bachelors U5,0.3014192278167898
Education Urbanicity,No Bachelors U6,0.1661867668071142
Education Urbanicity,Bachelors R1,0.6660795667434767
Education Urbanicity,Bachelors R2,0.601396613822266
Education Urbanicity,Bachelors S3,0.5188309735695035
Education Urbanicity,Bachelors S4,0.44763740937912905
Education Urbanicity,Bachelors U5,0.3236223436223846
Education Urbanicity,Bachelors U6,0.18129227805087592
Education Married,No Bachelors Unmarried,0.38331105064861076
Education Married,No Bachelors Married,0.5921055152694473
Education Married,Bachelors Unmarried,0.3514984744841448
Education Married,Bachelors Married,0.5567677719001551
Urbanicity Married,R1 Unmarried,0.5882723380206076
Urbanicity Married,R1 Married,0.7417859226760527
Urbanicity Married,R2 Unmarried,0.5121356723198527
Urbanicity Married,R2 Married,0.6773025332812113
Urbanicity Married,S3 Unmarried,0.42338576833012803
Urbanicity Married,S3 Married,0.5955855220396952
Urbanicity Married,S4 Unmarried,0.3506766819130246
Urbanicity Married,S4 Married,0.5265461821168025
Urbanicity Married,U5 Unmarried,0.24552317619967098
Urbanicity Married,U5 Married,0.41277248588659016
Urbanicity Married,U6 Unmarried,0.14063994930976753
Urbanicity Married,U6 Married,0.259923817022462
Party Gender Age,Dem Male 18 - 24,0.07259909207411765
Party Gender Age,Dem Male 25 - 34,0.07260164706260525
Party Gender Age,Dem Male 35 - 44,0.06477372717228445
Party Gender Age,Dem Male 45 - 54,0.07777530701318854
Party Gender Age,Dem Male > 54,0.09594340464728585
Party Gender Age,Dem Female 18 - 24,0.06301034658284396
Party Gender Age,Dem Female 25 - 34,0.06207520779507714
Party Gender Age,Dem Female 35 - 44,0.05505983857469235
Party Gender Age,Dem Female 45 - 54,0.067329272389974
Party Gender Age,Dem Female > 54,0.08106619799804517
Party Gender Age,Rep Male 18 - 24,0.9255395067860948
Party Gender Age,Rep Male 25 - 34,0.9226466205593167
Party Gender Age,Rep Male 35 - 44,0.9140285445976885
Party Gender Age,Rep Male 45 - 54,0.927798368736929
Party Gender Age,Rep Male > 54,0.937357730622566
Party Gender Age,Rep Female 18 - 24,0.9153505084075827
Party Gender Age,Rep Female 25 - 34,0.9113075971461048
Party Gender Age,Rep Female 35 - 44,0.90168378135493
Party Gender Age,Rep Female 45 - 54,0.9173425798310166
Party Gender Age,Rep Female > 54,0.9258904014239863
Party Gender Age,Ind Male 18 - 24,0.5127223354549683
Party Gender Age,Ind Male 25 - 34,0.5112560804165988
Party Gender Age,Ind Male 35 - 44,0.4769163555908789
Party Gender Age,Ind Male 45 - 54,0.522190064232675
Party Gender Age,Ind Male > 54,0.5726672014917045
Party Gender Age,Ind Female 18 - 24,0.4872200330974017
Party Gender Age,Ind Female 25 - 34,0.4881503054924943
Party Gender Age,Ind Female 35 - 44,0.4545918975531931
Party Gender Age,Ind Female 45 - 54,0.5020111518908097
Party Gender Age,Ind Female > 54,0.5415458943167255
Party Gender Race,Dem Male White,0.10224159369732515
Party Gender Race,Dem Male Hispanic,0.04514940344524761
Party Gender Race,Dem Male Black,0.033979011360182394
Party Gender Race,Dem Male Other,0.06888957659073211
Party Gender Race,Dem Female White,0.08850906844240362
Party Gender Race,Dem Female Hispanic,0.03871762325447905
Party Gender Race,Dem Female Black,0.028455401193715736
Party Gender Race,Dem Female Other,0.05967893019478398
Party Gender Race,Rep Male White,0.9391087582904317
Party Gender Race,Rep Male Hispanic,0.858113048579109
Party Gender Race,Rep Male Black,0.8242458084033141
Party Gender Race,Rep Male Other,0.9085243741913773
Party Gender Race,Rep Female White,0.9298448679831315
Party Gender Race,Rep Female Hispanic,0.8444065280300755
Party Gender Race,Rep Female Black,0.8009891852423687
Party Gender Race,Rep Female Other,0.8962524449374653
Party Gender Race,Ind Male White,0.5667603506345846
Party Gender Race,Ind Male Hispanic,0.34590051143568645
Party Gender Race,Ind Male Black,0.2905222539089293
Party Gender Race,Ind Male Other,0.45691885254228454
Party Gender Race,Ind Female White,0.5391504707954192
Party Gender Race,Ind Female Hispanic,0.3276175470971571
Party Gender Race,Ind Female Black,0.2672370679736789
Party Gender Race,Ind Female Other,0.4314164078562318
Party Gender Education,Dem Male No Bachelors,0.09106296783666083
Party Gender Education,Dem Male Bachelors,0.07702887897742311
Party Gender Education,Dem Female No Bachelors,0.07787714581639542
Party Gender Education,Dem Female Bachelors,0.0653850835360187
Party Gender Education,Rep Male No Bachelors,0.9393040889332072
Party Gender Education,Rep Male Bachelors,0.9225173453984364
Party Gender Education,Rep Female No Bachelors,0.9296796998448025
Party Gender Education,Rep Female Bachelors,0.9102600725093216
Party Gender Education,Ind Male No Bachelors,0.5663412312908075
Party Gender Education,Ind Male Bachelors,0.507544041412002
Party Gender Education,Ind Female No Bachelors,0.5426943253489791
Party Gender Education,Ind Female Bachelors,0.48043119434200676
Party Gender Urbanicity,Dem Male R1,0.1394508232509054
Party Gender Urbanicity,Dem Male R2,0.11147230509711824
Party Gender Urbanicity,Dem Male S3,0.08289816802962936
Party Gender Urbanicity,Dem Male S4,0.08121755690801609
Party Gender Urbanicity,Dem Male U5,0.07211045929277395
Party Gender Urbanicity,Dem Male U6,0.06219098077721782
Party Gender Urbanicity,Dem Female R1,0.11778413230531141
Party Gender Urbanicity,Dem Female R2,0.09420528974774121
Party Gender Urbanicity,Dem Female S3,0.06978629259824286
Party Gender Urbanicity,Dem Female S4,0.06832230752257389
Party Gender Urbanicity,Dem Female U5,0.060840133824562076
Party Gender Urbanicity,Dem Female U6,0.051841342394432305
Party Gender Urbanicity,Rep Male R1,0.9548057721598305
Party Gender Urbanicity,Rep Male R2,0.9413879203066318
Party Gender Urbanicity,Rep Male S3,0.9210552870012438
Party Gender Urbanicity,Rep Male S4,0.9213757382883876
Party Gender Urbanicity,Rep Male U5,0.9122536891182393
Party Gender Urbanicity,Rep Male U6,0.9013421642098809
Party Gender Urbanicity,Rep Female R1,0.9472782128900854
Party Gender Urbanicity,Rep Female R2,0.9317281758311322
Party Gender Urbanicity,Rep Female S3,0.908439836419336
Party Gender Urbanicity,Rep Female S4,0.9089564717371557
Party Gender Urbanicity,Rep Female U5,0.8988861341461062
Party Gender Urbanicity,Rep Female U6,0.8879997542046912
Party Gender Urbanicity,Ind Male R1,0.6460512300815827
Party Gender Urbanicity,Ind Male R2,0.5816174585699839
Party Gender Urbanicity,Ind Male S3,0.5045311909371376
Party Gender Urbanicity,Ind Male S4,0.5059390842043021
Party Gender Urbanicity,Ind Male U5,0.4821205190227438
Party Gender Urbanicity,Ind Male U6,0.4530476934814209
Party Gender Urbanicity,Ind Female R1,0.6101492232400135
Party Gender Urbanicity,Ind Female R2,0.5450858296976493
Party Gender Urbanicity,Ind Female S3,0.46973353436001786
Party Gender Urbanicity,Ind Female S4,0.4738225198135206
Party Gender Urbanicity,Ind Female U5,0.45083358810153473
Party Gender Urbanicity,Ind Female U6,0.4186189012486936
Party Gender Married,Dem Male Unmarried,0.0708166525071881
Party Gender Married,Dem Male Married,0.1035645636005815
Party Gender Married,Dem Female Unmarried,0.06202831120311505
Party Gender Married,Dem Female Married,0.09040528131023139
Party Gender Married,Rep Male Unmarried,0.9167762440035633
Party Gender Married,Rep Male Married,0.9407178230719574
Party Gender Married,Rep Female Unmarried,0.9042119729756958
Party Gender Married,Rep Female Married,0.9311070458337383
Party Gender Married,Ind Male Unmarried,0.4975486697071347
Party Gender Married,Ind Male Married,0.5830020817620472
Party Gender Married,Ind Female Unmarried,0.4761034160022899
Party Gender Married,Ind Female Married,0.5533252231737215
Party Age Race,Dem 18 - 24 White,0.08578963600226451
Party Age Race,Dem 18 - 24 Hispanic,0.038237927654307544
Party Age Race,Dem 18 - 24 Black,0.027930053175250658
Party Age Race,Dem 18 - 24 Other,0.05914249196348457
Party Age Race,Dem 25 - 34 White,0.08240397074431588
Party Age Race,Dem 25 - 34 Hispanic,0.03789004113319204
Party Age Race,Dem 25 - 34 Black,0.02721003705581959
Party Age Race,Dem 25 - 34 Other,0.057513912239164716
Party Age Race,Dem 35 - 44 White,0.07338770334387616
Party Age Race,Dem 35 - 44 Hispanic,0.033090395526331286
Party Age Race,Dem 35 - 44 Black,0.02380477870887717
Party Age Race,Dem 35 - 44 Other,0.05026992507643017
Party Age Race,Dem 45 - 54 White,0.0892935016659179
Party Age Race,Dem 45 - 54 Hispanic,0.04054964721876523
Party Age Race,Dem 45 - 54 Black,0.029418515756441693
Party Age Race,Dem 45 - 54 Other,0.06114100736284059
Party Age Race,Dem > 54 White,0.10429633585437255
Party Age Race,Dem > 54 Hispanic,0.046686778533436515
Party Age Race,Dem > 54 Black,0.034204493940109625
Party Age Race,Dem > 54 Other,0.0712796692537125
Party Age Race,Rep 18 - 24 White,0.930853044630978
Party Age Race,Rep 18 - 24 Hispanic,0.8430977576680139
Party Age Race,Rep 18 - 24 Black,0.8031444983598904
Party Age Race,Rep 18 - 24 Other,0.8993498061183496
Party Age Race,Rep 25 - 34 White,0.9278960536376265
Party Age Race,Rep 25 - 34 Hispanic,0.8377289002614737
Party Age Race,Rep 25 - 34 Black,0.7950992383904152
Party Age Race,Rep 25 - 34 Other,0.8945269871971647
Party Age Race,Rep 35 - 44 White,0.9191934661191135
Party Age Race,Rep 35 - 44 Hispanic,0.8183842225572655
Party Age Race,Rep 35 - 44 Black,0.7751876733512488
Party Age Race,Rep 35 - 44 Other,0.8799540124296635
Party Age Race,Rep 45 - 54 White,0.9321314409126996
Party Age Race,Rep 45 - 54 Hispanic,0.8458837774603005
Party Age Race,Rep 45 - 54 Black,0.8073089198087839
Party Age Race,Rep 45 - 54 Other,0.8978481348898034
Party Age Race,Rep > 54 White,0.9395447420304637
Party Age Race,Rep > 54 Hispanic,0.8620045007618706
Party Age Race,Rep > 54 Black,0.8257751410158519
Party Age Race,Rep > 54 Other,0.9096157792998678
Party Age Race,Ind 18 - 24 White,0.531148982007608
Party Age Race,Ind 18 - 24 Hispanic,0.320962501408269
Party Age Race,Ind 18 - 24 Black,0.2608999524178372
Party Age Race,Ind 18 - 24 Other,0.4295292823583249
Party Age Race,Ind 25 - 34 White,0.5274574977866738
Party Age Race,Ind 25 - 34 Hispanic,0.3187494585255447
Party Age Race,Ind 25 - 34 Black,0.25778016632164863
Party Age Race,Ind 25 - 34 Other,0.42614066575007786
Party Age Race,Ind 35 - 44 White,0.4920065861051301
Party Age Race,Ind 35 - 44 Hispanic,0.2895717272053408
Party Age Race,Ind 35 - 44 Black,0.23303030618142778
Party Age Race,Ind 35 - 44 Other,0.3883925768117694
Party Age Race,Ind 45 - 54 White,0.5392362072517608
Party Age Race,Ind 45 - 54 Hispanic,0.3316218029362305
Party Age Race,Ind 45 - 54 Black,0.27035008851069453
Party Age Race,Ind 45 - 54 Other,0.4323285970074114
Party Age Race,Ind > 54 White,0.5785907563192482
Party Age Race,Ind > 54 Hispanic,0.36365487367558397
Party Age Race,Ind > 54 Black,0.30276285361232674
Party Age Race,Ind > 54 Other,0.47337649695882006
Party Age Education,Dem 18 - 24 No Bachelors,0.06968646758214392
Party Age Education,Dem 18 - 24 Bachelors,0.05996126845849879
Party Age Education,Dem 25 - 34 No Bachelors,0.07160677064235296
Party Age Education,Dem 25 - 34 Bachelors,0.062115356242244936
Party Age Education,Dem 35 - 44 No Bachelors,0.0636817982947744
Party Age Education,Dem 35 - 44 Bachelors,0.05567211305447758
Party Age Education,Dem 45 - 54 No Bachelors,0.07674820838673031
Party Age Education,Dem 45 - 54 Bachelors,0.06701102758029022
Party Age Education,Dem > 54 No Bachelors,0.09330164149936654
Party Age Education,Dem > 54 Bachelors,0.07950481114303638
Party Age Education,Rep 18 - 24 No Bachelors,0.9257438430390889
Party Age Education,Rep 18 - 24 Bachelors,0.908330472058899
Party Age Education,Rep 25 - 34 No Bachelors,0.9272616147027114
Party Age Education,Rep 25 - 34 Bachelors,0.9094719111805422
Party Age Education,Rep 35 - 44 No Bachelors,0.9200765576972871
Party Age Education,Rep 35 - 44 Bachelors,0.9000589906239451
Party Age Education,Rep 45 - 54 No Bachelors,0.9324450086201843
Party Age Education,Rep 45 - 54 Bachelors,0.9147347200243121
Party Age Education,Rep > 54 No Bachelors,0.9388869451506708
Party Age Education,Rep > 54 Bachelors,0.9229852965607153
Party Age Education,Ind 18 - 24 No Bachelors,0.512887727334916
Party Age Education,Ind 18 - 24 Bachelors,0.4617359836347511
Party Age Education,Ind 25 - 34 No Bachelors,0.5256129058322107
Party Age Education,Ind 25 - 34 Bachelors,0.47472102145467293
Party Age Education,Ind 35 - 44 No Bachelors,0.494289956399493
Party Age Education,Ind 35 - 44 Bachelors,0.4419391264242264
Party Age Education,Ind 45 - 54 No Bachelors,0.5389779368179345
Party Age Education,Ind 45 - 54 Bachelors,0.4838451355018087
Party Age Education,Ind > 54 No Bachelors,0.5796406105687645
Party Age Education,Ind > 54 Bachelors,0.5221121998265349
Party Age Urbanicity,Dem 18 - 24 R1,0.10893326645304878
Party Age Urbanicity,Dem 18 - 24 R2,0.08743607722558522
Party Age Urbanicity,Dem 18 - 24 S3,0.06630083659058346
Party Age Urbanicity,Dem 18 - 24 S4,0.06617785541664789
Party Age Urbanicity,Dem 18 - 24 U5,0.05957675415812448
Party Age Urbanicity,Dem 18 - 24 U6,0.0506489880017619
Party Age Urbanicity,Dem 25 - 34 R1,0.10988001081702749
Party Age Urbanicity,Dem 25 - 34 R2,0.08826185233087462
Party Age Urbanicity,Dem 25 - 34 S3,0.06641058164672241
Party Age Urbanicity,Dem 25 - 34 S4,0.0658958424634281
Party Age Urbanicity,Dem 25 - 34 U5,0.05974250108090915
Party Age Urbanicity,Dem 25 - 34 U6,0.0529644979653585
Party Age Urbanicity,Dem 35 - 44 R1,0.09774238911038066
Party Age Urbanicity,Dem 35 - 44 R2,0.07810372247266074
Party Age Urbanicity,Dem 35 - 44 S3,0.058050486985952415
Party Age Urbanicity,Dem 35 - 44 S4,0.057537702116194765
Party Age Urbanicity,Dem 35 - 44 U5,0.052357840692917025
Party Age Urbanicity,Dem 35 - 44 U6,0.04605730040875306
Party Age Urbanicity,Dem 45 - 54 R1,0.11743687844993143
Party Age Urbanicity,Dem 45 - 54 R2,0.0943073576574638
Party Age Urbanicity,Dem 45 - 54 S3,0.07013123687837318
Party Age Urbanicity,Dem 45 - 54 S4,0.06925163710700567
Party Age Urbanicity,Dem 45 - 54 U5,0.06243857638497307
Party Age Urbanicity,Dem 45 - 54 U6,0.05431832391819571
Party Age Urbanicity,Dem > 54 R1,0.13664582140365564
Party Age Urbanicity,Dem > 54 R2,0.11089315235215877
Party Age Urbanicity,Dem > 54 S3,0.08360910777609382
Party Age Urbanicity,Dem > 54 S4,0.0823644440267929
Party Age Urbanicity,Dem > 54 U5,0.073214868068437
Party Age Urbanicity,Dem > 54 U6,0.06254262002284239
Party Age Urbanicity,Rep 18 - 24 R1,0.9464363397663944
Party Age Urbanicity,Rep 18 - 24 R2,0.9311038553351979
Party Age Urbanicity,Rep 18 - 24 S3,0.9087006058361671
Party Age Urbanicity,Rep 18 - 24 S4,0.9101273939132898
Party Age Urbanicity,Rep 18 - 24 U5,0.9004063156248845
Party Age Urbanicity,Rep 18 - 24 U6,0.8906229133494321
Party Age Urbanicity,Rep 25 - 34 R1,0.9456305102272016
Party Age Urbanicity,Rep 25 - 34 R2,0.9292451974033944
Party Age Urbanicity,Rep 25 - 34 S3,0.9050375384692543
Party Age Urbanicity,Rep 25 - 34 S4,0.9056511564152162
Party Age Urbanicity,Rep 25 - 34 U5,0.8950343264592477
Party Age Urbanicity,Rep 25 - 34 U6,0.8843949613826013
Party Age Urbanicity,Rep 35 - 44 R1,0.9390300699468029
Party Age Urbanicity,Rep 35 - 44 R2,0.9205259719568031
Party Age Urbanicity,Rep 35 - 44 S3,0.8934485682151921
Party Age Urbanicity,Rep 35 - 44 S4,0.8939017085254863
Party Age Urbanicity,Rep 35 - 44 U5,0.881652381217853
Party Age Urbanicity,Rep 35 - 44 U6,0.8680567780099507
Party Age Urbanicity,Rep 45 - 54 R1,0.9497310630996577
Party Age Urbanicity,Rep 45 - 54 R2,0.9344576883753448
Party Age Urbanicity,Rep 45 - 54 S3,0.9115443611888786
Party Age Urbanicity,Rep 45 - 54 S4,0.9116979053991964
Party Age Urbanicity,Rep 45 - 54 U5,0.9008075380024451
Party Age Urbanicity,Rep 45 - 54 U6,0.8890624944164303
Party Age Urbanicity,Rep > 54 R1,0.9551741845933128
Party Age Urbanicity,Rep > 54 R2,0.942055635164454
Party Age Urbanicity,Rep > 54 S3,0.9220673934643715
Party Age Urbanicity,Rep > 54 S4,0.9223035215368248
Party Age Urbanicity,Rep > 54 U5,0.9126948724119595
Party Age Urbanicity,Rep > 54 U6,0.9027997736855701
Party Age Urbanicity,Ind 18 - 24 R1,0.5977968229732037
Party Age Urbanicity,Ind 18 - 24 R2,0.5354733811280001
