Demographic_Type,Demographic,Vote_R
Party Urbanicity,Rep R2,0.9233540297041486
Party Urbanicity,Rep S3,0.899117954734761
Party Urbanicity,Rep S4,0.8870676619486014
Party Urbanicity,Rep U5,0.9127223384365334
Party Urbanicity,Rep U6,0.8769636761716181
Party Urbanicity,Ind R1,0.5700052118306277
Party Urbanicity,Ind R2,0.4710552366425983
Party Urbanicity,Ind S3,0.4005706189365416
Party Urbanicity,Ind S4,0.3737318539987801
Party Urbanicity,Ind U5,0.4480781601412871
Party Urbanicity,Ind U6,0.3542363060948941
Party Married,Dem Unmarried,0.06197966590994849
Party Married,Dem Married,0.07712407571176037
Party Married,Rep Unmarried,0.9049057798425784
Party Married,Rep Married,0.9208157404466184
Party Married,Ind Unmarried,0.4311071415883657
Party Married,Ind Married,0.47066731735466716
Gender Age,Male 18 - 24,0.43855916065778644
Gender Age,Male 25 - 34,0.3894949986172004
Gender Age,Male 35 - 44,0.45589535096478084
Gender Age,Male 45 - 54,0.542278190585113
Gender Age,Male > 54,0.5285844052151312
Gender Age,Female 18 - 24,0.31941682130209653
Gender Age,Female 25 - 34,0.28815118202094964
Gender Age,Female 35 - 44,0.34661541823109515
Gender Age,Female 45 - 54,0.43203994525367756
Gender Age,Female > 54,0.42499284881545274
Gender Race,Male White,0.5602776915591544
Gender Race,Male Hispanic,0.2778913101948401
Gender Race,Male Black,0.20274733108244303
Gender Race,Male Other,0.3617920804167797
Gender Race,Female White,0.45692641522427324
Gender Race,Female Hispanic,0.23694880500240953
Gender Race,Female Black,0.13075340130223376
Gender Race,Female Other,0.2893782313751457
Gender Education,Male No Bachelors,0.5143630271352827
Gender Education,Male Bachelors,0.4929851650309035
Gender Education,Female No Bachelors,0.406422948512274
Gender Education,Female Bachelors,0.39040759515211204
Gender Urbanicity,Male R1,0.7152338671835308
Gender Urbanicity,Male R2,0.6312960564077922
Gender Urbanicity,Male S3,0.5462820653013546
Gender Urbanicity,Male S4,0.4544440834379596
Gender Urbanicity,Male U5,0.3627953878563825
Gender Urbanicity,Male U6,0.18779628784338623
Gender Urbanicity,Female R1,0.6065048003082757
Gender Urbanicity,Female R2,0.5209766694977346
Gender Urbanicity,Female S3,0.43200883134222273
Gender Urbanicity,Female S4,0.3470457156144551
Gender Urbanicity,Female U5,0.2770962025718933
Gender Urbanicity,Female U6,0.13628796988715577
Gender Married,Male Unmarried,0.4197632772267378
Gender Married,Male Married,0.5843039339263396
Gender Married,Female Unmarried,0.3076525920163333
Gender Married,Female Married,0.508152887232856
Age Race,18 - 24 White,0.454314861929034
Age Race,18 - 24 Hispanic,0.18279677003770056
Age Race,18 - 24 Black,0.13025410111547292
Age Race,18 - 24 Other,0.24923742238362173
Age Race,25 - 34 White,0.39746847083778475
Age Race,25 - 34 Hispanic,0.17570888697671072
Age Race,25 - 34 Black,0.11321483408006774
Age Race,25 - 34 Other,0.22123504268846914
Age Race,35 - 44 White,0.46208629765046616
Age Race,35 - 44 Hispanic,0.2174724740455752
Age Race,35 - 44 Black,0.13365320204826142
Age Race,35 - 44 Other,0.2692869758678891
Age Race,45 - 54 White,0.5520775542533441
Age Race,45 - 54 Hispanic,0.28387616270619115
Age Race,45 - 54 Black,0.1733468480345531
Age Race,45 - 54 Other,0.3506959742123603
Age Race,> 54 White,0.5242052444233056
Age Race,> 54 Hispanic,0.2876592409731299
Age Race,> 54 Black,0.17670833168932737
Age Race,> 54 Other,0.3542577914022798
Age Education,18 - 24 No Bachelors,0.383556983364912
Age Education,18 - 24 Bachelors,0.3678789457074033
Age Education,25 - 34 No Bachelors,0.34107442147658573
Age Education,25 - 34 Bachelors,0.33255918726429773
Age Education,35 - 44 No Bachelors,0.40502757477988766
Age Education,35 - 44 Bachelors,0.3926375149362892
Age Education,45 - 54 No Bachelors,0.48940537274979085
Age Education,45 - 54 Bachelors,0.4806544373765458
Age Education,> 54 No Bachelors,0.4829046899194721
Age Education,> 54 Bachelors,0.4622791447932637
Age Urbanicity,18 - 24 R1,0.6468846881397906
Age Urbanicity,18 - 24 R2,0.5288109130423476
Age Urbanicity,18 - 24 S3,0.4144341028022819
Age Urbanicity,18 - 24 S4,0.3247875108949636
Age Urbanicity,18 - 24 U5,0.24779145636993133
Age Urbanicity,18 - 24 U6,0.11662160528265873
Age Urbanicity,25 - 34 R1,0.6153883844490237
Age Urbanicity,25 - 34 R2,0.5002854816546841
Age Urbanicity,25 - 34 S3,0.3834944007113186
Age Urbanicity,25 - 34 S4,0.292930084470803
Age Urbanicity,25 - 34 U5,0.21875340512977928
Age Urbanicity,25 - 34 U6,0.10694340165038321
Age Urbanicity,35 - 44 R1,0.6638785385512204
Age Urbanicity,35 - 44 R2,0.5587133660332347
Age Urbanicity,35 - 44 S3,0.4444676526030125
Age Urbanicity,35 - 44 S4,0.34189280530071287
Age Urbanicity,35 - 44 U5,0.2502425605600228
Age Urbanicity,35 - 44 U6,0.12172908749716986
Age Urbanicity,45 - 54 R1,0.7103079752554395
Age Urbanicity,45 - 54 R2,0.628043025619628
Age Urbanicity,45 - 54 S3,0.531873340886613
Age Urbanicity,45 - 54 S4,0.43443797930942885
Age Urbanicity,45 - 54 U5,0.3393000328245555
Age Urbanicity,45 - 54 U6,0.17090695682896745
Age Urbanicity,> 54 R1,0.6509640689546815
Age Urbanicity,> 54 R2,0.5746794706521072
Age Urbanicity,> 54 S3,0.502790036004094
Age Urbanicity,> 54 S4,0.4236515232235275
Age Urbanicity,> 54 U5,0.3540706272117177
Age Urbanicity,> 54 U6,0.18715824073164497
Age Married,18 - 24 Unmarried,0.2929518950925509
Age Married,18 - 24 Married,0.4891799790458636
Age Married,25 - 34 Unmarried,0.2687388443623375
Age Married,25 - 34 Married,0.4559673388325991
Age Married,35 - 44 Unmarried,0.3102884842840018
Age Married,35 - 44 Married,0.5162966294670047
Age Married,45 - 54 Unmarried,0.3850758887664361
Age Married,45 - 54 Married,0.5942405196399199
Age Married,> 54 Unmarried,0.3874385892455676
Age Married,> 54 Married,0.5530622565354745
Race Education,White No Bachelors,0.5269845696837023
Race Education,White Bachelors,0.48576705964250794
Race Education,Hispanic No Bachelors,0.24791813434524854
Race Education,Hispanic Bachelors,0.2671850757163655
Race Education,Black No Bachelors,0.15503889111036143
Race Education,Black Bachelors,0.167884989199062
Race Education,Other No Bachelors,0.33022703565984113
Race Education,Other Bachelors,0.3144646844536723
Race Urbanicity,White R1,0.6919557961979983
Race Urbanicity,White R2,0.6061092668368107
Race Urbanicity,White S3,0.5238307281843698
Race Urbanicity,White S4,0.4475460256595101
Race Urbanicity,White U5,0.3699949395548075
Race Urbanicity,White U6,0.2076408897130936
Race Urbanicity,Hispanic R1,0.49527890436849836
Race Urbanicity,Hispanic R2,0.3634395349685704
Race Urbanicity,Hispanic S3,0.31331738765093864
Race Urbanicity,Hispanic S4,0.253367982114122
Race Urbanicity,Hispanic U5,0.240526859973664
Race Urbanicity,Hispanic U6,0.11787444967597675
Race Urbanicity,Black R1,0.3013274803287613
Race Urbanicity,Black R2,0.28382245568659725
Race Urbanicity,Black S3,0.21611824295477844
Race Urbanicity,Black S4,0.14375501896671225
Race Urbanicity,Black U5,0.10217459869803767
Race Urbanicity,Black U6,0.04588243853787728
Race Urbanicity,Other R1,0.5611145834338155
Race Urbanicity,Other R2,0.49011182762390193
Race Urbanicity,Other S3,0.39647116270582544
Race Urbanicity,Other S4,0.3198667732480715
Race Urbanicity,Other U5,0.27335408953858764
Race Urbanicity,Other U6,0.17655291418858407
Race Married,White Unmarried,0.4193235807030182
Race Married,White Married,0.5900951513831888
Race Married,Hispanic Unmarried,0.21083872946095686
Race Married,Hispanic Married,0.3352716679838646
Race Married,Black Unmarried,0.11577220580564732
Race Married,Black Married,0.24142075871583565
Race Married,Other Unmarried,0.26405926692427045
Race Married,Other Married,0.4128588969445007
Education Urbanicity,No Bachelors R1,0.6620085181087058
Education Urbanicity,No Bachelors R2,0.5714526515043455
Education Urbanicity,No Bachelors S3,0.4783069329287026
Education Urbanicity,No Bachelors S4,0.38140561593987937
Education Urbanicity,No Bachelors U5,0.30231955703737584
Education Urbanicity,No Bachelors U6,0.15128861118053688
Education Urbanicity,Bachelors R1,0.6550661829043108
Education Urbanicity,Bachelors R2,0.57804508863697
Education Urbanicity,Bachelors S3,0.4953708583361127
Education Urbanicity,Bachelors S4,0.4125866016029898
Education Urbanicity,Bachelors U5,0.33055457188672704
Education Urbanicity,Bachelors U6,0.16761533193175554
Education Married,No Bachelors Unmarried,0.3686517597947242
Education Married,No Bachelors Married,0.5602282141860834
Education Married,Bachelors Unmarried,0.34444363114722254
Education Married,Bachelors Married,0.532419131740882
Urbanicity Married,R1 Unmarried,0.5785457318741909
Urbanicity Married,R1 Married,0.7211749759545464
Urbanicity Married,R2 Unmarried,0.4911354287365774
Urbanicity Married,R2 Married,0.6432362523321262
Urbanicity Married,S3 Unmarried,0.40403833807913264
Urbanicity Married,S3 Married,0.5604966086237613
Urbanicity Married,S4 Unmarried,0.3216693270218575
Urbanicity Married,S4 Married,0.4784393516469686
Urbanicity Married,U5 Unmarried,0.2556703991311493
Urbanicity Married,U5 Married,0.40800329655759143
Urbanicity Married,U6 Unmarried,0.1308458744900456
Urbanicity Married,U6 Married,0.23589819361762282
Party Gender Age,Dem Male 18 - 24,0.07690104958550127
Party Gender Age,Dem Male 25 - 34,0.06436261309970677
Party Gender Age,Dem Male 35 - 44,0.0697927829911407
Party Gender Age,Dem Male 45 - 54,0.08780617302674724
Party Gender Age,Dem Male > 54,0.0741915000998442
Party Gender Age,Dem Female 18 - 24,0.06538492158217625
Party Gender Age,Dem Female 25 - 34,0.053969552581989017
Party Gender Age,Dem Female 35 - 44,0.058170079758618
Party Gender Age,Dem Female 45 - 54,0.07423029332480513
Party Gender Age,Dem Female > 54,0.06173949609886981
Party Gender Age,Rep Male 18 - 24,0.9261287958042901
Party Gender Age,Rep Male 25 - 34,0.9113722670812053
Party Gender Age,Rep Male 35 - 44,0.9184384017640875
Party Gender Age,Rep Male 45 - 54,0.9346173989184255
Party Gender Age,Rep Male > 54,0.918393793908181
Party Gender Age,Rep Female 18 - 24,0.9142502012303336
Party Gender Age,Rep Female 25 - 34,0.896547246987614
Party Gender Age,Rep Female 35 - 44,0.9047715826171775
Party Gender Age,Rep Female 45 - 54,0.9235559778487646
Party Gender Age,Rep Female > 54,0.9029813837546121
Party Gender Age,Ind Male 18 - 24,0.4770931131609761
Party Gender Age,Ind Male 25 - 34,0.43214874540690223
Party Gender Age,Ind Male 35 - 44,0.45016483400305957
Party Gender Age,Ind Male 45 - 54,0.5104582742457958
Party Gender Age,Ind Male > 54,0.4643715151583836
Party Gender Age,Ind Female 18 - 24,0.44441312721161225
Party Gender Age,Ind Female 25 - 34,0.402902454597914
Party Gender Age,Ind Female 35 - 44,0.41971996113711507
Party Gender Age,Ind Female 45 - 54,0.47997236263370685
Party Gender Age,Ind Female > 54,0.42752270399107134
Party Gender Race,Dem Male White,0.08492873599498112
Party Gender Race,Dem Male Hispanic,0.06330316592365315
Party Gender Race,Dem Male Black,0.03318741817207509
Party Gender Race,Dem Male Other,0.07663775382213804
Party Gender Race,Dem Female White,0.07213744246628422
Party Gender Race,Dem Female Hispanic,0.05382689469587329
Party Gender Race,Dem Female Black,0.027537813169942593
Party Gender Race,Dem Female Other,0.06551541740862511
Party Gender Race,Rep Male White,0.9263746861719213
Party Gender Race,Rep Male Hispanic,0.8983127234792571
Party Gender Race,Rep Male Black,0.816438874459917
Party Gender Race,Rep Male Other,0.9153987661030331
Party Gender Race,Rep Female White,0.9130302557212776
Party Gender Race,Rep Female Hispanic,0.8834895124354387
Party Gender Race,Rep Female Black,0.7900366490327493
Party Gender Race,Rep Female Other,0.9018025220069196
Party Gender Race,Ind Male White,0.4821992837699393
Party Gender Race,Ind Male Hispanic,0.4010055407564181
Party Gender Race,Ind Male Black,0.25446626158256597
Party Gender Race,Ind Male Other,0.45100192647116427
Party Gender Race,Ind Female White,0.4474560548034457
Party Gender Race,Ind Female Hispanic,0.3710883454960095
Party Gender Race,Ind Female Black,0.22866870977161483
Party Gender Race,Ind Female Other,0.41672732026191833
Party Gender Education,Dem Male No Bachelors,0.07842717200977312
Party Gender Education,Dem Male Bachelors,0.07072117995916603
Party Gender Education,Dem Female No Bachelors,0.06571130961501066
Party Gender Education,Dem Female Bachelors,0.05913560080245773
Party Gender Education,Rep Male No Bachelors,0.9275021851509268
Party Gender Education,Rep Male Bachelors,0.9139619042980576
Party Gender Education,Rep Female No Bachelors,0.9138821323715745
Party Gender Education,Rep Female Bachelors,0.8990590728239335
Party Gender Education,Ind Male No Bachelors,0.4866436061366808
Party Gender Education,Ind Male Bachelors,0.44379049290197653
Party Gender Education,Ind Female No Bachelors,0.45368245940369467
Party Gender Education,Ind Female Bachelors,0.40999258158755714
Party Gender Urbanicity,Dem Male R1,0.12611483804439405
Party Gender Urbanicity,Dem Male R2,0.08980591871635991
Party Gender Urbanicity,Dem Male S3,0.0681286340408379
Party Gender Urbanicity,Dem Male S4,0.05973872926693874
Party Gender Urbanicity,Dem Male U5,0.07775653698905825
Party Gender Urbanicity,Dem Male U6,0.05343359123011667
Party Gender Urbanicity,Dem Female R1,0.10633927702846363
Party Gender Urbanicity,Dem Female R2,0.07520327014339824
Party Gender Urbanicity,Dem Female S3,0.0565456484708866
Party Gender Urbanicity,Dem Female S4,0.04929684478722524
Party Gender Urbanicity,Dem Female U5,0.0646407920055915
Party Gender Urbanicity,Dem Female U6,0.04351500342616788
Party Gender Urbanicity,Rep Male R1,0.9521111530795014
Party Gender Urbanicity,Rep Male R2,0.9294419561029246
Party Gender Urbanicity,Rep Male S3,0.9068550777458209
Party Gender Urbanicity,Rep Male S4,0.8955470231278408
Party Gender Urbanicity,Rep Male U5,0.919285542734898
Party Gender Urbanicity,Rep Male U6,0.8859633321857596
Party Gender Urbanicity,Rep Female R1,0.9431228003695434
Party Gender Urbanicity,Rep Female R2,0.9162858382743663
Party Gender Urbanicity,Rep Female S3,0.8900456091030997
Party Gender Urbanicity,Rep Female S4,0.8771546925054767
Party Gender Urbanicity,Rep Female U5,0.9052097141468817
Party Gender Urbanicity,Rep Female U6,0.8662355557780287
Party Gender Urbanicity,Ind Male R1,0.5935598070840454
Party Gender Urbanicity,Ind Male R2,0.4944761651090792
Party Gender Urbanicity,Ind Male S3,0.4215838444415749
Party Gender Urbanicity,Ind Male S4,0.39271389056923195
Party Gender Urbanicity,Ind Male U5,0.4653437452170364
Party Gender Urbanicity,Ind Male U6,0.3713929875731533
Party Gender Urbanicity,Ind Female R1,0.5510039137537064
Party Gender Urbanicity,Ind Female R2,0.4504338661560631
Party Gender Urbanicity,Ind Female S3,0.3803621525144619
Party Gender Urbanicity,Ind Female S4,0.35328725482562945
Party Gender Urbanicity,Ind Female U5,0.4253970940224559
Party Gender Urbanicity,Ind Female U6,0.3306697454104041
Party Gender Married,Dem Male Unmarried,0.06858054037517403
Party Gender Married,Dem Male Married,0.08355573509228212
Party Gender Married,Dem Female Unmarried,0.05773671622977332
Party Gender Married,Dem Female Married,0.07164961805264114
Party Gender Married,Rep Male Unmarried,0.9127591873787565
Party Gender Married,Rep Male Married,0.926528499957503
Party Gender Married,Rep Female Unmarried,0.8959582982760266
Party Gender Married,Rep Female Married,0.9139987176062652
Party Gender Married,Ind Male Unmarried,0.44740399048483115
Party Gender Married,Ind Male Married,0.4881995485669317
Party Gender Married,Ind Female Unmarried,0.41485439978098615
Party Gender Married,Ind Female Married,0.45357504225783407
Party Age Race,Dem 18 - 24 White,0.0821080702971167
Party Age Race,Dem 18 - 24 Hispanic,0.062064580213658974
Party Age Race,Dem 18 - 24 Black,0.03183290990593047
Party Age Race,Dem 18 - 24 Other,0.07475534032566096
Party Age Race,Dem 25 - 34 White,0.06741838073076073
Party Age Race,Dem 25 - 34 Hispanic,0.051157552093645024
Party Age Race,Dem 25 - 34 Black,0.02588161537294508
Party Age Race,Dem 25 - 34 Other,0.06154203803896044
Party Age Race,Dem 35 - 44 White,0.07297208094490877
Party Age Race,Dem 35 - 44 Hispanic,0.0546819537016674
Party Age Race,Dem 35 - 44 Black,0.027760477048895445
Party Age Race,Dem 35 - 44 Other,0.0660208654237543
Party Age Race,Dem 45 - 54 White,0.09275627284939071
Party Age Race,Dem 45 - 54 Hispanic,0.06987337669853555
Party Age Race,Dem 45 - 54 Black,0.03603311570242026
Party Age Race,Dem 45 - 54 Other,0.08344880565110852
Party Age Race,Dem > 54 White,0.07602981868489646
Party Age Race,Dem > 54 Hispanic,0.055710787499317294
Party Age Race,Dem > 54 Black,0.028672502218178957
Party Age Race,Dem > 54 Other,0.06789711250249514
Party Age Race,Rep 18 - 24 White,0.9269285499937132
Party Age Race,Rep 18 - 24 Hispanic,0.90018926547065
Party Age Race,Rep 18 - 24 Black,0.817583265598029
Party Age Race,Rep 18 - 24 Other,0.9182486382895734
Party Age Race,Rep 25 - 34 White,0.9118736849489587
Party Age Race,Rep 25 - 34 Hispanic,0.87863416614461
Party Age Race,Rep 25 - 34 Black,0.7854422227782799
Party Age Race,Rep 25 - 34 Other,0.8998177649122663
Party Age Race,Rep 35 - 44 White,0.9186020257440888
Party Age Race,Rep 35 - 44 Hispanic,0.8862118591811531
Party Age Race,Rep 35 - 44 Black,0.7976897769216958
Party Age Race,Rep 35 - 44 Other,0.9058573865486834
Party Age Race,Rep 45 - 54 White,0.9346720105993779
Party Age Race,Rep 45 - 54 Hispanic,0.9090959127903533
Party Age Race,Rep 45 - 54 Black,0.8335826357418533
Party Age Race,Rep 45 - 54 Other,0.9240826463337108
Party Age Race,Rep > 54 White,0.9168256112891776
Party Age Race,Rep > 54 Hispanic,0.8862088341486447
Party Age Race,Rep > 54 Black,0.7974824240251813
Party Age Race,Rep > 54 Other,0.9043801659101961
Party Age Race,Ind 18 - 24 White,0.47867435550511866
Party Age Race,Ind 18 - 24 Hispanic,0.4030010782338552
Party Age Race,Ind 18 - 24 Black,0.2502215902712206
Party Age Race,Ind 18 - 24 Other,0.4493813008448185
Party Age Race,Ind 25 - 34 White,0.43347944639381614
Party Age Race,Ind 25 - 34 Hispanic,0.35624625914257085
Party Age Race,Ind 25 - 34 Black,0.21722673723171093
Party Age Race,Ind 25 - 34 Other,0.40258816032053923
Party Age Race,Ind 35 - 44 White,0.45014391469298176
Party Age Race,Ind 35 - 44 Hispanic,0.37088821678556916
Party Age Race,Ind 35 - 44 Black,0.22901482231146275
Party Age Race,Ind 35 - 44 Other,0.41641767628498183
Party Age Race,Ind 45 - 54 White,0.5104614049976774
Party Age Race,Ind 45 - 54 Hispanic,0.4313682123713372
Party Age Race,Ind 45 - 54 Black,0.276512588050147
Party Age Race,Ind 45 - 54 Other,0.4753101327646303
Party Age Race,Ind > 54 White,0.4576704256195719
Party Age Race,Ind > 54 Hispanic,0.37656747904043936
Party Age Race,Ind > 54 Black,0.23684272873993775
Party Age Race,Ind > 54 Other,0.4249823371396176
Party Age Education,Dem 18 - 24 No Bachelors,0.07215501646440062
Party Age Education,Dem 18 - 24 Bachelors,0.06555912542421122
Party Age Education,Dem 25 - 34 No Bachelors,0.061459477016541766
Party Age Education,Dem 25 - 34 Bachelors,0.055724929657753615
Party Age Education,Dem 35 - 44 No Bachelors,0.06637490786660274
Party Age Education,Dem 35 - 44 Bachelors,0.060462150565990164
Party Age Education,Dem 45 - 54 No Bachelors,0.08377757315055745
Party Age Education,Dem 45 - 54 Bachelors,0.07630580836340266
Party Age Education,Dem > 54 No Bachelors,0.07021405657204642
Party Age Education,Dem > 54 Bachelors,0.06269354264940356
Party Age Education,Rep 18 - 24 No Bachelors,0.9244062454132275
Party Age Education,Rep 18 - 24 Bachelors,0.9121375770742405
Party Age Education,Rep 25 - 34 No Bachelors,0.9133720136929352
Party Age Education,Rep 25 - 34 Bachelors,0.897589846038461
Party Age Education,Rep 35 - 44 No Bachelors,0.9213620088624701
Party Age Education,Rep 35 - 44 Bachelors,0.9056789225129007
Party Age Education,Rep 45 - 54 No Bachelors,0.9365928229469758
Party Age Education,Rep 45 - 54 Bachelors,0.9233931789243166
Party Age Education,Rep > 54 No Bachelors,0.9179235793088616
Party Age Education,Rep > 54 Bachelors,0.902374238389737
Party Age Education,Ind 18 - 24 No Bachelors,0.470706684092955
Party Age Education,Ind 18 - 24 Bachelors,0.43366265126642745
Party Age Education,Ind 25 - 34 No Bachelors,0.4382673769296277
Party Age Education,Ind 25 - 34 Bachelors,0.3983110214137289
Party Age Education,Ind 35 - 44 No Bachelors,0.45848874106159515
Party Age Education,Ind 35 - 44 Bachelors,0.4154704702916322
Party Age Education,Ind 45 - 54 No Bachelors,0.5170262290370784
Party Age Education,Ind 45 - 54 Bachelors,0.4720397037432469
Party Age Education,Ind > 54 No Bachelors,0.46366183236963515
Party Age Education,Ind > 54 Bachelors,0.4179508601895842
Party Age Urbanicity,Dem 18 - 24 R1,0.11782821239393215
Party Age Urbanicity,Dem 18 - 24 R2,0.08567540539950944
Party Age Urbanicity,Dem 18 - 24 S3,0.06529628621610988
Party Age Urbanicity,Dem 18 - 24 S4,0.05718210372815743
Party Age Urbanicity,Dem 18 - 24 U5,0.07579748869664799
Party Age Urbanicity,Dem 18 - 24 U6,0.05158450183635824
Party Age Urbanicity,Dem 25 - 34 R1,0.1010821000540763
Party Age Urbanicity,Dem 25 - 34 R2,0.07188540437524862
Party Age Urbanicity,Dem 25 - 34 S3,0.05393966713234177
Party Age Urbanicity,Dem 25 - 34 S4,0.04723314799480391
Party Age Urbanicity,Dem 25 - 34 U5,0.06293009712982017
Party Age Urbanicity,Dem 25 - 34 U6,0.0436606258166033
Party Age Urbanicity,Dem 35 - 44 R1,0.10853410256942544
Party Age Urbanicity,Dem 35 - 44 R2,0.07693951246696865
Party Age Urbanicity,Dem 35 - 44 S3,0.05791725239542148
Party Age Urbanicity,Dem 35 - 44 S4,0.050668950098217126
Party Age Urbanicity,Dem 35 - 44 U5,0.06718784758031589
Party Age Urbanicity,Dem 35 - 44 U6,0.04652520079982853
Party Age Urbanicity,Dem 45 - 54 R1,0.13516645243862327
Party Age Urbanicity,Dem 45 - 54 R2,0.09702772659293153
Party Age Urbanicity,Dem 45 - 54 S3,0.07284306515332198
Party Age Urbanicity,Dem 45 - 54 S4,0.06395847093812898
Party Age Urbanicity,Dem 45 - 54 U5,0.0842369813107169
Party Age Urbanicity,Dem 45 - 54 U6,0.0581705733712168
Party Age Urbanicity,Dem > 54 R1,0.11184436383875968
Party Age Urbanicity,Dem > 54 R2,0.07903482397239955
Party Age Urbanicity,Dem > 54 S3,0.05960624525558434
Party Age Urbanicity,Dem > 54 S4,0.05199696611459543
Party Age Urbanicity,Dem > 54 U5,0.06775091246070347
Party Age Urbanicity,Dem > 54 U6,0.04557347581566714
Party Age Urbanicity,Rep 18 - 24 R1,0.9509510121440218
Party Age Urbanicity,Rep 18 - 24 R2,0.928675831316242
Party Age Urbanicity,Rep 18 - 24 S3,0.9066578801070021
Party Age Urbanicity,Rep 18 - 24 S4,0.8964320981776808
Party Age Urbanicity,Rep 18 - 24 U5,0.921383446565958
Party Age Urbanicity,Rep 18 - 24 U6,0.8898113476087303
Party Age Urbanicity,Rep 25 - 34 R1,0.9417487179724278
Party Age Urbanicity,Rep 25 - 34 R2,0.9144313316220996
Party Age Urbanicity,Rep 25 - 34 S3,0.8874017518832719
Party Age Urbanicity,Rep 25 - 34 S4,0.8741444710440963
Party Age Urbanicity,Rep 25 - 34 U5,0.9030780745167407
Party Age Urbanicity,Rep 25 - 34 U6,0.864851887720405
Party Age Urbanicity,Rep 35 - 44 R1,0.946407643423719
Party Age Urbanicity,Rep 35 - 44 R2,0.9207245118857328
Party Age Urbanicity,Rep 35 - 44 S3,0.8955336998549123
Party Age Urbanicity,Rep 35 - 44 S4,0.8830657956784795
Party Age Urbanicity,Rep 35 - 44 U5,0.9095583702933981
Party Age Urbanicity,Rep 35 - 44 U6,0.8733571470205098
Party Age Urbanicity,Rep 45 - 54 R1,0.9579012748730525
Party Age Urbanicity,Rep 45 - 54 R2,0.9376224335391968
Party Age Urbanicity,Rep 45 - 54 S3,0.9168629540613162
Party Age Urbanicity,Rep 45 - 54 S4,0.9064374192873649
Party Age Urbanicity,Rep 45 - 54 U5,0.9285887392203652
Party Age Urbanicity,Rep 45 - 54 U6,0.8997346132549706
Party Age Urbanicity,Rep > 54 R1,0.9459176403228771
Party Age Urbanicity,Rep > 54 R2,0.9201872353581866
Party Age Urbanicity,Rep > 54 S3,0.8950103563782594
Party Age Urbanicity,Rep > 54 S4,0.8825399100296585
Party Age Urbanicity,Rep > 54 U5,0.909476002503992
Party Age Urbanicity,Rep > 54 U6,0.8724639852325038
Party Age Urbanicity,Ind 18 - 24 R1,0.5839945154916255
Party Age Urbanicity,Ind 18 - 24 R2,0.4877890033414444
