Demographic_Type,Demographic,Vote_R
Age Race,18 - 24 Hispanic,0.15041380405357302
Age Race,18 - 24 Black,0.12475835544524748
Age Race,18 - 24 Other,0.23021105398930453
Age Race,25 - 34 White,0.42614760233878823
Age Race,25 - 34 Hispanic,0.1554532223376063
Age Race,25 - 34 Black,0.11425533192523554
Age Race,25 - 34 Other,0.21736651904624438
Age Race,35 - 44 White,0.46744448243738523
Age Race,35 - 44 Hispanic,0.17935963067306782
Age Race,35 - 44 Black,0.12439194793076536
Age Race,35 - 44 Other,0.2430599985069748
Age Race,45 - 54 White,0.5541515609248998
Age Race,45 - 54 Hispanic,0.23858163674861266
Age Race,45 - 54 Black,0.16174497081985031
Age Race,45 - 54 Other,0.31817107477459405
Age Race,> 54 White,0.5633994302518529
Age Race,> 54 Hispanic,0.27226127223736923
Age Race,> 54 Black,0.18679057478617958
Age Race,> 54 Other,0.3577527390137933
Age Education,18 - 24 No Bachelors,0.3881680046137213
Age Education,18 - 24 Bachelors,0.36596756439213307
Age Education,25 - 34 No Bachelors,0.36313249242707635
Age Education,25 - 34 Bachelors,0.3495653333244104
Age Education,35 - 44 No Bachelors,0.4058419474931298
Age Education,35 - 44 Bachelors,0.3894248513075607
Age Education,45 - 54 No Bachelors,0.4869936784599703
Age Education,45 - 54 Bachelors,0.4738256579524692
Age Education,> 54 No Bachelors,0.5171718865305396
Age Education,> 54 Bachelors,0.49110151133976687
Age Urbanicity,18 - 24 R1,0.6443014615070742
Age Urbanicity,18 - 24 R2,0.5389114367109568
Age Urbanicity,18 - 24 S3,0.42124194622152783
Age Urbanicity,18 - 24 S4,0.34609833966493603
Age Urbanicity,18 - 24 U5,0.23037451725504987
Age Urbanicity,18 - 24 U6,0.11987288959284524
Age Urbanicity,25 - 34 R1,0.6394784516764215
Age Urbanicity,25 - 34 R2,0.5357760721201955
Age Urbanicity,25 - 34 S3,0.4157111346396957
Age Urbanicity,25 - 34 S4,0.3288855972480161
Age Urbanicity,25 - 34 U5,0.21336726370360792
Age Urbanicity,25 - 34 U6,0.11415705573461737
Age Urbanicity,35 - 44 R1,0.6619395021718557
Age Urbanicity,35 - 44 R2,0.5674410601285259
Age Urbanicity,35 - 44 S3,0.44960530125171727
Age Urbanicity,35 - 44 S4,0.35634109933160696
Age Urbanicity,35 - 44 U5,0.22665333370219448
Age Urbanicity,35 - 44 U6,0.11776265088192343
Age Urbanicity,45 - 54 R1,0.7042796023546763
Age Urbanicity,45 - 54 R2,0.6323831929339634
Age Urbanicity,45 - 54 S3,0.5327333468174809
Age Urbanicity,45 - 54 S4,0.44633157984064253
Age Urbanicity,45 - 54 U5,0.31060406981421146
Age Urbanicity,45 - 54 U6,0.1650547444541873
Age Urbanicity,> 54 R1,0.6796996675505961
Age Urbanicity,> 54 R2,0.6179944439043324
Age Urbanicity,> 54 S3,0.5445783392509751
Age Urbanicity,> 54 S4,0.47323052453986764
Age Urbanicity,> 54 U5,0.36011486890372546
Age Urbanicity,> 54 U6,0.20801359968715352
Age Married,18 - 24 Unmarried,0.2872648272910943
Age Married,18 - 24 Married,0.5027894767482922
Age Married,25 - 34 Unmarried,0.27975780527782873
Age Married,25 - 34 Married,0.48923738864122096
Age Married,35 - 44 Unmarried,0.30034756994570005
Age Married,35 - 44 Married,0.5252873121726758
Age Married,45 - 54 Unmarried,0.3714556022915247
Age Married,45 - 54 Married,0.5986030927287631
Age Married,> 54 Unmarried,0.40914799239602906
Age Married,> 54 Married,0.5937529284370724
Race Education,White No Bachelors,0.5583369292794367
Race Education,White Bachelors,0.5069012810506107
Race Education,Hispanic No Bachelors,0.22360322155925347
Race Education,Hispanic Bachelors,0.23790688302012938
Race Education,Black No Bachelors,0.15793258420274908
Race Education,Black Bachelors,0.167259199903381
Race Education,Other No Bachelors,0.32409223985469
Race Education,Other Bachelors,0.30046848021270994
Race Urbanicity,White R1,0.7140331803599604
Race Urbanicity,White R2,0.6420821015501846
Race Urbanicity,White S3,0.557821339773707
Race Urbanicity,White S4,0.4921957847222528
Race Urbanicity,White U5,0.37121148108586066
Race Urbanicity,White U6,0.22886565199997455
Race Urbanicity,Hispanic R1,0.4523287157711384
Race Urbanicity,Hispanic R2,0.33544665382512445
Race Urbanicity,Hispanic S3,0.2863001761519213
Race Urbanicity,Hispanic S4,0.23992471218771821
Race Urbanicity,Hispanic U5,0.20013892739588612
Race Urbanicity,Hispanic U6,0.10507410089195617
Race Urbanicity,Black R1,0.29942521730677263
Race Urbanicity,Black R2,0.29339174461269
Race Urbanicity,Black S3,0.22077663157001556
Race Urbanicity,Black S4,0.15307069036650545
Race Urbanicity,Black U5,0.09239759652287231
Race Urbanicity,Black U6,0.04726607673142305
Race Urbanicity,Other R1,0.5566163587123866
Race Urbanicity,Other R2,0.490867473566984
Race Urbanicity,Other S3,0.39140966591472853
Race Urbanicity,Other S4,0.3284239288778481
Race Urbanicity,Other U5,0.2452280817733016
Race Urbanicity,Other U6,0.17117084766788856
Race Married,White Unmarried,0.4358948952312398
Race Married,White Married,0.6253212408421444
Race Married,Hispanic Unmarried,0.18100959038845837
Race Married,Hispanic Married,0.314772184087705
Race Married,Black Unmarried,0.1120437913288651
Race Married,Black Married,0.25149874383959353
Race Married,Other Unmarried,0.24704368808271024
Race Married,Other Married,0.41264774882688937
Education Urbanicity,No Bachelors R1,0.6826905634587427
Education Urbanicity,No Bachelors R2,0.6055369475023861
Education Urbanicity,No Bachelors S3,0.5098272822757547
Education Urbanicity,No Bachelors S4,0.4203626326591936
Education Urbanicity,No Bachelors U5,0.298976002493515
Education Urbanicity,No Bachelors U6,0.16172663315123717
Education Urbanicity,Bachelors R1,0.6674355593796204
Education Urbanicity,Bachelors R2,0.6034816818438292
Education Urbanicity,Bachelors S3,0.5183587152713314
Education Urbanicity,Bachelors S4,0.4445547978380688
Education Urbanicity,Bachelors U5,0.32110892135242125
Education Urbanicity,Bachelors U6,0.1765750052867806
Education Married,No Bachelors Unmarried,0.3805703613028976
Education Married,No Bachelors Married,0.5934001274733423
Education Married,Bachelors Unmarried,0.34814632987434807
Education Married,Bachelors Married,0.557265165063409
Urbanicity Married,R1 Unmarried,0.5878419352685668
Urbanicity Married,R1 Married,0.744787721021821
Urbanicity Married,R2 Unmarried,0.5121960173170161
Urbanicity Married,R2 Married,0.6810862436853145
Urbanicity Married,S3 Unmarried,0.42077859955282426
Urbanicity Married,S3 Married,0.5968689150275943
Urbanicity Married,S4 Unmarried,0.34585243627036555
Urbanicity Married,S4 Married,0.5250956694900611
Urbanicity Married,U5 Unmarried,0.24170122773227284
Urbanicity Married,U5 Married,0.4122735301652582
Urbanicity Married,U6 Unmarried,0.13547744605016973
Urbanicity Married,U6 Married,0.25677689335361187
Party Gender Age,Dem Male 18 - 24,0.06636301172713469
Party Gender Age,Dem Male 25 - 34,0.06366647124107222
Party Gender Age,Dem Male 35 - 44,0.05393395355222272
Party Gender Age,Dem Male 45 - 54,0.06744238874109977
Party Gender Age,Dem Male > 54,0.0912867123190729
Party Gender Age,Dem Female 18 - 24,0.05977042366321437
Party Gender Age,Dem Female 25 - 34,0.05585973178186585
Party Gender Age,Dem Female 35 - 44,0.04448972377885118
Party Gender Age,Dem Female 45 - 54,0.05875936993194883
Party Gender Age,Dem Female > 54,0.0629622424422078
Party Gender Age,Rep Male 18 - 24,0.9249599559596083
Party Gender Age,Rep Male 25 - 34,0.9307795724516692
Party Gender Age,Rep Male 35 - 44,0.9237599096153161
Party Gender Age,Rep Male 45 - 54,0.934421635122113
Party Gender Age,Rep Male > 54,0.9513025026089997
Party Gender Age,Rep Female 18 - 24,0.9240459245727359
Party Gender Age,Rep Female 25 - 34,0.9223330564395568
Party Gender Age,Rep Female 35 - 44,0.9110883207910435
Party Gender Age,Rep Female 45 - 54,0.9253520867007419
Party Gender Age,Rep Female > 54,0.9304394438759666
Party Gender Age,Ind Male 18 - 24,0.5010695506808983
Party Gender Age,Ind Male 25 - 34,0.5204000752152916
Party Gender Age,Ind Male 35 - 44,0.4754058801132697
Party Gender Age,Ind Male 45 - 54,0.5211925127702962
Party Gender Age,Ind Male > 54,0.6029421978504222
Party Gender Age,Ind Female 18 - 24,0.49673900941753996
Party Gender Age,Ind Female 25 - 34,0.5078437125353772
Party Gender Age,Ind Female 35 - 44,0.44875692450701626
Party Gender Age,Ind Female 45 - 54,0.5032156232161343
Party Gender Age,Ind Female > 54,0.5252113904912524
Party Gender Race,Dem Male White,0.09464339200720251
Party Gender Race,Dem Male Hispanic,0.03902775986001315
Party Gender Race,Dem Male Black,0.02918929266015133
Party Gender Race,Dem Male Other,0.060341356231596664
Party Gender Race,Dem Female White,0.07282483566697565
Party Gender Race,Dem Female Hispanic,0.03011276044780013
Party Gender Race,Dem Female Black,0.02157538778895425
Party Gender Race,Dem Female Other,0.047010289794212484
Party Gender Race,Rep Male White,0.9498272117775435
Party Gender Race,Rep Male Hispanic,0.8744327434828155
Party Gender Race,Rep Male Black,0.8418464536825673
Party Gender Race,Rep Male Other,0.9209706379238259
Party Gender Race,Rep Female White,0.9362746331998941
Party Gender Race,Rep Female Hispanic,0.8495498732585907
Party Gender Race,Rep Female Black,0.8051803647726139
Party Gender Race,Rep Female Other,0.9010804892615594
Party Gender Race,Ind Male White,0.5843797267206348
Party Gender Race,Ind Male Hispanic,0.34943110198428556
Party Gender Race,Ind Male Black,0.292298611362734
Party Gender Race,Ind Male Other,0.4634929823669783
Party Gender Race,Ind Female White,0.5328542566081893
Party Gender Race,Ind Female Hispanic,0.31177411161384444
Party Gender Race,Ind Female Black,0.24990202408960055
Party Gender Race,Ind Female Other,0.41579477712756807
Party Gender Education,Dem Male No Bachelors,0.08453752517772843
Party Gender Education,Dem Male Bachelors,0.06930424221041902
Party Gender Education,Dem Female No Bachelors,0.06395198422632559
Party Gender Education,Dem Female Bachelors,0.05267900766429296
Party Gender Education,Rep Male No Bachelors,0.9500260526626687
Party Gender Education,Rep Male Bachelors,0.9342581918974494
Party Gender Education,Rep Female No Bachelors,0.9358602884413639
Party Gender Education,Rep Female Bachelors,0.9165734250324105
Party Gender Education,Ind Male No Bachelors,0.5852435497642369
Party Gender Education,Ind Male Bachelors,0.5195148257421989
Party Gender Education,Ind Female No Bachelors,0.5369423519363287
Party Gender Education,Ind Female Bachelors,0.470738595295502
Party Gender Urbanicity,Dem Male R1,0.13148131256929635
Party Gender Urbanicity,Dem Male R2,0.10498053851396769
Party Gender Urbanicity,Dem Male S3,0.074694096692705
Party Gender Urbanicity,Dem Male S4,0.07264787341451527
Party Gender Urbanicity,Dem Male U5,0.06585836130230231
Party Gender Urbanicity,Dem Male U6,0.05712908828302236
Party Gender Urbanicity,Dem Female R1,0.09828404119812
Party Gender Urbanicity,Dem Female R2,0.07819380978061154
Party Gender Urbanicity,Dem Female S3,0.05576629078544384
Party Gender Urbanicity,Dem Female S4,0.05435528513367192
Party Gender Urbanicity,Dem Female U5,0.04981585265805456
Party Gender Urbanicity,Dem Female U6,0.04227829452147377
Party Gender Urbanicity,Rep Male R1,0.9633474512835214
Party Gender Urbanicity,Rep Male R2,0.9523055989046112
Party Gender Urbanicity,Rep Male S3,0.932685621314487
Party Gender Urbanicity,Rep Male S4,0.9325458262844045
Party Gender Urbanicity,Rep Male U5,0.9268566671223848
Party Gender Urbanicity,Rep Male U6,0.9184122704056751
Party Gender Urbanicity,Rep Female R1,0.9533669164487645
Party Gender Urbanicity,Rep Female R2,0.93887549856844
Party Gender Urbanicity,Rep Female S3,0.9144180732521995
Party Gender Urbanicity,Rep Female S4,0.9140145620921099
Party Gender Urbanicity,Rep Female U5,0.9062196651994042
Party Gender Urbanicity,Rep Female U6,0.8942709965043422
Party Gender Urbanicity,Ind Male R1,0.6675302658498362
Party Gender Urbanicity,Ind Male R2,0.6043433607272821
Party Gender Urbanicity,Ind Male S3,0.5172481755982786
Party Gender Urbanicity,Ind Male S4,0.5139431882520671
Party Gender Urbanicity,Ind Male U5,0.4993159526317131
Party Gender Urbanicity,Ind Male U6,0.4747284776222949
Party Gender Urbanicity,Ind Female R1,0.6071026794174728
Party Gender Urbanicity,Ind Female R2,0.5428118167900697
Party Gender Urbanicity,Ind Female S3,0.4584438574918356
Party Gender Urbanicity,Ind Female S4,0.4601504691539878
Party Gender Urbanicity,Ind Female U5,0.44468817672171257
Party Gender Urbanicity,Ind Female U6,0.40787316001206836
Party Gender Married,Dem Male Unmarried,0.06350279785989048
Party Gender Married,Dem Male Married,0.0967812343734656
Party Gender Married,Dem Female Unmarried,0.049974086399072026
Party Gender Married,Dem Female Married,0.07465114829153073
Party Gender Married,Rep Male Unmarried,0.9288605061544177
Party Gender Married,Rep Male Married,0.9513571411656964
Party Gender Married,Rep Female Unmarried,0.9103692866166159
Party Gender Married,Rep Female Married,0.9374077700051215
Party Gender Married,Ind Male Unmarried,0.5099131245660735
Party Gender Married,Ind Male Married,0.6023253510919997
Party Gender Married,Ind Female Unmarried,0.4658229075855792
Party Gender Married,Ind Female Married,0.5485485717309752
Party Age Race,Dem 18 - 24 White,0.08023956508197301
Party Age Race,Dem 18 - 24 Hispanic,0.03539029426658994
Party Age Race,Dem 18 - 24 Black,0.025830511626865827
Party Age Race,Dem 18 - 24 Other,0.05353773618449192
Party Age Race,Dem 25 - 34 White,0.07409956490788998
Party Age Race,Dem 25 - 34 Hispanic,0.03216423174026978
Party Age Race,Dem 25 - 34 Black,0.02181626703014836
Party Age Race,Dem 25 - 34 Other,0.051556974868725076
Party Age Race,Dem 35 - 44 White,0.06089317462626627
Party Age Race,Dem 35 - 44 Hispanic,0.025603076965435213
Party Age Race,Dem 35 - 44 Black,0.018170871678457833
Party Age Race,Dem 35 - 44 Other,0.03934619706906078
Party Age Race,Dem 45 - 54 White,0.07865148853420315
Party Age Race,Dem 45 - 54 Hispanic,0.033385420782248876
Party Age Race,Dem 45 - 54 Black,0.024547877107402923
Party Age Race,Dem 45 - 54 Other,0.0498957125290054
Party Age Race,Dem > 54 White,0.0902460493143663
Party Age Race,Dem > 54 Hispanic,0.037641345396623616
Party Age Race,Dem > 54 Black,0.026969810571288368
Party Age Race,Dem > 54 Other,0.058528047242664055
Party Age Race,Rep 18 - 24 White,0.9338639778005334
Party Age Race,Rep 18 - 24 Hispanic,0.8488666015985702
Party Age Race,Rep 18 - 24 Black,0.8052440453138854
Party Age Race,Rep 18 - 24 Other,0.9031843368065792
Party Age Race,Rep 25 - 34 White,0.9370785186425482
Party Age Race,Rep 25 - 34 Hispanic,0.8509300393035799
Party Age Race,Rep 25 - 34 Black,0.8050450687542641
Party Age Race,Rep 25 - 34 Other,0.9046300501569007
Party Age Race,Rep 35 - 44 White,0.9287220616890648
Party Age Race,Rep 35 - 44 Hispanic,0.8291716247969747
Party Age Race,Rep 35 - 44 Black,0.7853322186776939
Party Age Race,Rep 35 - 44 Other,0.8888035681535685
Party Age Race,Rep 45 - 54 White,0.9393048342610415
Party Age Race,Rep 45 - 54 Hispanic,0.8548530111403194
Party Age Race,Rep 45 - 54 Black,0.8165020657983533
Party Age Race,Rep 45 - 54 Other,0.9029844555065196
Party Age Race,Rep > 54 White,0.9488819545520469
Party Age Race,Rep > 54 Hispanic,0.8729413149710823
Party Age Race,Rep > 54 Black,0.8385830138969319
Party Age Race,Rep > 54 Other,0.9196453438911245
Party Age Race,Ind 18 - 24 White,0.5282215084205758
Party Age Race,Ind 18 - 24 Hispanic,0.3298623314885305
Party Age Race,Ind 18 - 24 Black,0.25884275637240456
Party Age Race,Ind 18 - 24 Other,0.431899383760423
Party Age Race,Ind 25 - 34 White,0.5434101430002889
Party Age Race,Ind 25 - 34 Hispanic,0.32010458545828996
Party Age Race,Ind 25 - 34 Black,0.256263115559133
Party Age Race,Ind 25 - 34 Other,0.43280132191742476
Party Age Race,Ind 35 - 44 White,0.4897463059511828
Party Age Race,Ind 35 - 44 Hispanic,0.27788791942163477
Party Age Race,Ind 35 - 44 Black,0.21938533772789662
Party Age Race,Ind 35 - 44 Other,0.37648274772323326
Party Age Race,Ind 45 - 54 White,0.5405077452631674
Party Age Race,Ind 45 - 54 Hispanic,0.3261424150163368
Party Age Race,Ind 45 - 54 Black,0.2637408299749339
Party Age Race,Ind 45 - 54 Other,0.4236749466801334
Party Age Race,Ind > 54 White,0.5863799960016689
Party Age Race,Ind > 54 Hispanic,0.35616178942465027
Party Age Race,Ind > 54 Black,0.2946259189939764
Party Age Race,Ind > 54 Other,0.47087877909949744
Party Age Education,Dem 18 - 24 No Bachelors,0.06521049515901545
Party Age Education,Dem 18 - 24 Bachelors,0.05508042371287631
Party Age Education,Dem 25 - 34 No Bachelors,0.0641095576747019
Party Age Education,Dem 25 - 34 Bachelors,0.054841173553815285
Party Age Education,Dem 35 - 44 No Bachelors,0.05274177708899246
Party Age Education,Dem 35 - 44 Bachelors,0.04518030255842044
Party Age Education,Dem 45 - 54 No Bachelors,0.06760302888811387
Party Age Education,Dem 45 - 54 Bachelors,0.05756474360928781
Party Age Education,Dem > 54 No Bachelors,0.0806200062906943
Party Age Education,Dem > 54 Bachelors,0.06714232425754482
Party Age Education,Rep 18 - 24 No Bachelors,0.9289824983167835
Party Age Education,Rep 18 - 24 Bachelors,0.9110471028747311
Party Age Education,Rep 25 - 34 No Bachelors,0.9364642784629166
Party Age Education,Rep 25 - 34 Bachelors,0.9190486349750602
Party Age Education,Rep 35 - 44 No Bachelors,0.9294650283916783
Party Age Education,Rep 35 - 44 Bachelors,0.9097806255528473
Party Age Education,Rep 45 - 54 No Bachelors,0.9397182271178417
Party Age Education,Rep 45 - 54 Bachelors,0.9219723349509645
Party Age Education,Rep > 54 No Bachelors,0.9481036707134014
Party Age Education,Rep > 54 Bachelors,0.9329369651458705
Party Age Education,Ind 18 - 24 No Bachelors,0.5120638814452401
Party Age Education,Ind 18 - 24 Bachelors,0.45619133362397857
Party Age Education,Ind 25 - 34 No Bachelors,0.5406753191609123
Party Age Education,Ind 25 - 34 Bachelors,0.487739883738584
Party Age Education,Ind 35 - 44 No Bachelors,0.49350096992963105
Party Age Education,Ind 35 - 44 Bachelors,0.43588692032254733
Party Age Education,Ind 45 - 54 No Bachelors,0.5414889705977205
Party Age Education,Ind 45 - 54 Bachelors,0.48148776449882236
Party Age Education,Ind > 54 No Bachelors,0.5882807297151617
Party Age Education,Ind > 54 Bachelors,0.5248362917583932
Party Age Urbanicity,Dem 18 - 24 R1,0.09977278667353855
Party Age Urbanicity,Dem 18 - 24 R2,0.08000788287321134
Party Age Urbanicity,Dem 18 - 24 S3,0.059005609943841006
Party Age Urbanicity,Dem 18 - 24 S4,0.06165388029409005
Party Age Urbanicity,Dem 18 - 24 U5,0.05659813138030358
Party Age Urbanicity,Dem 18 - 24 U6,0.05005601439468618
Party Age Urbanicity,Dem 25 - 34 R1,0.10149153252493602
Party Age Urbanicity,Dem 25 - 34 R2,0.08122865159267843
Party Age Urbanicity,Dem 25 - 34 S3,0.05906322292129572
Party Age Urbanicity,Dem 25 - 34 S4,0.05708943458660899
Party Age Urbanicity,Dem 25 - 34 U5,0.05349071662298459
Party Age Urbanicity,Dem 25 - 34 U6,0.04545938598968333
Party Age Urbanicity,Dem 35 - 44 R1,0.08265611016985006
Party Age Urbanicity,Dem 35 - 44 R2,0.06546414620111456
Party Age Urbanicity,Dem 35 - 44 S3,0.04672859616053993
Party Age Urbanicity,Dem 35 - 44 S4,0.046126777339352686
Party Age Urbanicity,Dem 35 - 44 U5,0.042891237797957
Party Age Urbanicity,Dem 35 - 44 U6,0.038089904787313174
Party Age Urbanicity,Dem 45 - 54 R1,0.10505825686128814
Party Age Urbanicity,Dem 45 - 54 R2,0.08327188269029204
Party Age Urbanicity,Dem 45 - 54 S3,0.059332645904523494
Party Age Urbanicity,Dem 45 - 54 S4,0.05907950398652624
Party Age Urbanicity,Dem 45 - 54 U5,0.0546240374804729
Party Age Urbanicity,Dem 45 - 54 U6,0.04801691179740806
Party Age Urbanicity,Dem > 54 R1,0.12002765814718949
Party Age Urbanicity,Dem > 54 R2,0.09735490274892167
Party Age Urbanicity,Dem > 54 S3,0.07031178217723967
Party Age Urbanicity,Dem > 54 S4,0.068538737198718
Party Age Urbanicity,Dem > 54 U5,0.06264858776724568
Party Age Urbanicity,Dem > 54 U6,0.05394861388062598
Party Age Urbanicity,Rep 18 - 24 R1,0.9478888511435785
Party Age Urbanicity,Rep 18 - 24 R2,0.9347524142388174
Party Age Urbanicity,Rep 18 - 24 S3,0.909435930842766
Party Age Urbanicity,Rep 18 - 24 S4,0.9135849999107006
Party Age Urbanicity,Rep 18 - 24 U5,0.9073625042818445
Party Age Urbanicity,Rep 18 - 24 U6,0.9055443513144458
Party Age Urbanicity,Rep 25 - 34 R1,0.9536708668638597
Party Age Urbanicity,Rep 25 - 34 R2,0.9394076631499466
Party Age Urbanicity,Rep 25 - 34 S3,0.9161851220018609
Party Age Urbanicity,Rep 25 - 34 S4,0.914755099845564
Party Age Urbanicity,Rep 25 - 34 U5,0.9041696003230391
Party Age Urbanicity,Rep 25 - 34 U6,0.8924676316406334
Party Age Urbanicity,Rep 35 - 44 R1,0.9473371035401288
Party Age Urbanicity,Rep 35 - 44 R2,0.9305432746464158
Party Age Urbanicity,Rep 35 - 44 S3,0.9027819006969745
Party Age Urbanicity,Rep 35 - 44 S4,0.9026430153958395
Party Age Urbanicity,Rep 35 - 44 U5,0.8941283407288289
Party Age Urbanicity,Rep 35 - 44 U6,0.882079198108843
Party Age Urbanicity,Rep 45 - 54 R1,0.9564529435444432
Party Age Urbanicity,Rep 45 - 54 R2,0.9423172353287539
Party Age Urbanicity,Rep 45 - 54 S3,0.9179943758332081
Party Age Urbanicity,Rep 45 - 54 S4,0.9179993756849189
Party Age Urbanicity,Rep 45 - 54 U5,0.910475669086374
Party Age Urbanicity,Rep 45 - 54 U6,0.898304817894194
Party Age Urbanicity,Rep > 54 R1,0.9628790110581338
Party Age Urbanicity,Rep > 54 R2,0.9516475121903883
Party Age Urbanicity,Rep > 54 S3,0.9320591383417145
Party Age Urbanicity,Rep > 54 S4,0.931415403857276
Party Age Urbanicity,Rep > 54 U5,0.9245504244973022
Party Age Urbanicity,Rep > 54 U6,0.9158259905978172
Party Age Urbanicity,Ind 18 - 24 R1,0.5901951673219022
Party Age Urbanicity,Ind 18 - 24 R2,0.5327291841286286
