Demographic_Type,Demographic,Vote_R
Age Urbanicity,45 - 54 U5,0.4598910995969106
Age Urbanicity,45 - 54 U6,0.3694448503871071
Age Urbanicity,> 54 R1,0.6012716064359868
Age Urbanicity,> 54 R2,0.5564609605653759
Age Urbanicity,> 54 S3,0.4924562849104495
Age Urbanicity,> 54 S4,0.43812166284238485
Age Urbanicity,> 54 U5,0.4654385086534529
Age Urbanicity,> 54 U6,0.4027946385092412
Age Married,18 - 24 Unmarried,0.3056508932421349
Age Married,18 - 24 Married,0.48254984234926196
Age Married,25 - 34 Unmarried,0.2958060838759139
Age Married,25 - 34 Married,0.44883797289591393
Age Married,35 - 44 Unmarried,0.3434059900797971
Age Married,35 - 44 Married,0.5087323783035167
Age Married,45 - 54 Unmarried,0.43199355574726656
Age Married,45 - 54 Married,0.6048211431986648
Age Married,> 54 Unmarried,0.4185562241248932
Age Married,> 54 Married,0.5557644198553373
Race Education,White No Bachelors,0.5169028675962012
Race Education,White Bachelors,0.503310173478332
Race Education,Hispanic No Bachelors,0.2777403643841188
Race Education,Hispanic Bachelors,0.31302493506849266
Race Education,Black No Bachelors,0.22020118968514654
Race Education,Black Bachelors,0.2454923089132957
Race Education,Other No Bachelors,0.3704806059028939
Race Education,Other Bachelors,0.3741597725027481
Race Urbanicity,White R1,0.6389059699715091
Race Urbanicity,White R2,0.593476640769652
Race Urbanicity,White S3,0.5100332588776826
Race Urbanicity,White S4,0.44752567870187837
Race Urbanicity,White U5,0.4583965114770905
Race Urbanicity,White U6,0.39721444995610916
Race Urbanicity,Hispanic R1,0.40182077117935483
Race Urbanicity,Hispanic R2,0.3003437678249294
Race Urbanicity,Hispanic S3,0.28331870052466623
Race Urbanicity,Hispanic S4,0.2674137827226403
Race Urbanicity,Hispanic U5,0.2957643793012279
Race Urbanicity,Hispanic U6,0.22239905620898115
Race Urbanicity,Black R1,0.31633711054869845
Race Urbanicity,Black R2,0.3010029798377485
Race Urbanicity,Black S3,0.24516697720786965
Race Urbanicity,Black S4,0.17850171877444954
Race Urbanicity,Black U5,0.20289040286000484
Race Urbanicity,Black U6,0.1949049774334549
Race Urbanicity,Other R1,0.4797530790036464
Race Urbanicity,Other R2,0.46882955770331924
Race Urbanicity,Other S3,0.3919064979625872
Race Urbanicity,Other S4,0.335745620012428
Race Urbanicity,Other U5,0.36923460552486975
Race Urbanicity,Other U6,0.328680130863907
Race Married,White Unmarried,0.430007411576654
Race Married,White Married,0.576066992635665
Race Married,Hispanic Unmarried,0.24547307097490303
Race Married,Hispanic Married,0.36002209369800975
Race Married,Black Unmarried,0.17069272243811243
Race Married,Black Married,0.3137402375546421
Race Married,Other Unmarried,0.3157478337425137
Race Married,Other Married,0.44583795167148416
Education Urbanicity,No Bachelors R1,0.6064904253582108
Education Urbanicity,No Bachelors R2,0.5448312919187926
Education Urbanicity,No Bachelors S3,0.4655105429504319
Education Urbanicity,No Bachelors S4,0.39904591073994006
Education Urbanicity,No Bachelors U5,0.4066035849641905
Education Urbanicity,No Bachelors U6,0.34164048305057804
Education Urbanicity,Bachelors R1,0.607422210458534
Education Urbanicity,Bachelors R2,0.5662752152794742
Education Urbanicity,Bachelors S3,0.4935211237350209
Education Urbanicity,Bachelors S4,0.4269196519283537
Education Urbanicity,Bachelors U5,0.4392612420904948
Education Urbanicity,Bachelors U6,0.3563876131961356
Education Married,No Bachelors Unmarried,0.39259138064042365
Education Married,No Bachelors Married,0.5542635056069817
Education Married,Bachelors Unmarried,0.3895716495271807
Education Married,Bachelors Married,0.5434858579817873
Urbanicity Married,R1 Unmarried,0.5252847363296602
Urbanicity Married,R1 Married,0.6685699176620218
Urbanicity Married,R2 Unmarried,0.4655113833155084
Urbanicity Married,R2 Married,0.6234611134876151
Urbanicity Married,S3 Unmarried,0.39468733174933457
Urbanicity Married,S3 Married,0.5482312717709881
Urbanicity Married,S4 Unmarried,0.3376143565261112
Urbanicity Married,S4 Married,0.484929760787304
Urbanicity Married,U5 Unmarried,0.35364286094969716
Urbanicity Married,U5 Married,0.5052967344301866
Urbanicity Married,U6 Unmarried,0.3031147144640528
Urbanicity Married,U6 Married,0.4197210857500227
Party Gender Age,Dem Male 18 - 24,0.08554685058354382
Party Gender Age,Dem Male 25 - 34,0.0731701256172189
Party Gender Age,Dem Male 35 - 44,0.07820524201006718
Party Gender Age,Dem Male 45 - 54,0.09706643498954638
Party Gender Age,Dem Male > 54,0.08430599858087806
Party Gender Age,Dem Female 18 - 24,0.0728430272129318
Party Gender Age,Dem Female 25 - 34,0.06194171988817267
Party Gender Age,Dem Female 35 - 44,0.06586086005409468
Party Gender Age,Dem Female 45 - 54,0.08251594883507538
Party Gender Age,Dem Female > 54,0.07045945932771143
Party Gender Age,Rep Male 18 - 24,0.9166252288163659
Party Gender Age,Rep Male 25 - 34,0.9012122270266357
Party Gender Age,Rep Male 35 - 44,0.9081773598269073
Party Gender Age,Rep Male 45 - 54,0.9250313215237307
Party Gender Age,Rep Male > 54,0.9107375511155034
Party Gender Age,Rep Female 18 - 24,0.9029589879957809
Party Gender Age,Rep Female 25 - 34,0.8847665307787982
Party Gender Age,Rep Female 35 - 44,0.8929156493112854
Party Gender Age,Rep Female 45 - 54,0.9123617796616157
Party Gender Age,Rep Female > 54,0.8942699789125645
Party Gender Age,Ind Male 18 - 24,0.4777461515364141
Party Gender Age,Ind Male 25 - 34,0.4349167758286592
Party Gender Age,Ind Male 35 - 44,0.4483724571113987
Party Gender Age,Ind Male 45 - 54,0.5037610667259046
Party Gender Age,Ind Male > 54,0.46428446089434827
Party Gender Age,Ind Female 18 - 24,0.4412285775237423
Party Gender Age,Ind Female 25 - 34,0.4022295503680842
Party Gender Age,Ind Female 35 - 44,0.4135668910240065
Party Gender Age,Ind Female 45 - 54,0.4681385042924236
Party Gender Age,Ind Female > 54,0.42592343351131673
Party Gender Race,Dem Male White,0.09077208199394858
Party Gender Race,Dem Male Hispanic,0.07460448229517741
Party Gender Race,Dem Male Black,0.038284216732505434
Party Gender Race,Dem Male Other,0.08416773865119166
Party Gender Race,Dem Female White,0.07665640407914218
Party Gender Race,Dem Female Hispanic,0.0625850571788923
Party Gender Race,Dem Female Black,0.03189418243813969
Party Gender Race,Dem Female Other,0.0717825970171303
Party Gender Race,Rep Male White,0.9172623508973765
Party Gender Race,Rep Male Hispanic,0.8950730628047233
Party Gender Race,Rep Male Black,0.8122501387309173
Party Gender Race,Rep Male Other,0.9064824819272723
Party Gender Race,Rep Female White,0.9027109039401278
Party Gender Race,Rep Female Hispanic,0.8780468214966028
Party Gender Race,Rep Female Black,0.7838254200508311
Party Gender Race,Rep Female Other,0.8909593351743822
Party Gender Race,Ind Male White,0.47800217818489954
Party Gender Race,Ind Male Hispanic,0.4218868196236455
Party Gender Race,Ind Male Black,0.2624384391857118
Party Gender Race,Ind Male Other,0.4517539178452758
Party Gender Race,Ind Female White,0.4410266396133589
Party Gender Race,Ind Female Hispanic,0.384559901214051
Party Gender Race,Ind Female Black,0.2339907061029338
Party Gender Race,Ind Female Other,0.41510149898959775
Party Gender Education,Dem Male No Bachelors,0.08894496554603196
Party Gender Education,Dem Male Bachelors,0.07922448214110457
Party Gender Education,Dem Female No Bachelors,0.0750621736946959
Party Gender Education,Dem Female Bachelors,0.06672315447785013
Party Gender Education,Rep Male No Bachelors,0.9195421572056477
Party Gender Education,Rep Male Bachelors,0.9065675885398293
Party Gender Education,Rep Female No Bachelors,0.9047940531304343
Party Gender Education,Rep Female Bachelors,0.8904917320485289
Party Gender Education,Ind Male No Bachelors,0.4866940461171891
Party Gender Education,Ind Male Bachelors,0.44712059244478003
Party Gender Education,Ind Female No Bachelors,0.45138643986065335
Party Gender Education,Ind Female Bachelors,0.41127621025304434
Party Gender Urbanicity,Dem Male R1,0.12900263216114702
Party Gender Urbanicity,Dem Male R2,0.09369994520227956
Party Gender Urbanicity,Dem Male S3,0.07360641086280394
Party Gender Urbanicity,Dem Male S4,0.06715390791457951
Party Gender Urbanicity,Dem Male U5,0.09057063323410686
Party Gender Urbanicity,Dem Male U6,0.05462328495520093
Party Gender Urbanicity,Dem Female R1,0.10937359772904529
Party Gender Urbanicity,Dem Female R2,0.07900531061901214
Party Gender Urbanicity,Dem Female S3,0.061753210098306664
Party Gender Urbanicity,Dem Female S4,0.056318780998791715
Party Gender Urbanicity,Dem Female U5,0.07620550959574493
Party Gender Urbanicity,Dem Female U6,0.04564979204969762
Party Gender Urbanicity,Rep Male R1,0.9452476141593766
Party Gender Urbanicity,Rep Male R2,0.9223640334598701
Party Gender Urbanicity,Rep Male S3,0.9012367472797069
Party Gender Urbanicity,Rep Male S4,0.8924721515121317
Party Gender Urbanicity,Rep Male U5,0.9168911350649392
Party Gender Urbanicity,Rep Male U6,0.862685517127454
Party Gender Urbanicity,Rep Female R1,0.934961019876204
Party Gender Urbanicity,Rep Female R2,0.9082564704872437
Party Gender Urbanicity,Rep Female S3,0.8839397460667905
Party Gender Urbanicity,Rep Female S4,0.8734902580798909
Party Gender Urbanicity,Rep Female U5,0.9014955583235866
Party Gender Urbanicity,Rep Female U6,0.839766349789032
Party Gender Urbanicity,Ind Male R1,0.5947335455306638
Party Gender Urbanicity,Ind Male R2,0.5013811906619239
Party Gender Urbanicity,Ind Male S3,0.4336829965868148
Party Gender Urbanicity,Ind Male S4,0.4107340416426256
Party Gender Urbanicity,Ind Male U5,0.4852833891199077
Party Gender Urbanicity,Ind Male U6,0.34589201156033317
Party Gender Urbanicity,Ind Female R1,0.5560471934846997
Party Gender Urbanicity,Ind Female R2,0.45944601178151756
Party Gender Urbanicity,Ind Female S3,0.39399207091305005
Party Gender Urbanicity,Ind Female S4,0.3725948556401001
Party Gender Urbanicity,Ind Female U5,0.44485440615346156
Party Gender Urbanicity,Ind Female U6,0.30778918200980354
Party Gender Married,Dem Male Unmarried,0.07783814951990488
Party Gender Married,Dem Male Married,0.0914416903230557
Party Gender Married,Dem Female Unmarried,0.06626430908969401
Party Gender Married,Dem Female Married,0.07820021282034036
Party Gender Married,Rep Male Unmarried,0.9040735429651244
Party Gender Married,Rep Male Married,0.9180313559900476
Party Gender Married,Rep Female Unmarried,0.8861022442795907
Party Gender Married,Rep Female Married,0.9041743472582213
Party Gender Married,Ind Male Unmarried,0.44768565155222556
Party Gender Married,Ind Male Married,0.4839311636515139
Party Gender Married,Ind Female Unmarried,0.4127497795104509
Party Gender Married,Ind Female Married,0.4462784035550982
Party Age Race,Dem 18 - 24 White,0.08564643423770431
Party Age Race,Dem 18 - 24 Hispanic,0.07076300560932172
Party Age Race,Dem 18 - 24 Black,0.035453573771629734
Party Age Race,Dem 18 - 24 Other,0.08004243368772496
Party Age Race,Dem 25 - 34 White,0.07246460192438538
Party Age Race,Dem 25 - 34 Hispanic,0.05947657755036261
Party Age Race,Dem 25 - 34 Black,0.029335702637534402
Party Age Race,Dem 25 - 34 Other,0.06760591572239197
Party Age Race,Dem 35 - 44 White,0.07705066015674339
Party Age Race,Dem 35 - 44 Hispanic,0.06284457148092712
Party Age Race,Dem 35 - 44 Black,0.03129563286836942
Party Age Race,Dem 35 - 44 Other,0.07093633438022667
Party Age Race,Dem 45 - 54 White,0.09613625531345431
Party Age Race,Dem 45 - 54 Hispanic,0.07936959089849774
Party Age Race,Dem 45 - 54 Black,0.04031128021001333
Party Age Race,Dem 45 - 54 Other,0.08836227318808723
Party Age Race,Dem > 54 White,0.08144460434515703
Party Age Race,Dem > 54 Hispanic,0.06670434286746463
Party Age Race,Dem > 54 Black,0.03426014761751543
Party Age Race,Dem > 54 Other,0.07578741024560871
Party Age Race,Rep 18 - 24 White,0.9162779397144034
Party Age Race,Rep 18 - 24 Hispanic,0.8944857974411486
Party Age Race,Rep 18 - 24 Black,0.8094376767427701
Party Age Race,Rep 18 - 24 Other,0.9079652636226306
Party Age Race,Rep 25 - 34 White,0.9002640277869852
Party Age Race,Rep 25 - 34 Hispanic,0.8739431575374267
Party Age Race,Rep 25 - 34 Black,0.7772222114507552
Party Age Race,Rep 25 - 34 Other,0.8891754881017603
Party Age Race,Rep 35 - 44 White,0.9069732417855881
Party Age Race,Rep 35 - 44 Hispanic,0.8810307036285279
Party Age Race,Rep 35 - 44 Black,0.7892828163310985
Party Age Race,Rep 35 - 44 Other,0.894347957688049
Party Age Race,Rep 45 - 54 White,0.923798706471964
Party Age Race,Rep 45 - 54 Hispanic,0.9026632259788789
Party Age Race,Rep 45 - 54 Black,0.8253747346074637
Party Age Race,Rep 45 - 54 Other,0.9130550866672088
Party Age Race,Rep > 54 White,0.9080005192508376
Party Age Race,Rep > 54 Hispanic,0.882586882151611
Party Age Race,Rep > 54 Black,0.7942040579271675
Party Age Race,Rep > 54 Other,0.8951941055140485
Party Age Race,Ind 18 - 24 White,0.4736967870288201
Party Age Race,Ind 18 - 24 Hispanic,0.4177526250086369
Party Age Race,Ind 18 - 24 Black,0.26109156179282356
Party Age Race,Ind 18 - 24 Other,0.4498317397068564
Party Age Race,Ind 25 - 34 White,0.4315218320117701
Party Age Race,Ind 25 - 34 Hispanic,0.37465448821342323
Party Age Race,Ind 25 - 34 Black,0.22779394534745503
Party Age Race,Ind 25 - 34 Other,0.4055557910966693
Party Age Race,Ind 35 - 44 White,0.442633638832208
Party Age Race,Ind 35 - 44 Hispanic,0.38720085226704143
Party Age Race,Ind 35 - 44 Black,0.23472760806276008
Party Age Race,Ind 35 - 44 Other,0.4154960084765666
Party Age Race,Ind 45 - 54 White,0.4972175596765709
Party Age Race,Ind 45 - 54 Hispanic,0.442984131510066
Party Age Race,Ind 45 - 54 Black,0.2785685248408048
Party Age Race,Ind 45 - 54 Other,0.4698587490072582
Party Age Race,Ind > 54 White,0.4544517906527515
Party Age Race,Ind > 54 Hispanic,0.3965583435192844
Party Age Race,Ind > 54 Black,0.24427053327839407
Party Age Race,Ind > 54 Other,0.42602988440809003
Party Age Education,Dem 18 - 24 No Bachelors,0.08037751771568807
Party Age Education,Dem 18 - 24 Bachelors,0.07237542211385717
Party Age Education,Dem 25 - 34 No Bachelors,0.07061784022134163
Party Age Education,Dem 25 - 34 Bachelors,0.06319489839411707
Party Age Education,Dem 35 - 44 No Bachelors,0.07547839670837359
Party Age Education,Dem 35 - 44 Bachelors,0.0675489780952785
Party Age Education,Dem 45 - 54 No Bachelors,0.09371564792666257
Party Age Education,Dem 45 - 54 Bachelors,0.08367781300013424
Party Age Education,Dem > 54 No Bachelors,0.08029016200161178
Party Age Education,Dem > 54 Bachelors,0.07093374248640089
Party Age Education,Rep 18 - 24 No Bachelors,0.9146338682223213
Party Age Education,Rep 18 - 24 Bachelors,0.9022909860372617
Party Age Education,Rep 25 - 34 No Bachelors,0.9028792822052591
Party Age Education,Rep 25 - 34 Bachelors,0.8877171866806081
Party Age Education,Rep 35 - 44 No Bachelors,0.9109772746984736
Party Age Education,Rep 35 - 44 Bachelors,0.8957837623126073
Party Age Education,Rep 45 - 54 No Bachelors,0.9270433550774202
Party Age Education,Rep 45 - 54 Bachelors,0.9139944805686923
Party Age Education,Rep > 54 No Bachelors,0.9102671459850494
Party Age Education,Rep > 54 Bachelors,0.8954905616198174
Party Age Education,Ind 18 - 24 No Bachelors,0.47058311826834087
Party Age Education,Ind 18 - 24 Bachelors,0.4364892122183254
Party Age Education,Ind 25 - 34 No Bachelors,0.4417982796750698
Party Age Education,Ind 25 - 34 Bachelors,0.40306111926577365
Party Age Education,Ind 35 - 44 No Bachelors,0.4567927869299229
Party Age Education,Ind 35 - 44 Bachelors,0.4154699415640769
Party Age Education,Ind 45 - 54 No Bachelors,0.5093300973584979
Party Age Education,Ind 45 - 54 Bachelors,0.4670802776159637
Party Age Education,Ind > 54 No Bachelors,0.46371317535223155
Party Age Education,Ind > 54 Bachelors,0.4224716630183295
Party Age Urbanicity,Dem 18 - 24 R1,0.12098148258179305
Party Age Urbanicity,Dem 18 - 24 R2,0.08794690636212449
Party Age Urbanicity,Dem 18 - 24 S3,0.06945288453154537
Party Age Urbanicity,Dem 18 - 24 S4,0.064098055923145
Party Age Urbanicity,Dem 18 - 24 U5,0.08579908302954277
Party Age Urbanicity,Dem 18 - 24 U6,0.05229645312612414
Party Age Urbanicity,Dem 25 - 34 R1,0.10405865953145796
Party Age Urbanicity,Dem 25 - 34 R2,0.0753341526857914
Party Age Urbanicity,Dem 25 - 34 S3,0.058774330318147244
Party Age Urbanicity,Dem 25 - 34 S4,0.05352072448198557
Party Age Urbanicity,Dem 25 - 34 U5,0.0731395352259249
Party Age Urbanicity,Dem 25 - 34 U6,0.04468963994857995
Party Age Urbanicity,Dem 35 - 44 R1,0.11065127432786016
Party Age Urbanicity,Dem 35 - 44 R2,0.08027916095457822
Party Age Urbanicity,Dem 35 - 44 S3,0.0627085629590367
Party Age Urbanicity,Dem 35 - 44 S4,0.05715279110176058
Party Age Urbanicity,Dem 35 - 44 U5,0.07798902481229607
Party Age Urbanicity,Dem 35 - 44 U6,0.04732458415236246
Party Age Urbanicity,Dem 45 - 54 R1,0.13622552059721
Party Age Urbanicity,Dem 45 - 54 R2,0.09957415450563965
Party Age Urbanicity,Dem 45 - 54 S3,0.07811652949486228
Party Age Urbanicity,Dem 45 - 54 S4,0.07113114539507792
Party Age Urbanicity,Dem 45 - 54 U5,0.09611977716502354
Party Age Urbanicity,Dem 45 - 54 U6,0.05849289587988777
Party Age Urbanicity,Dem > 54 R1,0.11543844914560075
Party Age Urbanicity,Dem > 54 R2,0.08339981203020054
Party Age Urbanicity,Dem > 54 S3,0.065223963052524
Party Age Urbanicity,Dem > 54 S4,0.059408813170504934
Party Age Urbanicity,Dem > 54 U5,0.08065558464018968
Party Age Urbanicity,Dem > 54 U6,0.048117395349316035
Party Age Urbanicity,Rep 18 - 24 R1,0.9435695561517146
Party Age Urbanicity,Rep 18 - 24 R2,0.9202581863839513
Party Age Urbanicity,Rep 18 - 24 S3,0.8989466745606564
Party Age Urbanicity,Rep 18 - 24 S4,0.8918883148940404
Party Age Urbanicity,Rep 18 - 24 U5,0.9168647221834998
Party Age Urbanicity,Rep 18 - 24 U6,0.8662279839138536
Party Age Urbanicity,Rep 25 - 34 R1,0.9321606362655231
Party Age Urbanicity,Rep 25 - 34 R2,0.9041554017961868
Party Age Urbanicity,Rep 25 - 34 S3,0.8790217853479849
Party Age Urbanicity,Rep 25 - 34 S4,0.8687625275113691
Party Age Urbanicity,Rep 25 - 34 U5,0.8991227188196174
Party Age Urbanicity,Rep 25 - 34 U6,0.8399846472185922
Party Age Urbanicity,Rep 35 - 44 R1,0.9378826485852182
Party Age Urbanicity,Rep 35 - 44 R2,0.9115792421051109
Party Age Urbanicity,Rep 35 - 44 S3,0.8878016425014168
Party Age Urbanicity,Rep 35 - 44 S4,0.8781965581505154
Party Age Urbanicity,Rep 35 - 44 U5,0.9057834815300749
Party Age Urbanicity,Rep 35 - 44 U6,0.8474405038694105
Party Age Urbanicity,Rep 45 - 54 R1,0.9504906599741842
Party Age Urbanicity,Rep 45 - 54 R2,0.9292811135250351
Party Age Urbanicity,Rep 45 - 54 S3,0.9094815648609257
Party Age Urbanicity,Rep 45 - 54 S4,0.901215896935135
Party Age Urbanicity,Rep 45 - 54 U5,0.9234887578265133
Party Age Urbanicity,Rep 45 - 54 U6,0.8740869061225289
Party Age Urbanicity,Rep > 54 R1,0.9389673541951893
Party Age Urbanicity,Rep > 54 R2,0.913460942698032
Party Age Urbanicity,Rep > 54 S3,0.8901334646256785
Party Age Urbanicity,Rep > 54 S4,0.8800440089135554
Party Age Urbanicity,Rep > 54 U5,0.9071844160656207
Party Age Urbanicity,Rep > 54 U6,0.8471802153669105
Party Age Urbanicity,Ind 18 - 24 R1,0.5842240355686494
Party Age Urbanicity,Ind 18 - 24 R2,0.4914291925588991
