Demographic_Type,Demographic,Vote_R
Age Race,45 - 54 White,NA
Age Race,45 - 54 Hispanic,NA
Age Race,45 - 54 Black,NA
Age Race,45 - 54 Other,NA
Age Race,> 54 White,NA
Age Race,> 54 Hispanic,NA
Age Race,> 54 Black,NA
Age Race,> 54 Other,NA
Age Education,18 - 24 No Bachelors,NA
Age Education,18 - 24 Bachelors,NA
Age Education,25 - 34 No Bachelors,NA
Age Education,25 - 34 Bachelors,NA
Age Education,35 - 44 No Bachelors,NA
Age Education,35 - 44 Bachelors,NA
Age Education,45 - 54 No Bachelors,NA
Age Education,45 - 54 Bachelors,NA
Age Education,> 54 No Bachelors,NA
Age Education,> 54 Bachelors,NA
Age Urbanicity,18 - 24 R1,NA
Age Urbanicity,18 - 24 R2,NA
Age Urbanicity,18 - 24 S3,NA
Age Urbanicity,18 - 24 S4,NA
Age Urbanicity,18 - 24 U5,NA
Age Urbanicity,18 - 24 U6,NA
Age Urbanicity,25 - 34 R1,NA
Age Urbanicity,25 - 34 R2,NA
Age Urbanicity,25 - 34 S3,NA
Age Urbanicity,25 - 34 S4,NA
Age Urbanicity,25 - 34 U5,NA
Age Urbanicity,25 - 34 U6,NA
Age Urbanicity,35 - 44 R1,NA
Age Urbanicity,35 - 44 R2,NA
Age Urbanicity,35 - 44 S3,NA
Age Urbanicity,35 - 44 S4,NA
Age Urbanicity,35 - 44 U5,NA
Age Urbanicity,35 - 44 U6,NA
Age Urbanicity,45 - 54 R1,NA
Age Urbanicity,45 - 54 R2,NA
Age Urbanicity,45 - 54 S3,NA
Age Urbanicity,45 - 54 S4,NA
Age Urbanicity,45 - 54 U5,NA
Age Urbanicity,45 - 54 U6,NA
Age Urbanicity,> 54 R1,NA
Age Urbanicity,> 54 R2,NA
Age Urbanicity,> 54 S3,NA
Age Urbanicity,> 54 S4,NA
Age Urbanicity,> 54 U5,NA
Age Urbanicity,> 54 U6,NA
Age Married,18 - 24 Unmarried,NA
Age Married,18 - 24 Married,NA
Age Married,25 - 34 Unmarried,NA
Age Married,25 - 34 Married,NA
Age Married,35 - 44 Unmarried,NA
Age Married,35 - 44 Married,NA
Age Married,45 - 54 Unmarried,NA
Age Married,45 - 54 Married,NA
Age Married,> 54 Unmarried,NA
Age Married,> 54 Married,NA
Race Education,White No Bachelors,NA
Race Education,White Bachelors,NA
Race Education,Hispanic No Bachelors,NA
Race Education,Hispanic Bachelors,NA
Race Education,Black No Bachelors,NA
Race Education,Black Bachelors,NA
Race Education,Other No Bachelors,NA
Race Education,Other Bachelors,NA
Race Urbanicity,White R1,NA
Race Urbanicity,White R2,NA
Race Urbanicity,White S3,NA
Race Urbanicity,White S4,NA
Race Urbanicity,White U5,NA
Race Urbanicity,White U6,NA
Race Urbanicity,Hispanic R1,NA
Race Urbanicity,Hispanic R2,NA
Race Urbanicity,Hispanic S3,NA
Race Urbanicity,Hispanic S4,NA
Race Urbanicity,Hispanic U5,NA
Race Urbanicity,Hispanic U6,NA
Race Urbanicity,Black R1,NA
Race Urbanicity,Black R2,NA
Race Urbanicity,Black S3,NA
Race Urbanicity,Black S4,NA
Race Urbanicity,Black U5,NA
Race Urbanicity,Black U6,NA
Race Urbanicity,Other R1,NA
Race Urbanicity,Other R2,NA
Race Urbanicity,Other S3,NA
Race Urbanicity,Other S4,NA
Race Urbanicity,Other U5,NA
Race Urbanicity,Other U6,NA
Race Married,White Unmarried,NA
Race Married,White Married,NA
Race Married,Hispanic Unmarried,NA
Race Married,Hispanic Married,NA
Race Married,Black Unmarried,NA
Race Married,Black Married,NA
Race Married,Other Unmarried,NA
Race Married,Other Married,NA
Education Urbanicity,No Bachelors R1,NA
Education Urbanicity,No Bachelors R2,NA
Education Urbanicity,No Bachelors S3,NA
Education Urbanicity,No Bachelors S4,NA
Education Urbanicity,No Bachelors U5,NA
Education Urbanicity,No Bachelors U6,NA
Education Urbanicity,Bachelors R1,NA
Education Urbanicity,Bachelors R2,NA
Education Urbanicity,Bachelors S3,NA
Education Urbanicity,Bachelors S4,NA
Education Urbanicity,Bachelors U5,NA
Education Urbanicity,Bachelors U6,NA
Education Married,No Bachelors Unmarried,NA
Education Married,No Bachelors Married,NA
Education Married,Bachelors Unmarried,NA
Education Married,Bachelors Married,NA
Urbanicity Married,R1 Unmarried,NA
Urbanicity Married,R1 Married,NA
Urbanicity Married,R2 Unmarried,NA
Urbanicity Married,R2 Married,NA
Urbanicity Married,S3 Unmarried,NA
Urbanicity Married,S3 Married,NA
Urbanicity Married,S4 Unmarried,NA
Urbanicity Married,S4 Married,NA
Urbanicity Married,U5 Unmarried,NA
Urbanicity Married,U5 Married,NA
Urbanicity Married,U6 Unmarried,NA
Urbanicity Married,U6 Married,NA
Party Gender Age,Dem Male 18 - 24,NA
Party Gender Age,Dem Male 25 - 34,NA
Party Gender Age,Dem Male 35 - 44,NA
Party Gender Age,Dem Male 45 - 54,NA
Party Gender Age,Dem Male > 54,NA
Party Gender Age,Dem Female 18 - 24,NA
Party Gender Age,Dem Female 25 - 34,NA
Party Gender Age,Dem Female 35 - 44,NA
Party Gender Age,Dem Female 45 - 54,NA
Party Gender Age,Dem Female > 54,NA
Party Gender Age,Rep Male 18 - 24,NA
Party Gender Age,Rep Male 25 - 34,NA
Party Gender Age,Rep Male 35 - 44,NA
Party Gender Age,Rep Male 45 - 54,NA
Party Gender Age,Rep Male > 54,NA
Party Gender Age,Rep Female 18 - 24,NA
Party Gender Age,Rep Female 25 - 34,NA
Party Gender Age,Rep Female 35 - 44,NA
Party Gender Age,Rep Female 45 - 54,NA
Party Gender Age,Rep Female > 54,NA
Party Gender Age,Ind Male 18 - 24,NA
Party Gender Age,Ind Male 25 - 34,NA
Party Gender Age,Ind Male 35 - 44,NA
Party Gender Age,Ind Male 45 - 54,NA
Party Gender Age,Ind Male > 54,NA
Party Gender Age,Ind Female 18 - 24,NA
Party Gender Age,Ind Female 25 - 34,NA
Party Gender Age,Ind Female 35 - 44,NA
Party Gender Age,Ind Female 45 - 54,NA
Party Gender Age,Ind Female > 54,NA
Party Gender Race,Dem Male White,NA
Party Gender Race,Dem Male Hispanic,NA
Party Gender Race,Dem Male Black,NA
Party Gender Race,Dem Male Other,NA
Party Gender Race,Dem Female White,NA
Party Gender Race,Dem Female Hispanic,NA
Party Gender Race,Dem Female Black,NA
Party Gender Race,Dem Female Other,NA
Party Gender Race,Rep Male White,NA
Party Gender Race,Rep Male Hispanic,NA
Party Gender Race,Rep Male Black,NA
Party Gender Race,Rep Male Other,NA
Party Gender Race,Rep Female White,NA
Party Gender Race,Rep Female Hispanic,NA
Party Gender Race,Rep Female Black,NA
Party Gender Race,Rep Female Other,NA
Party Gender Race,Ind Male White,NA
Party Gender Race,Ind Male Hispanic,NA
Party Gender Race,Ind Male Black,NA
Party Gender Race,Ind Male Other,NA
Party Gender Race,Ind Female White,NA
Party Gender Race,Ind Female Hispanic,NA
Party Gender Race,Ind Female Black,NA
Party Gender Race,Ind Female Other,NA
Party Gender Education,Dem Male No Bachelors,NA
Party Gender Education,Dem Male Bachelors,NA
Party Gender Education,Dem Female No Bachelors,NA
Party Gender Education,Dem Female Bachelors,NA
Party Gender Education,Rep Male No Bachelors,NA
Party Gender Education,Rep Male Bachelors,NA
Party Gender Education,Rep Female No Bachelors,NA
Party Gender Education,Rep Female Bachelors,NA
Party Gender Education,Ind Male No Bachelors,NA
Party Gender Education,Ind Male Bachelors,NA
Party Gender Education,Ind Female No Bachelors,NA
Party Gender Education,Ind Female Bachelors,NA
Party Gender Urbanicity,Dem Male R1,NA
Party Gender Urbanicity,Dem Male R2,NA
Party Gender Urbanicity,Dem Male S3,NA
Party Gender Urbanicity,Dem Male S4,NA
Party Gender Urbanicity,Dem Male U5,NA
Party Gender Urbanicity,Dem Male U6,NA
Party Gender Urbanicity,Dem Female R1,NA
Party Gender Urbanicity,Dem Female R2,NA
Party Gender Urbanicity,Dem Female S3,NA
Party Gender Urbanicity,Dem Female S4,NA
Party Gender Urbanicity,Dem Female U5,NA
Party Gender Urbanicity,Dem Female U6,NA
Party Gender Urbanicity,Rep Male R1,NA
Party Gender Urbanicity,Rep Male R2,NA
Party Gender Urbanicity,Rep Male S3,NA
Party Gender Urbanicity,Rep Male S4,NA
Party Gender Urbanicity,Rep Male U5,NA
Party Gender Urbanicity,Rep Male U6,NA
Party Gender Urbanicity,Rep Female R1,NA
Party Gender Urbanicity,Rep Female R2,NA
Party Gender Urbanicity,Rep Female S3,NA
Party Gender Urbanicity,Rep Female S4,NA
Party Gender Urbanicity,Rep Female U5,NA
Party Gender Urbanicity,Rep Female U6,NA
Party Gender Urbanicity,Ind Male R1,NA
Party Gender Urbanicity,Ind Male R2,NA
Party Gender Urbanicity,Ind Male S3,NA
Party Gender Urbanicity,Ind Male S4,NA
Party Gender Urbanicity,Ind Male U5,NA
Party Gender Urbanicity,Ind Male U6,NA
Party Gender Urbanicity,Ind Female R1,NA
Party Gender Urbanicity,Ind Female R2,NA
Party Gender Urbanicity,Ind Female S3,NA
Party Gender Urbanicity,Ind Female S4,NA
Party Gender Urbanicity,Ind Female U5,NA
Party Gender Urbanicity,Ind Female U6,NA
Party Gender Married,Dem Male Unmarried,NA
Party Gender Married,Dem Male Married,NA
Party Gender Married,Dem Female Unmarried,NA
Party Gender Married,Dem Female Married,NA
Party Gender Married,Rep Male Unmarried,NA
Party Gender Married,Rep Male Married,NA
Party Gender Married,Rep Female Unmarried,NA
Party Gender Married,Rep Female Married,NA
Party Gender Married,Ind Male Unmarried,NA
Party Gender Married,Ind Male Married,NA
Party Gender Married,Ind Female Unmarried,NA
Party Gender Married,Ind Female Married,NA
Party Age Race,Dem 18 - 24 White,NA
Party Age Race,Dem 18 - 24 Hispanic,NA
Party Age Race,Dem 18 - 24 Black,NA
Party Age Race,Dem 18 - 24 Other,NA
Party Age Race,Dem 25 - 34 White,NA
Party Age Race,Dem 25 - 34 Hispanic,NA
Party Age Race,Dem 25 - 34 Black,NA
Party Age Race,Dem 25 - 34 Other,NA
Party Age Race,Dem 35 - 44 White,NA
Party Age Race,Dem 35 - 44 Hispanic,NA
Party Age Race,Dem 35 - 44 Black,NA
Party Age Race,Dem 35 - 44 Other,NA
Party Age Race,Dem 45 - 54 White,NA
Party Age Race,Dem 45 - 54 Hispanic,NA
Party Age Race,Dem 45 - 54 Black,NA
Party Age Race,Dem 45 - 54 Other,NA
Party Age Race,Dem > 54 White,NA
Party Age Race,Dem > 54 Hispanic,NA
Party Age Race,Dem > 54 Black,NA
Party Age Race,Dem > 54 Other,NA
Party Age Race,Rep 18 - 24 White,NA
Party Age Race,Rep 18 - 24 Hispanic,NA
Party Age Race,Rep 18 - 24 Black,NA
Party Age Race,Rep 18 - 24 Other,NA
Party Age Race,Rep 25 - 34 White,NA
Party Age Race,Rep 25 - 34 Hispanic,NA
Party Age Race,Rep 25 - 34 Black,NA
Party Age Race,Rep 25 - 34 Other,NA
Party Age Race,Rep 35 - 44 White,NA
Party Age Race,Rep 35 - 44 Hispanic,NA
Party Age Race,Rep 35 - 44 Black,NA
Party Age Race,Rep 35 - 44 Other,NA
Party Age Race,Rep 45 - 54 White,NA
Party Age Race,Rep 45 - 54 Hispanic,NA
Party Age Race,Rep 45 - 54 Black,NA
Party Age Race,Rep 45 - 54 Other,NA
Party Age Race,Rep > 54 White,NA
Party Age Race,Rep > 54 Hispanic,NA
Party Age Race,Rep > 54 Black,NA
Party Age Race,Rep > 54 Other,NA
Party Age Race,Ind 18 - 24 White,NA
Party Age Race,Ind 18 - 24 Hispanic,NA
Party Age Race,Ind 18 - 24 Black,NA
Party Age Race,Ind 18 - 24 Other,NA
Party Age Race,Ind 25 - 34 White,NA
Party Age Race,Ind 25 - 34 Hispanic,NA
Party Age Race,Ind 25 - 34 Black,NA
Party Age Race,Ind 25 - 34 Other,NA
Party Age Race,Ind 35 - 44 White,NA
Party Age Race,Ind 35 - 44 Hispanic,NA
Party Age Race,Ind 35 - 44 Black,NA
Party Age Race,Ind 35 - 44 Other,NA
Party Age Race,Ind 45 - 54 White,NA
Party Age Race,Ind 45 - 54 Hispanic,NA
Party Age Race,Ind 45 - 54 Black,NA
Party Age Race,Ind 45 - 54 Other,NA
Party Age Race,Ind > 54 White,NA
Party Age Race,Ind > 54 Hispanic,NA
Party Age Race,Ind > 54 Black,NA
Party Age Race,Ind > 54 Other,NA
Party Age Education,Dem 18 - 24 No Bachelors,NA
Party Age Education,Dem 18 - 24 Bachelors,NA
Party Age Education,Dem 25 - 34 No Bachelors,NA
Party Age Education,Dem 25 - 34 Bachelors,NA
Party Age Education,Dem 35 - 44 No Bachelors,NA
Party Age Education,Dem 35 - 44 Bachelors,NA
Party Age Education,Dem 45 - 54 No Bachelors,NA
Party Age Education,Dem 45 - 54 Bachelors,NA
Party Age Education,Dem > 54 No Bachelors,NA
Party Age Education,Dem > 54 Bachelors,NA
Party Age Education,Rep 18 - 24 No Bachelors,NA
Party Age Education,Rep 18 - 24 Bachelors,NA
Party Age Education,Rep 25 - 34 No Bachelors,NA
Party Age Education,Rep 25 - 34 Bachelors,NA
Party Age Education,Rep 35 - 44 No Bachelors,NA
Party Age Education,Rep 35 - 44 Bachelors,NA
Party Age Education,Rep 45 - 54 No Bachelors,NA
Party Age Education,Rep 45 - 54 Bachelors,NA
Party Age Education,Rep > 54 No Bachelors,NA
Party Age Education,Rep > 54 Bachelors,NA
Party Age Education,Ind 18 - 24 No Bachelors,NA
Party Age Education,Ind 18 - 24 Bachelors,NA
Party Age Education,Ind 25 - 34 No Bachelors,NA
Party Age Education,Ind 25 - 34 Bachelors,NA
Party Age Education,Ind 35 - 44 No Bachelors,NA
Party Age Education,Ind 35 - 44 Bachelors,NA
Party Age Education,Ind 45 - 54 No Bachelors,NA
Party Age Education,Ind 45 - 54 Bachelors,NA
Party Age Education,Ind > 54 No Bachelors,NA
Party Age Education,Ind > 54 Bachelors,NA
Party Age Urbanicity,Dem 18 - 24 R1,NA
Party Age Urbanicity,Dem 18 - 24 R2,NA
Party Age Urbanicity,Dem 18 - 24 S3,NA
Party Age Urbanicity,Dem 18 - 24 S4,NA
Party Age Urbanicity,Dem 18 - 24 U5,NA
Party Age Urbanicity,Dem 18 - 24 U6,NA
Party Age Urbanicity,Dem 25 - 34 R1,NA
Party Age Urbanicity,Dem 25 - 34 R2,NA
Party Age Urbanicity,Dem 25 - 34 S3,NA
Party Age Urbanicity,Dem 25 - 34 S4,NA
Party Age Urbanicity,Dem 25 - 34 U5,NA
Party Age Urbanicity,Dem 25 - 34 U6,NA
Party Age Urbanicity,Dem 35 - 44 R1,NA
Party Age Urbanicity,Dem 35 - 44 R2,NA
Party Age Urbanicity,Dem 35 - 44 S3,NA
Party Age Urbanicity,Dem 35 - 44 S4,NA
Party Age Urbanicity,Dem 35 - 44 U5,NA
Party Age Urbanicity,Dem 35 - 44 U6,NA
Party Age Urbanicity,Dem 45 - 54 R1,NA
Party Age Urbanicity,Dem 45 - 54 R2,NA
Party Age Urbanicity,Dem 45 - 54 S3,NA
Party Age Urbanicity,Dem 45 - 54 S4,NA
Party Age Urbanicity,Dem 45 - 54 U5,NA
Party Age Urbanicity,Dem 45 - 54 U6,NA
Party Age Urbanicity,Dem > 54 R1,NA
Party Age Urbanicity,Dem > 54 R2,NA
Party Age Urbanicity,Dem > 54 S3,NA
Party Age Urbanicity,Dem > 54 S4,NA
Party Age Urbanicity,Dem > 54 U5,NA
Party Age Urbanicity,Dem > 54 U6,NA
Party Age Urbanicity,Rep 18 - 24 R1,NA
Party Age Urbanicity,Rep 18 - 24 R2,NA
Party Age Urbanicity,Rep 18 - 24 S3,NA
Party Age Urbanicity,Rep 18 - 24 S4,NA
Party Age Urbanicity,Rep 18 - 24 U5,NA
Party Age Urbanicity,Rep 18 - 24 U6,NA
Party Age Urbanicity,Rep 25 - 34 R1,NA
Party Age Urbanicity,Rep 25 - 34 R2,NA
Party Age Urbanicity,Rep 25 - 34 S3,NA
Party Age Urbanicity,Rep 25 - 34 S4,NA
Party Age Urbanicity,Rep 25 - 34 U5,NA
Party Age Urbanicity,Rep 25 - 34 U6,NA
Party Age Urbanicity,Rep 35 - 44 R1,NA
Party Age Urbanicity,Rep 35 - 44 R2,NA
Party Age Urbanicity,Rep 35 - 44 S3,NA
Party Age Urbanicity,Rep 35 - 44 S4,NA
Party Age Urbanicity,Rep 35 - 44 U5,NA
Party Age Urbanicity,Rep 35 - 44 U6,NA
Party Age Urbanicity,Rep 45 - 54 R1,NA
Party Age Urbanicity,Rep 45 - 54 R2,NA
Party Age Urbanicity,Rep 45 - 54 S3,NA
Party Age Urbanicity,Rep 45 - 54 S4,NA
Party Age Urbanicity,Rep 45 - 54 U5,NA
Party Age Urbanicity,Rep 45 - 54 U6,NA
Party Age Urbanicity,Rep > 54 R1,NA
Party Age Urbanicity,Rep > 54 R2,NA
Party Age Urbanicity,Rep > 54 S3,NA
Party Age Urbanicity,Rep > 54 S4,NA
Party Age Urbanicity,Rep > 54 U5,NA
Party Age Urbanicity,Rep > 54 U6,NA
Party Age Urbanicity,Ind 18 - 24 R1,NA
Party Age Urbanicity,Ind 18 - 24 R2,NA
Party Age Urbanicity,Ind 18 - 24 S3,NA
Party Age Urbanicity,Ind 18 - 24 S4,NA
Party Age Urbanicity,Ind 18 - 24 U5,NA
Party Age Urbanicity,Ind 18 - 24 U6,NA
Party Age Urbanicity,Ind 25 - 34 R1,NA
Party Age Urbanicity,Ind 25 - 34 R2,NA
Party Age Urbanicity,Ind 25 - 34 S3,NA
Party Age Urbanicity,Ind 25 - 34 S4,NA
Party Age Urbanicity,Ind 25 - 34 U5,NA
Party Age Urbanicity,Ind 25 - 34 U6,NA
Party Age Urbanicity,Ind 35 - 44 R1,NA
Party Age Urbanicity,Ind 35 - 44 R2,NA
Party Age Urbanicity,Ind 35 - 44 S3,NA
Party Age Urbanicity,Ind 35 - 44 S4,NA
Party Age Urbanicity,Ind 35 - 44 U5,NA
Party Age Urbanicity,Ind 35 - 44 U6,NA
Party Age Urbanicity,Ind 45 - 54 R1,NA
Party Age Urbanicity,Ind 45 - 54 R2,NA
Party Age Urbanicity,Ind 45 - 54 S3,NA
Party Age Urbanicity,Ind 45 - 54 S4,NA
Party Age Urbanicity,Ind 45 - 54 U5,NA
Party Age Urbanicity,Ind 45 - 54 U6,NA
Party Age Urbanicity,Ind > 54 R1,NA
Party Age Urbanicity,Ind > 54 R2,NA
Party Age Urbanicity,Ind > 54 S3,NA
Party Age Urbanicity,Ind > 54 S4,NA
Party Age Urbanicity,Ind > 54 U5,NA
Party Age Urbanicity,Ind > 54 U6,NA
Party Age Married,Dem 18 - 24 Unmarried,NA
Party Age Married,Dem 18 - 24 Married,NA
Party Age Married,Dem 25 - 34 Unmarried,NA
Party Age Married,Dem 25 - 34 Married,NA
Party Age Married,Dem 35 - 44 Unmarried,NA
Party Age Married,Dem 35 - 44 Married,NA
Party Age Married,Dem 45 - 54 Unmarried,NA
Party Age Married,Dem 45 - 54 Married,NA
Party Age Married,Dem > 54 Unmarried,NA
Party Age Married,Dem > 54 Married,NA
Party Age Married,Rep 18 - 24 Unmarried,NA
Party Age Married,Rep 18 - 24 Married,NA
Party Age Married,Rep 25 - 34 Unmarried,NA
Party Age Married,Rep 25 - 34 Married,NA
Party Age Married,Rep 35 - 44 Unmarried,NA
Party Age Married,Rep 35 - 44 Married,NA
Party Age Married,Rep 45 - 54 Unmarried,NA
Party Age Married,Rep 45 - 54 Married,NA
Party Age Married,Rep > 54 Unmarried,NA
Party Age Married,Rep > 54 Married,NA
Party Age Married,Ind 18 - 24 Unmarried,NA
Party Age Married,Ind 18 - 24 Married,NA
Party Age Married,Ind 25 - 34 Unmarried,NA
Party Age Married,Ind 25 - 34 Married,NA
Party Age Married,Ind 35 - 44 Unmarried,NA
Party Age Married,Ind 35 - 44 Married,NA
Party Age Married,Ind 45 - 54 Unmarried,NA
Party Age Married,Ind 45 - 54 Married,NA
Party Age Married,Ind > 54 Unmarried,NA
Party Age Married,Ind > 54 Married,NA
Party Race Education,Dem White No Bachelors,NA
Party Race Education,Dem White Bachelors,NA
Party Race Education,Dem Hispanic No Bachelors,NA
Party Race Education,Dem Hispanic Bachelors,NA
Party Race Education,Dem Black No Bachelors,NA
Party Race Education,Dem Black Bachelors,NA
Party Race Education,Dem Other No Bachelors,NA
Party Race Education,Dem Other Bachelors,NA
Party Race Education,Rep White No Bachelors,NA
Party Race Education,Rep White Bachelors,NA
Party Race Education,Rep Hispanic No Bachelors,NA
Party Race Education,Rep Hispanic Bachelors,NA
Party Race Education,Rep Black No Bachelors,NA
Party Race Education,Rep Black Bachelors,NA
Party Race Education,Rep Other No Bachelors,NA
Party Race Education,Rep Other Bachelors,NA
Party Race Education,Ind White No Bachelors,NA
Party Race Education,Ind White Bachelors,NA
Party Race Education,Ind Hispanic No Bachelors,NA
Party Race Education,Ind Hispanic Bachelors,NA
Party Race Education,Ind Black No Bachelors,NA
Party Race Education,Ind Black Bachelors,NA
Party Race Education,Ind Other No Bachelors,NA
Party Race Education,Ind Other Bachelors,NA
Party Race Urbanicity,Dem White R1,NA
Party Race Urbanicity,Dem White R2,NA
Party Race Urbanicity,Dem White S3,NA
Party Race Urbanicity,Dem White S4,NA
Party Race Urbanicity,Dem White U5,NA
Party Race Urbanicity,Dem White U6,NA
Party Race Urbanicity,Dem Hispanic R1,NA
Party Race Urbanicity,Dem Hispanic R2,NA
Party Race Urbanicity,Dem Hispanic S3,NA
Party Race Urbanicity,Dem Hispanic S4,NA
Party Race Urbanicity,Dem Hispanic U5,NA
Party Race Urbanicity,Dem Hispanic U6,NA
Party Race Urbanicity,Dem Black R1,NA
Party Race Urbanicity,Dem Black R2,NA
Party Race Urbanicity,Dem Black S3,NA
Party Race Urbanicity,Dem Black S4,NA
Party Race Urbanicity,Dem Black U5,NA
Party Race Urbanicity,Dem Black U6,NA
Party Race Urbanicity,Dem Other R1,NA
Party Race Urbanicity,Dem Other R2,NA
Party Race Urbanicity,Dem Other S3,NA
Party Race Urbanicity,Dem Other S4,NA
Party Race Urbanicity,Dem Other U5,NA
Party Race Urbanicity,Dem Other U6,NA
Party Race Urbanicity,Rep White R1,NA
Party Race Urbanicity,Rep White R2,NA
Party Race Urbanicity,Rep White S3,NA
Party Race Urbanicity,Rep White S4,NA
Party Race Urbanicity,Rep White U5,NA
Party Race Urbanicity,Rep White U6,NA
Party Race Urbanicity,Rep Hispanic R1,NA
Party Race Urbanicity,Rep Hispanic R2,NA
Party Race Urbanicity,Rep Hispanic S3,NA
Party Race Urbanicity,Rep Hispanic S4,NA
Party Race Urbanicity,Rep Hispanic U5,NA
Party Race Urbanicity,Rep Hispanic U6,NA
Party Race Urbanicity,Rep Black R1,NA
Party Race Urbanicity,Rep Black R2,NA
Party Race Urbanicity,Rep Black S3,NA
Party Race Urbanicity,Rep Black S4,NA
Party Race Urbanicity,Rep Black U5,NA
Party Race Urbanicity,Rep Black U6,NA
Party Race Urbanicity,Rep Other R1,NA
Party Race Urbanicity,Rep Other R2,NA
Party Race Urbanicity,Rep Other S3,NA
Party Race Urbanicity,Rep Other S4,NA
Party Race Urbanicity,Rep Other U5,NA
Party Race Urbanicity,Rep Other U6,NA
Party Race Urbanicity,Ind White R1,NA
Party Race Urbanicity,Ind White R2,NA
Party Race Urbanicity,Ind White S3,NA
Party Race Urbanicity,Ind White S4,NA
