Demographic_Type,Demographic,Vote_R
Age Race,45 - 54 White,0.5937597165970403
Age Race,45 - 54 Hispanic,0.2660442915874294
Age Race,45 - 54 Black,0.11644667653722343
Age Race,45 - 54 Other,0.4167519229204183
Age Race,> 54 White,0.5869904268257808
Age Race,> 54 Hispanic,0.31504300423602455
Age Race,> 54 Black,0.07636661574430546
Age Race,> 54 Other,0.4214237803446576
Age Education,18 - 24 No Bachelors,0.48763661308193396
Age Education,18 - 24 Bachelors,0.434518558139005
Age Education,25 - 34 No Bachelors,0.48170072052075724
Age Education,25 - 34 Bachelors,0.4173243563071538
Age Education,35 - 44 No Bachelors,0.4847536626740824
Age Education,35 - 44 Bachelors,0.45111753262933924
Age Education,45 - 54 No Bachelors,0.5279043890622659
Age Education,45 - 54 Bachelors,0.5005316380354208
Age Education,> 54 No Bachelors,0.5390073050515338
Age Education,> 54 Bachelors,0.4971261380086533
Age Urbanicity,18 - 24 R1,0.6036983073951631
Age Urbanicity,18 - 24 R2,0.5590672790476165
Age Urbanicity,18 - 24 S3,0.5179853056283228
Age Urbanicity,18 - 24 S4,0.4274697918369814
Age Urbanicity,18 - 24 U5,0.4152816467144381
Age Urbanicity,18 - 24 U6,0.32113958876514836
Age Urbanicity,25 - 34 R1,0.6119741134859827
Age Urbanicity,25 - 34 R2,0.5217414149103574
Age Urbanicity,25 - 34 S3,0.47473495409363176
Age Urbanicity,25 - 34 S4,0.4065202335267423
Age Urbanicity,25 - 34 U5,0.3956409532059049
Age Urbanicity,25 - 34 U6,0.33230507531545767
Age Urbanicity,35 - 44 R1,0.5636635817681361
Age Urbanicity,35 - 44 R2,0.5784529433315955
Age Urbanicity,35 - 44 S3,0.47400445983824696
Age Urbanicity,35 - 44 S4,0.45803594064660896
Age Urbanicity,35 - 44 U5,0.38359583397503
Age Urbanicity,35 - 44 U6,0.3254061920563892
Age Urbanicity,45 - 54 R1,0.6485069324162548
Age Urbanicity,45 - 54 R2,0.574639531965314
Age Urbanicity,45 - 54 S3,0.5536672877402435
Age Urbanicity,45 - 54 S4,0.4554021602228813
Age Urbanicity,45 - 54 U5,0.4425469725675437
Age Urbanicity,45 - 54 U6,0.4001681792859262
Age Urbanicity,> 54 R1,0.6406370738004084
Age Urbanicity,> 54 R2,0.623953288905298
Age Urbanicity,> 54 S3,0.5421421640747839
Age Urbanicity,> 54 S4,0.4566344243260748
Age Urbanicity,> 54 U5,0.4327414131186145
Age Urbanicity,> 54 U6,0.3678266166206022
Age Married,18 - 24 Unmarried,0.41042189404632246
Age Married,18 - 24 Married,0.5556696697244901
Age Married,25 - 34 Unmarried,0.3924987257775738
Age Married,25 - 34 Married,0.5448218491667354
Age Married,35 - 44 Unmarried,0.3804212015100695
Age Married,35 - 44 Married,0.580255633148078
Age Married,45 - 54 Unmarried,0.45806119800312023
Age Married,45 - 54 Married,0.5745461567080173
Age Married,> 54 Unmarried,0.4604418295604692
Age Married,> 54 Married,0.57608413343094
Race Education,White No Bachelors,0.6078107159829886
Race Education,White Bachelors,0.5359001288588072
Race Education,Hispanic No Bachelors,0.2903587645200498
Race Education,Hispanic Bachelors,0.2983204391114095
Race Education,Black No Bachelors,0.1110881246293881
Race Education,Black Bachelors,0.11857873174627935
Race Education,Other No Bachelors,0.43474226664102433
Race Education,Other Bachelors,0.38389157858529316
Race Urbanicity,White R1,0.6739954816604117
Race Urbanicity,White R2,0.6436360581375441
Race Urbanicity,White S3,0.5825503226067752
Race Urbanicity,White S4,0.5126950638753757
Race Urbanicity,White U5,0.5028394054096471
Race Urbanicity,White U6,0.4724027765400053
Race Urbanicity,Hispanic R1,0.3806260901902795
Race Urbanicity,Hispanic R2,0.36415027499922153
Race Urbanicity,Hispanic S3,0.31652981988226186
Race Urbanicity,Hispanic S4,0.2772773610381732
Race Urbanicity,Hispanic U5,0.29122671389960597
Race Urbanicity,Hispanic U6,0.2391515595944685
Race Urbanicity,Black R1,0.12935584661519672
Race Urbanicity,Black R2,0.14355782533444564
Race Urbanicity,Black S3,0.09792959344694852
Race Urbanicity,Black S4,0.11481194591830444
Race Urbanicity,Black U5,0.10755281250692394
Race Urbanicity,Black U6,0.10907727988700094
Race Urbanicity,Other R1,0.5434081513938598
Race Urbanicity,Other R2,0.5101750272138428
Race Urbanicity,Other S3,0.43115680036227605
Race Urbanicity,Other S4,0.3871603823908859
Race Urbanicity,Other U5,0.3588605801254597
Race Urbanicity,Other U6,0.4080079119691477
Race Married,White Unmarried,0.5122180132366758
Race Married,White Married,0.6308741202527998
Race Married,Hispanic Unmarried,0.29095970007356237
Race Married,Hispanic Married,0.29791981969652515
Race Married,Black Unmarried,0.1093303705414228
Race Married,Black Married,0.12297883219931698
Race Married,Other Unmarried,0.36416859885865915
Race Married,Other Married,0.47805747446298263
Education Urbanicity,No Bachelors R1,0.6371036772378257
Education Urbanicity,No Bachelors R2,0.607521477891415
Education Urbanicity,No Bachelors S3,0.5363836406106198
Education Urbanicity,No Bachelors S4,0.464957815260639
Education Urbanicity,No Bachelors U5,0.4293108820786275
Education Urbanicity,No Bachelors U6,0.37497140484111524
Education Urbanicity,Bachelors R1,0.6149512844537937
Education Urbanicity,Bachelors R2,0.5877290180341465
Education Urbanicity,Bachelors S3,0.5201011223702685
Education Urbanicity,Bachelors S4,0.43714852062439585
Education Urbanicity,Bachelors U5,0.41670057155280604
Education Urbanicity,Bachelors U6,0.346592569330201
Education Married,No Bachelors Unmarried,0.45635088341107544
Education Married,No Bachelors Married,0.6007614497616455
Education Married,Bachelors Unmarried,0.4161385463433916
Education Married,Bachelors Married,0.5444245239226315
Urbanicity Married,R1 Unmarried,0.5638420914245854
Urbanicity Married,R1 Married,0.679610102813985
Urbanicity Married,R2 Unmarried,0.5384933492910656
Urbanicity Married,R2 Married,0.6498715165481658
Urbanicity Married,S3 Unmarried,0.45969576074870444
Urbanicity Married,S3 Married,0.5901468588744189
Urbanicity Married,S4 Unmarried,0.40228561051404377
Urbanicity Married,S4 Married,0.5017699286925964
Urbanicity Married,U5 Unmarried,0.37052840217098726
Urbanicity Married,U5 Married,0.49974867151373326
Urbanicity Married,U6 Unmarried,0.34681328343476847
Urbanicity Married,U6 Married,0.3942127613103971
Party Gender Age,Dem Male 18 - 24,0.4494947657021337
Party Gender Age,Dem Male 25 - 34,0.43788267886513754
Party Gender Age,Dem Male 35 - 44,0.45492336936319033
Party Gender Age,Dem Male 45 - 54,0.49019045525488436
Party Gender Age,Dem Male > 54,0.49940082779275136
Party Gender Age,Dem Female 18 - 24,0.3838168090217984
Party Gender Age,Dem Female 25 - 34,0.3685841713840279
Party Gender Age,Dem Female 35 - 44,0.3614367690198257
Party Gender Age,Dem Female 45 - 54,0.4035566751713842
Party Gender Age,Dem Female > 54,0.42378932648867457
Party Gender Age,Rep Male 18 - 24,0.5851481714652419
Party Gender Age,Rep Male 25 - 34,0.5507383650251984
Party Gender Age,Rep Male 35 - 44,0.5807973711446435
Party Gender Age,Rep Male 45 - 54,0.61653096587925
Party Gender Age,Rep Male > 54,0.6089621978940568
Party Gender Age,Rep Female 18 - 24,0.5320301113819456
Party Gender Age,Rep Female 25 - 34,0.4997221492304885
Party Gender Age,Rep Female 35 - 44,0.5091405492735607
Party Gender Age,Rep Female 45 - 54,0.5416518073214022
Party Gender Age,Rep Female > 54,0.5406139249609947
Party Gender Age,Ind Male 18 - 24,0.5503306690267191
Party Gender Age,Ind Male 25 - 34,0.525152385505091
Party Gender Age,Ind Male 35 - 44,0.546996178565707
Party Gender Age,Ind Male 45 - 54,0.5852812498584806
Party Gender Age,Ind Male > 54,0.5948424669640545
Party Gender Age,Ind Female 18 - 24,0.503054812679202
Party Gender Age,Ind Female 25 - 34,0.48699570922972024
Party Gender Age,Ind Female 35 - 44,0.48533214605588176
Party Gender Age,Ind Female 45 - 54,0.5260495264266231
Party Gender Age,Ind Female > 54,0.5400755601072831
Party Gender Race,Dem Male White,0.5806742376614853
Party Gender Race,Dem Male Hispanic,0.32062997313937075
Party Gender Race,Dem Male Black,0.13594375337828588
Party Gender Race,Dem Male Other,0.4415148997760928
Party Gender Race,Dem Female White,0.5026003020037825
Party Gender Race,Dem Female Hispanic,0.2586334714977398
Party Gender Race,Dem Female Black,0.09840559876943031
Party Gender Race,Dem Female Other,0.35488404332278145
Party Gender Race,Rep Male White,0.6339627624048948
Party Gender Race,Rep Male Hispanic,0.33939326202549175
Party Gender Race,Rep Male Black,0.1333419277495229
Party Gender Race,Rep Male Other,0.48041573628949885
Party Gender Race,Rep Female White,0.5683897811020018
Party Gender Race,Rep Female Hispanic,0.2890973076099596
Party Gender Race,Rep Female Black,0.10093087152507994
Party Gender Race,Rep Female Other,0.4066724650104203
Party Gender Race,Ind Male White,0.6154578872496554
Party Gender Race,Ind Male Hispanic,0.33570701973148626
Party Gender Race,Ind Male Black,0.14128887751272567
Party Gender Race,Ind Male Other,0.45908737612684486
Party Gender Race,Ind Female White,0.5589818001707482
Party Gender Race,Ind Female Hispanic,0.2874368012872331
Party Gender Race,Ind Female Black,0.10703301064740857
Party Gender Race,Ind Female Other,0.395039610177444
Party Gender Education,Dem Male No Bachelors,0.4890737168422405
Party Gender Education,Dem Male Bachelors,0.47311539146157183
Party Gender Education,Dem Female No Bachelors,0.41653301498084006
Party Gender Education,Dem Female Bachelors,0.3883391476065101
Party Gender Education,Rep Male No Bachelors,0.6275300278789776
Party Gender Education,Rep Male Bachelors,0.5733548089833465
Party Gender Education,Rep Female No Bachelors,0.5659878278514789
Party Gender Education,Rep Female Bachelors,0.4998111773037003
Party Gender Education,Ind Male No Bachelors,0.597528861344524
Party Gender Education,Ind Male Bachelors,0.5506756224673865
Party Gender Education,Ind Female No Bachelors,0.5495103727180638
Party Gender Education,Ind Female Bachelors,0.4909817979373635
Party Gender Urbanicity,Dem Male R1,0.602996155308951
Party Gender Urbanicity,Dem Male R2,0.5933870002322068
Party Gender Urbanicity,Dem Male S3,0.5258357222237842
Party Gender Urbanicity,Dem Male S4,0.45509271428171266
Party Gender Urbanicity,Dem Male U5,0.4421295004059467
Party Gender Urbanicity,Dem Male U6,0.4048124663685248
Party Gender Urbanicity,Dem Female R1,0.5347363468906415
Party Gender Urbanicity,Dem Female R2,0.5218985762143202
Party Gender Urbanicity,Dem Female S3,0.44747387788141085
Party Gender Urbanicity,Dem Female S4,0.38037951848682133
Party Gender Urbanicity,Dem Female U5,0.3547221382752944
Party Gender Urbanicity,Dem Female U6,0.2984402141524103
Party Gender Urbanicity,Rep Male R1,0.6856671431416443
Party Gender Urbanicity,Rep Male R2,0.6569020184184446
Party Gender Urbanicity,Rep Male S3,0.5993994585100896
Party Gender Urbanicity,Rep Male S4,0.5258127380631832
Party Gender Urbanicity,Rep Male U5,0.5206123557938014
Party Gender Urbanicity,Rep Male U6,0.4845531245090497
Party Gender Urbanicity,Rep Female R1,0.6299743407340218
Party Gender Urbanicity,Rep Female R2,0.5957038705184337
Party Gender Urbanicity,Rep Female S3,0.5288839805115172
Party Gender Urbanicity,Rep Female S4,0.4556947559167367
Party Gender Urbanicity,Rep Female U5,0.43907934910900437
Party Gender Urbanicity,Rep Female U6,0.38651855670229013
Party Gender Urbanicity,Ind Male R1,0.6668886558440584
Party Gender Urbanicity,Ind Male R2,0.6387570663323217
Party Gender Urbanicity,Ind Male S3,0.5798585905304849
Party Gender Urbanicity,Ind Male S4,0.5143478078568475
Party Gender Urbanicity,Ind Male U5,0.510650812939054
Party Gender Urbanicity,Ind Male U6,0.4783197389980855
Party Gender Urbanicity,Ind Female R1,0.6104365815810764
Party Gender Urbanicity,Ind Female R2,0.5784437613886303
Party Gender Urbanicity,Ind Female S3,0.514688638207568
Party Gender Urbanicity,Ind Female S4,0.4512906024150354
Party Gender Urbanicity,Ind Female U5,0.4373070734336886
Party Gender Urbanicity,Ind Female U6,0.3774303796145498
Party Gender Married,Dem Male Unmarried,0.4401883919283713
Party Gender Married,Dem Male Married,0.5401470573557979
Party Gender Married,Dem Female Unmarried,0.3595959980322227
Party Gender Married,Dem Female Married,0.48475396671470655
Party Gender Married,Rep Male Unmarried,0.5441111813322446
Party Gender Married,Rep Male Married,0.6390306417399316
Party Gender Married,Rep Female Unmarried,0.46236063083137885
Party Gender Married,Rep Female Married,0.5820902349566193
Party Gender Married,Ind Male Unmarried,0.5279469313420182
Party Gender Married,Ind Male Married,0.6255613474968864
Party Gender Married,Ind Female Unmarried,0.4663842080567312
Party Gender Married,Ind Female Married,0.5793818469913011
Party Age Race,Dem 18 - 24 White,0.5239715224231686
Party Age Race,Dem 18 - 24 Hispanic,0.24074455145766527
Party Age Race,Dem 18 - 24 Black,0.18740381497057834
Party Age Race,Dem 18 - 24 Other,0.32938359535097916
Party Age Race,Dem 25 - 34 White,0.4729301523506022
Party Age Race,Dem 25 - 34 Hispanic,0.2799563225843127
Party Age Race,Dem 25 - 34 Black,0.18807187049314977
Party Age Race,Dem 25 - 34 Other,0.3822228949773184
Party Age Race,Dem 35 - 44 White,0.4875788090031915
Party Age Race,Dem 35 - 44 Hispanic,0.2769724359572824
Party Age Race,Dem 35 - 44 Black,0.15131608116982648
Party Age Race,Dem 35 - 44 Other,0.36313720040560576
Party Age Race,Dem 45 - 54 White,0.559441407371474
Party Age Race,Dem 45 - 54 Hispanic,0.26133949128827044
Party Age Race,Dem 45 - 54 Black,0.11424321701539512
Party Age Race,Dem 45 - 54 Other,0.4029284213934029
Party Age Race,Dem > 54 White,0.554869760107026
Party Age Race,Dem > 54 Hispanic,0.3077188129943581
Party Age Race,Dem > 54 Black,0.07415789168963022
Party Age Race,Dem > 54 Other,0.405471662763667
Party Age Race,Rep 18 - 24 White,0.5975761402883819
Party Age Race,Rep 18 - 24 Hispanic,0.2700245062121092
Party Age Race,Rep 18 - 24 Black,0.2124509003340291
Party Age Race,Rep 18 - 24 Other,0.39536001941620647
Party Age Race,Rep 25 - 34 White,0.5555815824903853
Party Age Race,Rep 25 - 34 Hispanic,0.3111195744824906
Party Age Race,Rep 25 - 34 Black,0.2158582171533142
Party Age Race,Rep 25 - 34 Other,0.44564282505860975
Party Age Race,Rep 35 - 44 White,0.5777541109070625
Party Age Race,Rep 35 - 44 Hispanic,0.31695603952530893
Party Age Race,Rep 35 - 44 Black,0.18650333200916264
Party Age Race,Rep 35 - 44 Other,0.4376327578342993
Party Age Race,Rep 45 - 54 White,0.6195275945403348
Party Age Race,Rep 45 - 54 Hispanic,0.2758643993526335
Party Age Race,Rep 45 - 54 Black,0.12564362798187442
Party Age Race,Rep 45 - 54 Other,0.4448576794669389
Party Age Race,Rep > 54 White,0.6097295684590633
Party Age Race,Rep > 54 Hispanic,0.32833689641733377
Party Age Race,Rep > 54 Black,0.08394725534159979
Party Age Race,Rep > 54 Other,0.44751950269291135
Party Age Race,Ind 18 - 24 White,0.5733219000502016
Party Age Race,Ind 18 - 24 Hispanic,0.2673413455413013
Party Age Race,Ind 18 - 24 Black,0.20428021290439888
Party Age Race,Ind 18 - 24 Other,0.36765503480433925
Party Age Race,Ind 25 - 34 White,0.5380529598219663
Party Age Race,Ind 25 - 34 Hispanic,0.31098684629508083
Party Age Race,Ind 25 - 34 Black,0.20957654204858184
Party Age Race,Ind 25 - 34 Other,0.4283242582326298
Party Age Race,Ind 35 - 44 White,0.5504970066808047
Party Age Race,Ind 35 - 44 Hispanic,0.3133322559454849
Party Age Race,Ind 35 - 44 Black,0.17655305616933933
Party Age Race,Ind 35 - 44 Other,0.4144439639324039
Party Age Race,Ind 45 - 54 White,0.5999570783237907
Party Age Race,Ind 45 - 54 Hispanic,0.2782977955284259
Party Age Race,Ind 45 - 54 Black,0.12209895232448412
Party Age Race,Ind 45 - 54 Other,0.42658415888141504
Party Age Race,Ind > 54 White,0.6011063545066917
Party Age Race,Ind > 54 Hispanic,0.33521323020908544
Party Age Race,Ind > 54 Black,0.08291449454481364
Party Age Race,Ind > 54 Other,0.438525341042095
Party Age Education,Dem 18 - 24 No Bachelors,0.42277678502727056
Party Age Education,Dem 18 - 24 Bachelors,0.3837474901253977
Party Age Education,Dem 25 - 34 No Bachelors,0.42576804994007683
Party Age Education,Dem 25 - 34 Bachelors,0.37387518137276315
Party Age Education,Dem 35 - 44 No Bachelors,0.4103569918322865
Party Age Education,Dem 35 - 44 Bachelors,0.39229785271895123
Party Age Education,Dem 45 - 54 No Bachelors,0.43977922880017756
Party Age Education,Dem 45 - 54 Bachelors,0.4393717807376914
Party Age Education,Dem > 54 No Bachelors,0.4634596173630281
Party Age Education,Dem > 54 Bachelors,0.4444799046276163
Party Age Education,Rep 18 - 24 No Bachelors,0.5815899335126452
Party Age Education,Rep 18 - 24 Bachelors,0.5097992936790252
Party Age Education,Rep 25 - 34 No Bachelors,0.5750912963337438
Party Age Education,Rep 25 - 34 Bachelors,0.48839739157868217
Party Age Education,Rep 35 - 44 No Bachelors,0.5796572302748793
Party Age Education,Rep 35 - 44 Bachelors,0.525699002764908
Party Age Education,Rep 45 - 54 No Bachelors,0.6108578038183616
Party Age Education,Rep 45 - 54 Bachelors,0.5573798427291767
Party Age Education,Rep > 54 No Bachelors,0.6027396313856918
Party Age Education,Rep > 54 Bachelors,0.5433108204692734
Party Age Education,Ind 18 - 24 No Bachelors,0.5433226655019778
Party Age Education,Ind 18 - 24 Bachelors,0.48015008920906843
Party Age Education,Ind 25 - 34 No Bachelors,0.5436280870051765
Party Age Education,Ind 25 - 34 Bachelors,0.4702489887754456
Party Age Education,Ind 35 - 44 No Bachelors,0.5382518848611918
Party Age Education,Ind 35 - 44 Bachelors,0.4983344171465279
Party Age Education,Ind 45 - 54 No Bachelors,0.5754987316863102
Party Age Education,Ind 45 - 54 Bachelors,0.5340303972477387
Party Age Education,Ind > 54 No Bachelors,0.5872843558770858
Party Age Education,Ind > 54 Bachelors,0.5356221978739355
Party Age Urbanicity,Dem 18 - 24 R1,0.5296937363933422
Party Age Urbanicity,Dem 18 - 24 R2,0.5045059003817571
Party Age Urbanicity,Dem 18 - 24 S3,0.46838122751280875
Party Age Urbanicity,Dem 18 - 24 S4,0.39121340450718467
Party Age Urbanicity,Dem 18 - 24 U5,0.38978114569013894
Party Age Urbanicity,Dem 18 - 24 U6,0.3109571121036286
Party Age Urbanicity,Dem 25 - 34 R1,0.5489191714796078
Party Age Urbanicity,Dem 25 - 34 R2,0.4792071409157289
Party Age Urbanicity,Dem 25 - 34 S3,0.43734815524996584
Party Age Urbanicity,Dem 25 - 34 S4,0.3810474729101024
Party Age Urbanicity,Dem 25 - 34 U5,0.37906808156850935
Party Age Urbanicity,Dem 25 - 34 U6,0.32659622361672175
Party Age Urbanicity,Dem 35 - 44 R1,0.48207271979182226
Party Age Urbanicity,Dem 35 - 44 R2,0.519739277971242
Party Age Urbanicity,Dem 35 - 44 S3,0.42076657592022304
Party Age Urbanicity,Dem 35 - 44 S4,0.41802584691154676
Party Age Urbanicity,Dem 35 - 44 U5,0.35978779910407194
Party Age Urbanicity,Dem 35 - 44 U6,0.3169434767700748
Party Age Urbanicity,Dem 45 - 54 R1,0.5644679471769234
Party Age Urbanicity,Dem 45 - 54 R2,0.5135998738163062
Party Age Urbanicity,Dem 45 - 54 S3,0.4922022826136726
Party Age Urbanicity,Dem 45 - 54 S4,0.40782673966006616
Party Age Urbanicity,Dem 45 - 54 U5,0.4085033639939996
Party Age Urbanicity,Dem 45 - 54 U6,0.38535488476963314
Party Age Urbanicity,Dem > 54 R1,0.5788988881068238
Party Age Urbanicity,Dem > 54 R2,0.5816943728290511
Party Age Urbanicity,Dem > 54 S3,0.49974295164891525
Party Age Urbanicity,Dem > 54 S4,0.4189600371149258
Party Age Urbanicity,Dem > 54 U5,0.4004221166226397
Party Age Urbanicity,Dem > 54 U6,0.3499799757387911
Party Age Urbanicity,Rep 18 - 24 R1,0.640816280794005
Party Age Urbanicity,Rep 18 - 24 R2,0.6010517981782151
Party Age Urbanicity,Rep 18 - 24 S3,0.5729346599685773
Party Age Urbanicity,Rep 18 - 24 S4,0.48599300761245645
Party Age Urbanicity,Rep 18 - 24 U5,0.4949689580577144
Party Age Urbanicity,Rep 18 - 24 U6,0.4206899839326669
Party Age Urbanicity,Rep 25 - 34 R1,0.6452182786466053
Party Age Urbanicity,Rep 25 - 34 R2,0.5547069346421005
Party Age Urbanicity,Rep 25 - 34 S3,0.5170339583628194
Party Age Urbanicity,Rep 25 - 34 S4,0.4493538215511534
Party Age Urbanicity,Rep 25 - 34 U5,0.4520295708693031
Party Age Urbanicity,Rep 25 - 34 U6,0.3876424843716799
Party Age Urbanicity,Rep 35 - 44 R1,0.60097232669724
Party Age Urbanicity,Rep 35 - 44 R2,0.6159445019539468
Party Age Urbanicity,Rep 35 - 44 S3,0.522216212189061
Party Age Urbanicity,Rep 35 - 44 S4,0.5133658824488995
Party Age Urbanicity,Rep 35 - 44 U5,0.45093244377077035
Party Age Urbanicity,Rep 35 - 44 U6,0.39491955587464433
Party Age Urbanicity,Rep 45 - 54 R1,0.680175292714094
Party Age Urbanicity,Rep 45 - 54 R2,0.605255087809244
Party Age Urbanicity,Rep 45 - 54 S3,0.5953979922113506
Party Age Urbanicity,Rep 45 - 54 S4,0.5030211631574673
Party Age Urbanicity,Rep 45 - 54 U5,0.5067044083811156
Party Age Urbanicity,Rep 45 - 54 U6,0.48236901305832625
Party Age Urbanicity,Rep > 54 R1,0.6685535529657043
Party Age Urbanicity,Rep > 54 R2,0.6480098732139334
Party Age Urbanicity,Rep > 54 S3,0.5715202463762589
Party Age Urbanicity,Rep > 54 S4,0.49205282695397345
Party Age Urbanicity,Rep > 54 U5,0.4835832704177166
Party Age Urbanicity,Rep > 54 U6,0.44266986674345393
Party Age Urbanicity,Ind 18 - 24 R1,0.6092056096634878
Party Age Urbanicity,Ind 18 - 24 R2,0.5721117662117112
