Demographic_Type,Demographic,Vote_R
Age Urbanicity,45 - 54 S4,0.4418539105679883
Age Urbanicity,45 - 54 U5,0.3106496642249502
Age Urbanicity,45 - 54 U6,0.15163144923707605
Age Urbanicity,> 54 R1,0.6683275518401093
Age Urbanicity,> 54 R2,0.6009575703752597
Age Urbanicity,> 54 S3,0.552896791532231
Age Urbanicity,> 54 S4,0.45545087804987694
Age Urbanicity,> 54 U5,0.348824246078405
Age Urbanicity,> 54 U6,0.1858298779295387
Age Married,18 - 24 Unmarried,0.264547535599338
Age Married,18 - 24 Married,0.47579744753724457
Age Married,25 - 34 Unmarried,0.2769710659614741
Age Married,25 - 34 Married,0.4838257559120907
Age Married,35 - 44 Unmarried,0.3026375240618696
Age Married,35 - 44 Married,0.526313616228048
Age Married,45 - 54 Unmarried,0.37439470425270716
Age Married,45 - 54 Married,0.6012041056452109
Age Married,> 54 Unmarried,0.40002440157751484
Age Married,> 54 Married,0.5827113271689983
Race Education,White No Bachelors,0.556183570455949
Race Education,White Bachelors,0.4964619463847234
Race Education,Hispanic No Bachelors,0.22073164299843334
Race Education,Hispanic Bachelors,0.22781581634459527
Race Education,Black No Bachelors,0.14967855410237343
Race Education,Black Bachelors,0.1539010019341775
Race Education,Other No Bachelors,0.3163444260483002
Race Education,Other Bachelors,0.28673326208678457
Race Urbanicity,White R1,0.7060127914176388
Race Urbanicity,White R2,0.6288598596184405
Race Urbanicity,White S3,0.5713725893224214
Race Urbanicity,White S4,0.4780716175278848
Race Urbanicity,White U5,0.3631328528399543
Race Urbanicity,White U6,0.20912438004168865
Race Urbanicity,Hispanic R1,0.4541118440630261
Race Urbanicity,Hispanic R2,0.3335590119992232
Race Urbanicity,Hispanic S3,0.30379493472652863
Race Urbanicity,Hispanic S4,0.23017129060581928
Race Urbanicity,Hispanic U5,0.19250941806892644
Race Urbanicity,Hispanic U6,0.09193880113104831
Race Urbanicity,Black R1,0.2863999602098898
Race Urbanicity,Black R2,0.2753019789614025
Race Urbanicity,Black S3,0.22408513044414097
Race Urbanicity,Black S4,0.1402727059358781
Race Urbanicity,Black U5,0.08416668107026827
Race Urbanicity,Black U6,0.03532874905785931
Race Urbanicity,Other R1,0.5367564457637614
Race Urbanicity,Other R2,0.47410484493136623
Race Urbanicity,Other S3,0.4009882686414761
Race Urbanicity,Other S4,0.30860783611971415
Race Urbanicity,Other U5,0.23500882698319528
Race Urbanicity,Other U6,0.15838797312731845
Race Married,White Unmarried,0.4312183485718809
Race Married,White Married,0.618345940786651
Race Married,Hispanic Unmarried,0.1763783167830198
Race Married,Hispanic Married,0.30790310669286575
Race Married,Black Unmarried,0.10392206498968418
Race Married,Black Married,0.23786808834429257
Race Married,Other Unmarried,0.23839172800219155
Race Married,Other Married,0.3991553340745364
Education Urbanicity,No Bachelors R1,0.6783814203042177
Education Urbanicity,No Bachelors R2,0.5966333150468688
Education Urbanicity,No Bachelors S3,0.5272100387182318
Education Urbanicity,No Bachelors S4,0.4103114331053362
Education Urbanicity,No Bachelors U5,0.2939399029736471
Education Urbanicity,No Bachelors U6,0.14657907035268478
Education Urbanicity,Bachelors R1,0.6527413439873787
Education Urbanicity,Bachelors R2,0.5854085976583998
Education Urbanicity,Bachelors S3,0.5269145106242569
Education Urbanicity,Bachelors S4,0.42732751560436794
Education Urbanicity,Bachelors U5,0.3106257503147113
Education Urbanicity,Bachelors U6,0.15690155642287945
Education Married,No Bachelors Unmarried,0.37903820410123884
Education Married,No Bachelors Married,0.58990971638296
Education Married,Bachelors Unmarried,0.3389319593770118
Education Married,Bachelors Married,0.5457753708180516
Urbanicity Married,R1 Unmarried,0.5810280668121293
Urbanicity Married,R1 Married,0.7370952539971201
Urbanicity Married,R2 Unmarried,0.5009775207730832
Urbanicity Married,R2 Married,0.6676311895957143
Urbanicity Married,S3 Unmarried,0.4357567404994693
Urbanicity Married,S3 Married,0.6088683312182586
Urbanicity Married,S4 Unmarried,0.33429902575135667
Urbanicity Married,S4 Married,0.5094500728367962
Urbanicity Married,U5 Unmarried,0.2359874939341946
Urbanicity Married,U5 Married,0.4012897704788072
Urbanicity Married,U6 Unmarried,0.12023444355052122
Urbanicity Married,U6 Married,0.2351143274015348
Party Gender Age,Dem Male 18 - 24,0.04646196146044379
Party Gender Age,Dem Male 25 - 34,0.062453873945092754
Party Gender Age,Dem Male 35 - 44,0.05299848738600253
Party Gender Age,Dem Male 45 - 54,0.06745556640191959
Party Gender Age,Dem Male > 54,0.07249093027157144
Party Gender Age,Dem Female 18 - 24,0.0344486765892747
Party Gender Age,Dem Female 25 - 34,0.04466761622509258
Party Gender Age,Dem Female 35 - 44,0.03838100003860441
Party Gender Age,Dem Female 45 - 54,0.04801637902531103
Party Gender Age,Dem Female > 54,0.051126086567322024
Party Gender Age,Rep Male 18 - 24,0.9303313016107392
Party Gender Age,Rep Male 25 - 34,0.9459921310879839
Party Gender Age,Rep Male 35 - 44,0.9407209872992628
Party Gender Age,Rep Male 45 - 54,0.9517874468439189
Party Gender Age,Rep Male > 54,0.9535971367184325
Party Gender Age,Rep Female 18 - 24,0.9063194010946294
Party Gender Age,Rep Female 25 - 34,0.9270878300794778
Party Gender Age,Rep Female 35 - 44,0.9197888043763129
Party Gender Age,Rep Female 45 - 54,0.936572836139884
Party Gender Age,Rep Female > 54,0.9358737607037332
Party Gender Age,Ind Male 18 - 24,0.459543400994301
Party Gender Age,Ind Male 25 - 34,0.527268177974933
Party Gender Age,Ind Male 35 - 44,0.4890499503448502
Party Gender Age,Ind Male 45 - 54,0.5424077519518187
Party Gender Age,Ind Male > 54,0.5623339249744809
Party Gender Age,Ind Female 18 - 24,0.3986705888551034
Party Gender Age,Ind Female 25 - 34,0.4658374806326349
Party Gender Age,Ind Female 35 - 44,0.4295487385687059
Party Gender Age,Ind Female 45 - 54,0.4837119942054995
Party Gender Age,Ind Female > 54,0.4933651607679788
Party Gender Race,Dem Male White,0.08183796771166302
Party Gender Race,Dem Male Hispanic,0.03503977709329606
Party Gender Race,Dem Male Black,0.02222166429034022
Party Gender Race,Dem Male Other,0.04717415602645628
Party Gender Race,Dem Female White,0.058935062276769604
Party Gender Race,Dem Female Hispanic,0.02709332353072315
Party Gender Race,Dem Female Black,0.0149497637710834
Party Gender Race,Dem Female Other,0.03713818611459006
Party Gender Race,Rep Male White,0.9582530089966191
Party Gender Race,Rep Male Hispanic,0.8816490843683193
Party Gender Race,Rep Male Black,0.834717814048043
Party Gender Race,Rep Male Other,0.9263178849788963
Party Gender Race,Rep Female White,0.9442225014695247
Party Gender Race,Rep Female Hispanic,0.8432749160603386
Party Gender Race,Rep Female Black,0.7880730002730157
Party Gender Race,Rep Female Other,0.8999996696038401
Party Gender Race,Ind Male White,0.5689573815419932
Party Gender Race,Ind Male Hispanic,0.3320944861785077
Party Gender Race,Ind Male Black,0.25356011977013954
Party Gender Race,Ind Male Other,0.428212344507392
Party Gender Race,Ind Female White,0.5024589975582693
Party Gender Race,Ind Female Hispanic,0.28275007384456713
Party Gender Race,Ind Female Black,0.20063515934941503
Party Gender Race,Ind Female Other,0.3686470420145945
Party Gender Education,Dem Male No Bachelors,0.07604520615693727
Party Gender Education,Dem Male Bachelors,0.055590538457549944
Party Gender Education,Dem Female No Bachelors,0.05450808744792062
Party Gender Education,Dem Female Bachelors,0.03931762241437057
Party Gender Education,Rep Male No Bachelors,0.9592326471089956
Party Gender Education,Rep Male Bachelors,0.9404198002035801
Party Gender Education,Rep Female No Bachelors,0.9449089639114248
Party Gender Education,Rep Female Bachelors,0.9196527393881507
Party Gender Education,Ind Male No Bachelors,0.5797198915090421
Party Gender Education,Ind Male Bachelors,0.48791055225393776
Party Gender Education,Ind Female No Bachelors,0.5185856753787881
Party Gender Education,Ind Female Bachelors,0.42247163916239905
Party Gender Urbanicity,Dem Male R1,0.11406073685578098
Party Gender Urbanicity,Dem Male R2,0.0849197896252
Party Gender Urbanicity,Dem Male S3,0.08011581571552874
Party Gender Urbanicity,Dem Male S4,0.05920504501545557
Party Gender Urbanicity,Dem Male U5,0.056188375547396294
Party Gender Urbanicity,Dem Male U6,0.041237349574097235
Party Gender Urbanicity,Dem Female R1,0.08215805710533043
Party Gender Urbanicity,Dem Female R2,0.06060527075621611
Party Gender Urbanicity,Dem Female S3,0.05711274335335192
Party Gender Urbanicity,Dem Female S4,0.041185756199607355
Party Gender Urbanicity,Dem Female U5,0.038501784659761985
Party Gender Urbanicity,Dem Female U6,0.028652857327809447
Party Gender Urbanicity,Rep Male R1,0.9688340789685982
Party Gender Urbanicity,Rep Male R2,0.956085617709422
Party Gender Urbanicity,Rep Male S3,0.9536636751730381
Party Gender Urbanicity,Rep Male S4,0.9374096751014331
Party Gender Urbanicity,Rep Male U5,0.9326109018806114
Party Gender Urbanicity,Rep Male U6,0.9125581605874511
Party Gender Urbanicity,Rep Female R1,0.9584163354325594
Party Gender Urbanicity,Rep Female R2,0.940739561891425
Party Gender Urbanicity,Rep Female S3,0.9372578252275914
Party Gender Urbanicity,Rep Female S4,0.9151751566890154
Party Gender Urbanicity,Rep Female U5,0.9078167260069477
Party Gender Urbanicity,Rep Female U6,0.8859742829881857
Party Gender Urbanicity,Ind Male R1,0.6450205550643155
Party Gender Urbanicity,Ind Male R2,0.5652290082149217
Party Gender Urbanicity,Ind Male S3,0.5535571059384904
Party Gender Urbanicity,Ind Male S4,0.4818821570652388
Party Gender Urbanicity,Ind Male U5,0.47449116532350416
Party Gender Urbanicity,Ind Male U6,0.4084618241061913
Party Gender Urbanicity,Ind Female R1,0.5765379534850933
Party Gender Urbanicity,Ind Female R2,0.4899726647204202
Party Gender Urbanicity,Ind Female S3,0.4804228659770362
Party Gender Urbanicity,Ind Female S4,0.407946391888132
Party Gender Urbanicity,Ind Female U5,0.3966429331338455
Party Gender Urbanicity,Ind Female U6,0.33998347555141156
Party Gender Married,Dem Male Unmarried,0.055737973753794814
Party Gender Married,Dem Male Married,0.0813822738699156
Party Gender Married,Dem Female Unmarried,0.04062366695898252
Party Gender Married,Dem Female Married,0.05969567376762538
Party Gender Married,Rep Male Unmarried,0.9398030992168143
Party Gender Married,Rep Male Married,0.9572153734263884
Party Gender Married,Rep Female Unmarried,0.9187459546016432
Party Gender Married,Rep Female Married,0.9422189424962122
Party Gender Married,Ind Male Unmarried,0.5002387618316794
Party Gender Married,Ind Male Married,0.5785266484801419
Party Gender Married,Ind Female Unmarried,0.43958572824044806
Party Gender Married,Ind Female Married,0.5121568372627942
Party Age Race,Dem 18 - 24 White,0.052345153505169224
Party Age Race,Dem 18 - 24 Hispanic,0.020288837589493028
Party Age Race,Dem 18 - 24 Black,0.013011998891519511
Party Age Race,Dem 18 - 24 Other,0.03342755332353292
Party Age Race,Dem 25 - 34 White,0.06596254002961156
Party Age Race,Dem 25 - 34 Hispanic,0.031596952887744924
Party Age Race,Dem 25 - 34 Black,0.01646935613599023
Party Age Race,Dem 25 - 34 Other,0.040281371410445514
Party Age Race,Dem 35 - 44 White,0.05560515407374434
Party Age Race,Dem 35 - 44 Hispanic,0.02652056874903082
Party Age Race,Dem 35 - 44 Black,0.015304678762982695
Party Age Race,Dem 35 - 44 Other,0.03657669996846505
Party Age Race,Dem 45 - 54 White,0.07149067937361668
Party Age Race,Dem 45 - 54 Hispanic,0.03125590271155792
Party Age Race,Dem 45 - 54 Black,0.01928795637126885
Party Age Race,Dem 45 - 54 Other,0.04201036781363098
Party Age Race,Dem > 54 White,0.07289315017961305
Party Age Race,Dem > 54 Hispanic,0.033054642013482044
Party Age Race,Dem > 54 Black,0.018662373320768
Party Age Race,Dem > 54 Other,0.043901402983504055
Party Age Race,Rep 18 - 24 White,0.9333859491007648
Party Age Race,Rep 18 - 24 Hispanic,0.8187546373585625
Party Age Race,Rep 18 - 24 Black,0.7629871691659444
Party Age Race,Rep 18 - 24 Other,0.8816395317671506
Party Age Race,Rep 25 - 34 White,0.9486345255425617
Party Age Race,Rep 25 - 34 Hispanic,0.8507686383078733
Party Age Race,Rep 25 - 34 Black,0.8078777785240677
Party Age Race,Rep 25 - 34 Other,0.9107391596819089
Party Age Race,Rep 35 - 44 White,0.9428844987850373
Party Age Race,Rep 35 - 44 Hispanic,0.840167428248112
Party Age Race,Rep 35 - 44 Black,0.7822834839479218
Party Age Race,Rep 35 - 44 Other,0.8948454375190571
Party Age Race,Rep 45 - 54 White,0.9540529598913922
Party Age Race,Rep 45 - 54 Hispanic,0.8734091648929545
Party Age Race,Rep 45 - 54 Black,0.821023569153749
Party Age Race,Rep 45 - 54 Other,0.9177933741172941
Party Age Race,Rep > 54 White,0.9540841017995751
Party Age Race,Rep > 54 Hispanic,0.8663747570552104
Party Age Race,Rep > 54 Black,0.8194755533101891
Party Age Race,Rep > 54 Other,0.9173107997237384
Party Age Race,Ind 18 - 24 White,0.463979449579647
Party Age Race,Ind 18 - 24 Hispanic,0.246876140814834
Party Age Race,Ind 18 - 24 Black,0.17523866488744375
Party Age Race,Ind 18 - 24 Other,0.332624244681277
Party Age Race,Ind 25 - 34 White,0.5291791767177456
Party Age Race,Ind 25 - 34 Hispanic,0.306321903955815
Party Age Race,Ind 25 - 34 Black,0.2172375148157797
Party Age Race,Ind 25 - 34 Other,0.3963175622806645
Party Age Race,Ind 35 - 44 White,0.487782642414102
Party Age Race,Ind 35 - 44 Hispanic,0.2788660969687856
Party Age Race,Ind 35 - 44 Black,0.20319092502901853
Party Age Race,Ind 35 - 44 Other,0.36473460462652424
Party Age Race,Ind 45 - 54 White,0.5430880600048726
Party Age Race,Ind 45 - 54 Hispanic,0.32088125729501593
Party Age Race,Ind 45 - 54 Black,0.2412072944300452
Party Age Race,Ind 45 - 54 Other,0.40692358364051495
Party Age Race,Ind > 54 White,0.5515537817855778
Party Age Race,Ind > 54 Hispanic,0.3226481111361985
Party Age Race,Ind > 54 Black,0.23735473621275294
Party Age Race,Ind > 54 Other,0.4136490296207966
Party Age Education,Dem 18 - 24 No Bachelors,0.04262404723611832
Party Age Education,Dem 18 - 24 Bachelors,0.031243388653758725
Party Age Education,Dem 25 - 34 No Bachelors,0.06087102228466431
Party Age Education,Dem 25 - 34 Bachelors,0.04467390742907414
Party Age Education,Dem 35 - 44 No Bachelors,0.05250655259383718
Party Age Education,Dem 35 - 44 Bachelors,0.038493690710396815
Party Age Education,Dem 45 - 54 No Bachelors,0.06501334502460335
Party Age Education,Dem 45 - 54 Bachelors,0.04794915484996849
Party Age Education,Dem > 54 No Bachelors,0.06844745230148404
Party Age Education,Dem > 54 Bachelors,0.04924892410033298
Party Age Education,Rep 18 - 24 No Bachelors,0.9283274375412792
Party Age Education,Rep 18 - 24 Bachelors,0.8974895082462827
Party Age Education,Rep 25 - 34 No Bachelors,0.949948172262381
Party Age Education,Rep 25 - 34 Bachelors,0.9272171949469474
Party Age Education,Rep 35 - 44 No Bachelors,0.9460448393086917
Party Age Education,Rep 35 - 44 Bachelors,0.9205722471786766
Party Age Education,Rep 45 - 54 No Bachelors,0.9560894563832684
Party Age Education,Rep 45 - 54 Bachelors,0.9349483947354669
Party Age Education,Rep > 54 No Bachelors,0.954642168860045
Party Age Education,Rep > 54 Bachelors,0.933109956511681
Party Age Education,Ind 18 - 24 No Bachelors,0.4516395422067108
Party Age Education,Ind 18 - 24 Bachelors,0.36548767877172367
Party Age Education,Ind 25 - 34 No Bachelors,0.5419165963167157
Party Age Education,Ind 25 - 34 Bachelors,0.45435176901788665
Party Age Education,Ind 35 - 44 No Bachelors,0.5090238552082622
Party Age Education,Ind 35 - 44 Bachelors,0.4181159743302457
Party Age Education,Ind 45 - 54 No Bachelors,0.5587084661968591
Party Age Education,Ind 45 - 54 Bachelors,0.46464596451049067
Party Age Education,Ind > 54 No Bachelors,0.5656732832492194
Party Age Education,Ind > 54 Bachelors,0.46843553585809883
Party Age Urbanicity,Dem 18 - 24 R1,0.0683787874602215
Party Age Urbanicity,Dem 18 - 24 R2,0.04977115826027745
Party Age Urbanicity,Dem 18 - 24 S3,0.04887866399554228
Party Age Urbanicity,Dem 18 - 24 S4,0.035841182929848905
Party Age Urbanicity,Dem 18 - 24 U5,0.035327370539892704
Party Age Urbanicity,Dem 18 - 24 U6,0.024301437102567342
Party Age Urbanicity,Dem 25 - 34 R1,0.0914551641682113
Party Age Urbanicity,Dem 25 - 34 R2,0.0682856188272404
Party Age Urbanicity,Dem 25 - 34 S3,0.06547204845570387
Party Age Urbanicity,Dem 25 - 34 S4,0.04758869082247547
Party Age Urbanicity,Dem 25 - 34 U5,0.04629105539153486
Party Age Urbanicity,Dem 25 - 34 U6,0.036712728072841316
Party Age Urbanicity,Dem 35 - 44 R1,0.07887462701191687
Party Age Urbanicity,Dem 35 - 44 R2,0.05830056850402992
Party Age Urbanicity,Dem 35 - 44 S3,0.05447367048203071
Party Age Urbanicity,Dem 35 - 44 S4,0.04035384190114008
Party Age Urbanicity,Dem 35 - 44 U5,0.03810608745222272
Party Age Urbanicity,Dem 35 - 44 U6,0.02929564887913902
Party Age Urbanicity,Dem 45 - 54 R1,0.09697475464261399
Party Age Urbanicity,Dem 45 - 54 R2,0.0721053762358429
Party Age Urbanicity,Dem 45 - 54 S3,0.06749364853857759
Party Age Urbanicity,Dem 45 - 54 S4,0.05009510237591084
Party Age Urbanicity,Dem 45 - 54 U5,0.048424437161567385
Party Age Urbanicity,Dem 45 - 54 U6,0.03561049685388355
Party Age Urbanicity,Dem > 54 R1,0.09911834744310166
Party Age Urbanicity,Dem > 54 R2,0.07436888931026527
Party Age Urbanicity,Dem > 54 S3,0.07095299405146405
Party Age Urbanicity,Dem > 54 S4,0.05197933988821363
Party Age Urbanicity,Dem > 54 U5,0.0487719265764857
Party Age Urbanicity,Dem > 54 U6,0.03555446342700646
Party Age Urbanicity,Rep 18 - 24 R1,0.9478932127042525
Party Age Urbanicity,Rep 18 - 24 R2,0.9268815557009445
Party Age Urbanicity,Rep 18 - 24 S3,0.9255101689348122
Party Age Urbanicity,Rep 18 - 24 S4,0.9014802777993838
Party Age Urbanicity,Rep 18 - 24 U5,0.8926352747758667
Party Age Urbanicity,Rep 18 - 24 U6,0.8566712762279641
Party Age Urbanicity,Rep 25 - 34 R1,0.9610920702455104
Party Age Urbanicity,Rep 25 - 34 R2,0.9448440141408286
Party Age Urbanicity,Rep 25 - 34 S3,0.9420175985554162
Party Age Urbanicity,Rep 25 - 34 S4,0.9209032604501077
Party Age Urbanicity,Rep 25 - 34 U5,0.9147998302172831
Party Age Urbanicity,Rep 25 - 34 U6,0.9011028104074646
Party Age Urbanicity,Rep 35 - 44 R1,0.9575208411692819
Party Age Urbanicity,Rep 35 - 44 R2,0.9386719334010252
Party Age Urbanicity,Rep 35 - 44 S3,0.9341734160582961
Party Age Urbanicity,Rep 35 - 44 S4,0.91164401757496
Party Age Urbanicity,Rep 35 - 44 U5,0.9027650389039831
Party Age Urbanicity,Rep 35 - 44 U6,0.876663598247654
Party Age Urbanicity,Rep 45 - 54 R1,0.9657753559087591
Party Age Urbanicity,Rep 45 - 54 R2,0.9513980483488883
Party Age Urbanicity,Rep 45 - 54 S3,0.9482842664550147
Party Age Urbanicity,Rep 45 - 54 S4,0.930212535338813
Party Age Urbanicity,Rep 45 - 54 U5,0.9243793285485339
Party Age Urbanicity,Rep 45 - 54 U6,0.9032034463468884
Party Age Urbanicity,Rep > 54 R1,0.9660273884360993
Party Age Urbanicity,Rep > 54 R2,0.9518918343973013
Party Age Urbanicity,Rep > 54 S3,0.9492159189917451
Party Age Urbanicity,Rep > 54 S4,0.9310588965099144
Party Age Urbanicity,Rep > 54 U5,0.924825153610707
Party Age Urbanicity,Rep > 54 U6,0.9049232748508528
Party Age Urbanicity,Ind 18 - 24 R1,0.5343497462318046
Party Age Urbanicity,Ind 18 - 24 R2,0.4494866257581898
