Demographic_Type,Demographic,Vote_R
Gender Education,Male Bachelors,0.5040568926795399
Gender Education,Female No Bachelors,0.4232188125557884
Gender Education,Female Bachelors,0.3908703284859961
Gender Urbanicity,Male R1,0.730094606004326
Gender Urbanicity,Male R2,0.6571139975794841
Gender Urbanicity,Male S3,0.5950005088794701
Gender Urbanicity,Male S4,0.48573782566577905
Gender Urbanicity,Male U5,0.35452694148704267
Gender Urbanicity,Male U6,0.18862352154892778
Gender Urbanicity,Female R1,0.6118779666195926
Gender Urbanicity,Female R2,0.536716501536814
Gender Urbanicity,Female S3,0.46876566273766246
Gender Urbanicity,Female S4,0.36495722930849384
Gender Urbanicity,Female U5,0.2601395136473234
Gender Urbanicity,Female U6,0.1306679293358551
Gender Married,Male Unmarried,0.4323553033114937
Gender Married,Male Married,0.6109523147701692
Gender Married,Female Unmarried,0.30988447370466704
Gender Married,Female Married,0.5254382931744651
Age Race,18 - 24 White,0.43797031816206355
Age Race,18 - 24 Hispanic,0.13131717928300327
Age Race,18 - 24 Black,0.10721571675499862
Age Race,18 - 24 Other,0.1998687531603849
Age Race,25 - 34 White,0.42596565030636274
Age Race,25 - 34 Hispanic,0.1585972505124058
Age Race,25 - 34 Black,0.11380319459035551
Age Race,25 - 34 Other,0.2120422717068772
Age Race,35 - 44 White,0.46984030624995377
Age Race,35 - 44 Hispanic,0.18568063346173327
Age Race,35 - 44 Black,0.1240760736657685
Age Race,35 - 44 Other,0.24295675888846482
Age Race,45 - 54 White,0.5593586865091463
Age Race,45 - 54 Hispanic,0.24632888822069177
Age Race,45 - 54 Black,0.16175663778439892
Age Race,45 - 54 Other,0.32039669807047455
Age Race,> 54 White,0.5543498849051414
Age Race,> 54 Hispanic,0.2689863733461462
Age Race,> 54 Black,0.17916696884592906
Age Race,> 54 Other,0.34636176216056186
Age Education,18 - 24 No Bachelors,0.3648778861830644
Age Education,18 - 24 Bachelors,0.3332081258222038
Age Education,25 - 34 No Bachelors,0.36911376841934707
Age Education,25 - 34 Bachelors,0.3441970024878262
Age Education,35 - 44 No Bachelors,0.4149094449492658
Age Education,35 - 44 Bachelors,0.38717078729592125
Age Education,45 - 54 No Bachelors,0.49766010062788846
Age Education,45 - 54 Bachelors,0.47357415744147935
Age Education,> 54 No Bachelors,0.5135697439422542
Age Education,> 54 Bachelors,0.47628062176868097
Age Urbanicity,18 - 24 R1,0.6168434719873158
Age Urbanicity,18 - 24 R2,0.5071777769003839
Age Urbanicity,18 - 24 S3,0.41781106416338987
Age Urbanicity,18 - 24 S4,0.3117534100906277
Age Urbanicity,18 - 24 U5,0.20211015761221052
Age Urbanicity,18 - 24 U6,0.09120915731474663
Age Urbanicity,25 - 34 R1,0.6338594442401713
Age Urbanicity,25 - 34 R2,0.5303978331464215
Age Urbanicity,25 - 34 S3,0.43521134948769913
Age Urbanicity,25 - 34 S4,0.32243683401796147
Age Urbanicity,25 - 34 U5,0.21249338958832087
Age Urbanicity,25 - 34 U6,0.11072438410814679
Age Urbanicity,35 - 44 R1,0.6603164924072704
Age Urbanicity,35 - 44 R2,0.5654723739314712
Age Urbanicity,35 - 44 S3,0.47255442913557894
Age Urbanicity,35 - 44 S4,0.3529472258085706
Age Urbanicity,35 - 44 U5,0.22630034661066045
Age Urbanicity,35 - 44 U6,0.11040262833677278
Age Urbanicity,45 - 54 R1,0.7059626161134696
Age Urbanicity,45 - 54 R2,0.6334952925254485
Age Urbanicity,45 - 54 S3,0.5593067474927228
Age Urbanicity,45 - 54 S4,0.4449219178704903
Age Urbanicity,45 - 54 U5,0.31224518100102533
Age Urbanicity,45 - 54 U6,0.15773805279436062
Age Urbanicity,> 54 R1,0.6686849926126408
Age Urbanicity,> 54 R2,0.6039184701306834
Age Urbanicity,> 54 S3,0.5547649589942444
Age Urbanicity,> 54 S4,0.4578840349242677
Age Urbanicity,> 54 U5,0.35001234729265596
Age Urbanicity,> 54 U6,0.1910688043586402
Age Married,18 - 24 Unmarried,0.2653518150810425
Age Married,18 - 24 Married,0.47291276664859583
Age Married,25 - 34 Unmarried,0.2821743032133359
Age Married,25 - 34 Married,0.4857927111914415
Age Married,35 - 44 Unmarried,0.3053590020831254
Age Married,35 - 44 Married,0.5254377592085784
Age Married,45 - 54 Unmarried,0.37861188835699994
Age Married,45 - 54 Married,0.6018573918858738
Age Married,> 54 Unmarried,0.40364631246095395
Age Married,> 54 Married,0.583120356882111
Race Education,White No Bachelors,0.5578084012140946
Race Education,White Bachelors,0.4971646448710175
Race Education,Hispanic No Bachelors,0.22644496021866395
Race Education,Hispanic Bachelors,0.233731143276122
Race Education,Black No Bachelors,0.1555114681225382
Race Education,Black Bachelors,0.1592146417164105
Race Education,Other No Bachelors,0.32065244836741014
Race Education,Other Bachelors,0.2900823939086413
Race Urbanicity,White R1,0.705375731378702
Race Urbanicity,White R2,0.631250803527508
Race Urbanicity,White S3,0.5726105686168526
Race Urbanicity,White S4,0.4797174207236398
Race Urbanicity,White U5,0.36354229829024143
Race Urbanicity,White U6,0.2143564037748481
Race Urbanicity,Hispanic R1,0.4545689973814091
Race Urbanicity,Hispanic R2,0.3365560788743443
Race Urbanicity,Hispanic S3,0.30837514315421455
Race Urbanicity,Hispanic S4,0.2374419825691573
Race Urbanicity,Hispanic U5,0.19907136235110204
Race Urbanicity,Hispanic U6,0.09833372183228471
Race Urbanicity,Black R1,0.29353857959507496
Race Urbanicity,Black R2,0.2836163478588926
Race Urbanicity,Black S3,0.2313789406736408
Race Urbanicity,Black S4,0.14648397016419198
Race Urbanicity,Black U5,0.08741643888148837
Race Urbanicity,Black U6,0.04019085559159734
Race Urbanicity,Other R1,0.5361791878410602
Race Urbanicity,Other R2,0.4786231149996881
Race Urbanicity,Other S3,0.40585907768773705
Race Urbanicity,Other S4,0.3143824489114814
Race Urbanicity,Other U5,0.23797700005576938
Race Urbanicity,Other U6,0.16221610039052947
Race Married,White Unmarried,0.43425153317660026
Race Married,White Married,0.6177807407839688
Race Married,Hispanic Unmarried,0.182614938050374
Race Married,Hispanic Married,0.3128977814079393
Race Married,Black Unmarried,0.10925834493329803
Race Married,Black Married,0.24400252907649927
Race Married,Other Unmarried,0.24300740103598206
Race Married,Other Married,0.4017200858866778
Education Urbanicity,No Bachelors R1,0.6785342742874115
Education Urbanicity,No Bachelors R2,0.5999341230927505
Education Urbanicity,No Bachelors S3,0.529803797018008
Education Urbanicity,No Bachelors S4,0.41373684973460084
Education Urbanicity,No Bachelors U5,0.2961220379415601
Education Urbanicity,No Bachelors U6,0.15270275355612997
Education Urbanicity,Bachelors R1,0.6520971889849558
Education Urbanicity,Bachelors R2,0.5875322700887765
Education Urbanicity,Bachelors S3,0.5282090607468211
Education Urbanicity,Bachelors S4,0.42931743975304654
Education Urbanicity,Bachelors U5,0.3116100131390247
Education Urbanicity,Bachelors U6,0.16133823059131258
Education Married,No Bachelors Unmarried,0.3831487471440971
Education Married,No Bachelors Married,0.5905622393806037
Education Married,Bachelors Unmarried,0.3420456989943614
Education Married,Bachelors Married,0.5456895442869145
Urbanicity Married,R1 Unmarried,0.5828752233542125
Urbanicity Married,R1 Married,0.7354963331312234
Urbanicity Married,R2 Unmarried,0.5059089092510402
Urbanicity Married,R2 Married,0.668681937881604
Urbanicity Married,S3 Unmarried,0.43967680341208815
Urbanicity Married,S3 Married,0.6090819425491552
Urbanicity Married,S4 Unmarried,0.33854557852137684
Urbanicity Married,S4 Married,0.5104604548021158
Urbanicity Married,U5 Unmarried,0.23867433243946654
Urbanicity Married,U5 Married,0.4011667558900638
Urbanicity Married,U6 Unmarried,0.12564351125677176
Urbanicity Married,U6 Married,0.23987701714916515
Party Gender Age,Dem Male 18 - 24,0.05034046003318916
Party Gender Age,Dem Male 25 - 34,0.06945144735524308
Party Gender Age,Dem Male 35 - 44,0.05912528550688633
Party Gender Age,Dem Male 45 - 54,0.07416930379027196
Party Gender Age,Dem Male > 54,0.08072932407579819
Party Gender Age,Dem Female 18 - 24,0.038749421313422946
Party Gender Age,Dem Female 25 - 34,0.0523023010001689
Party Gender Age,Dem Female 35 - 44,0.043885301198843193
Party Gender Age,Dem Female 45 - 54,0.05628936179412412
Party Gender Age,Dem Female > 54,0.059885123998404524
Party Gender Age,Rep Male 18 - 24,0.9192871608618356
Party Gender Age,Rep Male 25 - 34,0.9395152611365214
Party Gender Age,Rep Male 35 - 44,0.9316880531823237
Party Gender Age,Rep Male 45 - 54,0.9460930788450914
Party Gender Age,Rep Male > 54,0.946711215101023
Party Gender Age,Rep Female 18 - 24,0.8949669601479908
Party Gender Age,Rep Female 25 - 34,0.9205902629798316
Party Gender Age,Rep Female 35 - 44,0.9116608913274995
Party Gender Age,Rep Female 45 - 54,0.9295794450519411
Party Gender Age,Rep Female > 54,0.9284315756546823
Party Gender Age,Ind Male 18 - 24,0.4583283797581525
Party Gender Age,Ind Male 25 - 34,0.5355132772353177
Party Gender Age,Ind Male 35 - 44,0.49403769077713744
Party Gender Age,Ind Male 45 - 54,0.552004890619905
Party Gender Age,Ind Male > 54,0.5683336881165344
Party Gender Age,Ind Female 18 - 24,0.4029267248427228
Party Gender Age,Ind Female 25 - 34,0.4805745591945842
Party Gender Age,Ind Female 35 - 44,0.43982824194319675
Party Gender Age,Ind Female 45 - 54,0.4991002040561471
Party Gender Age,Ind Female > 54,0.5058235696317627
Party Gender Race,Dem Male White,0.09010012350179022
Party Gender Race,Dem Male Hispanic,0.040018528612418724
Party Gender Race,Dem Male Black,0.026486328652338506
Party Gender Race,Dem Male Other,0.0549012919978853
Party Gender Race,Dem Female White,0.06872638550829942
Party Gender Race,Dem Female Hispanic,0.029641078047429593
Party Gender Race,Dem Female Black,0.019259950127509345
Party Gender Race,Dem Female Other,0.04183109883432551
Party Gender Race,Rep Male White,0.9505721619603917
Party Gender Race,Rep Male Hispanic,0.8821390981213166
Party Gender Race,Rep Male Black,0.8386840520329303
Party Gender Race,Rep Male Other,0.9178968594295671
Party Gender Race,Rep Female White,0.9352223546693635
Party Gender Race,Rep Female Hispanic,0.8536249653753183
Party Gender Race,Rep Female Black,0.7956094799470795
Party Gender Race,Rep Female Other,0.8947939086818323
Party Gender Race,Ind Male White,0.5731512317044358
Party Gender Race,Ind Male Hispanic,0.35770642764853244
Party Gender Race,Ind Male Black,0.2760926924927902
Party Gender Race,Ind Male Other,0.4432466419588125
Party Gender Race,Ind Female White,0.5135531832423568
Party Gender Race,Ind Female Hispanic,0.30715087117937606
Party Gender Race,Ind Female Black,0.2284088548588099
Party Gender Race,Ind Female Other,0.38622712631922473
Party Gender Education,Dem Male No Bachelors,0.08385205263114037
Party Gender Education,Dem Male Bachelors,0.062356331161175824
Party Gender Education,Dem Female No Bachelors,0.06305790387222157
Party Gender Education,Dem Female Bachelors,0.04645013575894985
Party Gender Education,Rep Male No Bachelors,0.9531509298515776
Party Gender Education,Rep Male Bachelors,0.9323227333835126
Party Gender Education,Rep Female No Bachelors,0.9382212016028174
Party Gender Education,Rep Female Bachelors,0.9113045121553889
Party Gender Education,Ind Male No Bachelors,0.5848812351550406
Party Gender Education,Ind Male Bachelors,0.49581644495631416
Party Gender Education,Ind Female No Bachelors,0.5295460038295855
Party Gender Education,Ind Female Bachelors,0.4370515252677048
Party Gender Urbanicity,Dem Male R1,0.12433553560569247
Party Gender Urbanicity,Dem Male R2,0.09610782623712096
Party Gender Urbanicity,Dem Male S3,0.08921151179153673
Party Gender Urbanicity,Dem Male S4,0.06667232096865724
Party Gender Urbanicity,Dem Male U5,0.060697052948257245
Party Gender Urbanicity,Dem Male U6,0.04815543354737182
Party Gender Urbanicity,Dem Female R1,0.09284769073233211
Party Gender Urbanicity,Dem Female R2,0.07146642058304159
Party Gender Urbanicity,Dem Female S3,0.06644563118153138
Party Gender Urbanicity,Dem Female S4,0.049002492129600894
Party Gender Urbanicity,Dem Female U5,0.044440637681585723
Party Gender Urbanicity,Dem Female U6,0.0346986306694544
Party Gender Urbanicity,Rep Male R1,0.963174638181153
Party Gender Urbanicity,Rep Male R2,0.9504075951181801
Party Gender Urbanicity,Rep Male S3,0.9466210446777872
Party Gender Urbanicity,Rep Male S4,0.9293638812522081
Party Gender Urbanicity,Rep Male U5,0.9228558941640207
Party Gender Urbanicity,Rep Male U6,0.9064727026200545
Party Gender Urbanicity,Rep Female R1,0.9511775057070405
Party Gender Urbanicity,Rep Female R2,0.9342939401691074
Party Gender Urbanicity,Rep Female S3,0.9296005371080065
Party Gender Urbanicity,Rep Female S4,0.907392100175857
Party Gender Urbanicity,Rep Female U5,0.8990193449166197
Party Gender Urbanicity,Rep Female U6,0.8798394958015124
Party Gender Urbanicity,Ind Male R1,0.6472951982441073
Party Gender Urbanicity,Ind Male R2,0.5768687716956971
Party Gender Urbanicity,Ind Male S3,0.5603436814790407
Party Gender Urbanicity,Ind Male S4,0.4908810446859869
Party Gender Urbanicity,Ind Male U5,0.47495148647269986
Party Gender Urbanicity,Ind Male U6,0.4265239836647506
Party Gender Urbanicity,Ind Female R1,0.5814892487778291
Party Gender Urbanicity,Ind Female R2,0.507957699356677
Party Gender Urbanicity,Ind Female S3,0.4936473406494111
Party Gender Urbanicity,Ind Female S4,0.42453864693399845
Party Gender Urbanicity,Ind Female U5,0.4069710208456014
Party Gender Urbanicity,Ind Female U6,0.35780486602515804
Party Gender Married,Dem Male Unmarried,0.06281396777918556
Party Gender Married,Dem Male Married,0.08903101699356972
Party Gender Married,Dem Female Unmarried,0.048095016952997845
Party Gender Married,Dem Female Married,0.06832159259339153
Party Gender Married,Rep Male Unmarried,0.9325706289854103
Party Gender Married,Rep Male Married,0.9503310643997709
Party Gender Married,Rep Female Unmarried,0.9114681029217883
Party Gender Married,Rep Female Married,0.9346084787732047
Party Gender Married,Ind Male Unmarried,0.5099035655040283
Party Gender Married,Ind Male Married,0.581623977147841
Party Gender Married,Ind Female Unmarried,0.4557292253427947
Party Gender Married,Ind Female Married,0.5212288980306119
Party Age Race,Dem 18 - 24 White,0.05732627127384307
Party Age Race,Dem 18 - 24 Hispanic,0.023349469278992854
Party Age Race,Dem 18 - 24 Black,0.01602398066592352
Party Age Race,Dem 18 - 24 Other,0.03457003007807544
Party Age Race,Dem 25 - 34 White,0.07479063230284402
Party Age Race,Dem 25 - 34 Hispanic,0.0341778644595229
Party Age Race,Dem 25 - 34 Black,0.021735053579121887
Party Age Race,Dem 25 - 34 Other,0.04688148690356465
Party Age Race,Dem 35 - 44 White,0.06302394305116381
Party Age Race,Dem 35 - 44 Hispanic,0.029186277301921713
Party Age Race,Dem 35 - 44 Black,0.01790568327761843
Party Age Race,Dem 35 - 44 Other,0.03904505858048576
Party Age Race,Dem 45 - 54 White,0.08041465870050345
Party Age Race,Dem 45 - 54 Hispanic,0.03686195886396054
Party Age Race,Dem 45 - 54 Black,0.02329256705584009
Party Age Race,Dem 45 - 54 Other,0.049620157639627856
Party Age Race,Dem > 54 White,0.08293233848178684
Party Age Race,Dem > 54 Hispanic,0.03659040922092538
Party Age Race,Dem > 54 Black,0.023474735380485962
Party Age Race,Dem > 54 Other,0.050770303440907605
Party Age Race,Rep 18 - 24 White,0.921180200560169
Party Age Race,Rep 18 - 24 Hispanic,0.8214622223011208
Party Age Race,Rep 18 - 24 Black,0.7591376782683851
Party Age Race,Rep 18 - 24 Other,0.8735170518953806
Party Age Race,Rep 25 - 34 White,0.9408356864290277
Party Age Race,Rep 25 - 34 Hispanic,0.8633983528275835
Party Age Race,Rep 25 - 34 Black,0.8104285814963681
Party Age Race,Rep 25 - 34 Other,0.9045643513832761
Party Age Race,Rep 35 - 44 White,0.9327777606315278
Party Age Race,Rep 35 - 44 Hispanic,0.8464469201668811
Party Age Race,Rep 35 - 44 Black,0.789717004308311
Party Age Race,Rep 35 - 44 Other,0.8903324513549364
Party Age Race,Rep 45 - 54 White,0.946865033630992
Party Age Race,Rep 45 - 54 Hispanic,0.8753878398424801
Party Age Race,Rep 45 - 54 Black,0.8284439261182159
Party Age Race,Rep 45 - 54 Other,0.9108732787375302
Party Age Race,Rep > 54 White,0.945945544046639
Party Age Race,Rep > 54 Hispanic,0.8723269696165057
Party Age Race,Rep > 54 Black,0.8251160095452217
Party Age Race,Rep > 54 Other,0.9100280624702111
Party Age Race,Ind 18 - 24 White,0.46313309018544646
Party Age Race,Ind 18 - 24 Hispanic,0.2642441825854435
Party Age Race,Ind 18 - 24 Black,0.19299101309453795
Party Age Race,Ind 18 - 24 Other,0.3349439101371611
Party Age Race,Ind 25 - 34 White,0.5380759890814504
Party Age Race,Ind 25 - 34 Hispanic,0.3344347153214356
Party Age Race,Ind 25 - 34 Black,0.24829142272258417
Party Age Race,Ind 25 - 34 Other,0.4153815192770368
Party Age Race,Ind 35 - 44 White,0.4939734141272376
Party Age Race,Ind 35 - 44 Hispanic,0.3001163868702253
Party Age Race,Ind 35 - 44 Black,0.2199968452501812
Party Age Race,Ind 35 - 44 Other,0.3750986254454824
Party Age Race,Ind 45 - 54 White,0.5537263698652095
Party Age Race,Ind 45 - 54 Hispanic,0.3514598175510094
Party Age Race,Ind 45 - 54 Black,0.26315484762597985
Party Age Race,Ind 45 - 54 Other,0.4259020718660584
Party Age Race,Ind > 54 White,0.5591546647006502
Party Age Race,Ind > 54 Hispanic,0.346805004257585
Party Age Race,Ind > 54 Black,0.26570549197315163
Party Age Race,Ind > 54 Other,0.43148510425639924
Party Age Education,Dem 18 - 24 No Bachelors,0.04690661827740081
Party Age Education,Dem 18 - 24 Bachelors,0.03483765824395219
Party Age Education,Dem 25 - 34 No Bachelors,0.06888005021116202
Party Age Education,Dem 25 - 34 Bachelors,0.051462939495647037
Party Age Education,Dem 35 - 44 No Bachelors,0.058637274497170565
Party Age Education,Dem 35 - 44 Bachelors,0.04398469132383379
Party Age Education,Dem 45 - 54 No Bachelors,0.0732108160330418
Party Age Education,Dem 45 - 54 Bachelors,0.055050869802007435
Party Age Education,Dem > 54 No Bachelors,0.07766013000624407
Party Age Education,Dem > 54 Bachelors,0.056947074262583615
Party Age Education,Rep 18 - 24 No Bachelors,0.9178477560092819
Party Age Education,Rep 18 - 24 Bachelors,0.8842032943888221
Party Age Education,Rep 25 - 34 No Bachelors,0.9444404657816254
Party Age Education,Rep 25 - 34 Bachelors,0.9198962424730798
Party Age Education,Rep 35 - 44 No Bachelors,0.9385991811937
Party Age Education,Rep 35 - 44 Bachelors,0.9111081274913011
Party Age Education,Rep 45 - 54 No Bachelors,0.9507540848158916
Party Age Education,Rep 45 - 54 Bachelors,0.9278236513566823
Party Age Education,Rep > 54 No Bachelors,0.9483730775229698
Party Age Education,Rep > 54 Bachelors,0.9248202600456276
Party Age Education,Ind 18 - 24 No Bachelors,0.45243889616989846
Party Age Education,Ind 18 - 24 Bachelors,0.3684282709220243
Party Age Education,Ind 25 - 34 No Bachelors,0.5523897346346996
Party Age Education,Ind 25 - 34 Bachelors,0.46643174737864307
Party Age Education,Ind 35 - 44 No Bachelors,0.5151181133999759
Party Age Education,Ind 35 - 44 Bachelors,0.42697911541440053
Party Age Education,Ind 45 - 54 No Bachelors,0.5700380296326615
Party Age Education,Ind 45 - 54 Bachelors,0.47844864228152484
Party Age Education,Ind > 54 No Bachelors,0.5736687007707846
Party Age Education,Ind > 54 Bachelors,0.4797595999822937
Party Age Urbanicity,Dem 18 - 24 R1,0.07315615450114264
Party Age Urbanicity,Dem 18 - 24 R2,0.05604643011262828
Party Age Urbanicity,Dem 18 - 24 S3,0.054276454152713705
Party Age Urbanicity,Dem 18 - 24 S4,0.04028333159058677
Party Age Urbanicity,Dem 18 - 24 U5,0.03771450663453223
Party Age Urbanicity,Dem 18 - 24 U6,0.02868578205061019
Party Age Urbanicity,Dem 25 - 34 R1,0.10147215968233671
Party Age Urbanicity,Dem 25 - 34 R2,0.07879286378246685
Party Age Urbanicity,Dem 25 - 34 S3,0.07452672400167408
Party Age Urbanicity,Dem 25 - 34 S4,0.05525378141966209
Party Age Urbanicity,Dem 25 - 34 U5,0.05189483536431128
Party Age Urbanicity,Dem 25 - 34 U6,0.04330962247437004
Party Age Urbanicity,Dem 35 - 44 R1,0.08591985681664549
Party Age Urbanicity,Dem 35 - 44 R2,0.06646186922335542
Party Age Urbanicity,Dem 35 - 44 S3,0.061451106217128085
Party Age Urbanicity,Dem 35 - 44 S4,0.04650645963824627
Party Age Urbanicity,Dem 35 - 44 U5,0.042607787803347695
Party Age Urbanicity,Dem 35 - 44 U6,0.033863267691280965
Party Age Urbanicity,Dem 45 - 54 R1,0.10762212350310449
Party Age Urbanicity,Dem 45 - 54 R2,0.08334513730634655
Party Age Urbanicity,Dem 45 - 54 S3,0.07724275911981798
Party Age Urbanicity,Dem 45 - 54 S4,0.057813911098815444
Party Age Urbanicity,Dem 45 - 54 U5,0.05345008912633167
Party Age Urbanicity,Dem 45 - 54 U6,0.04258926984461015
Party Age Urbanicity,Dem > 54 R1,0.11060297904654652
Party Age Urbanicity,Dem > 54 R2,0.08631117191074913
Party Age Urbanicity,Dem > 54 S3,0.08100873551248206
Party Age Urbanicity,Dem > 54 S4,0.06041195628906178
Party Age Urbanicity,Dem > 54 U5,0.054676529586926335
Party Age Urbanicity,Dem > 54 U6,0.042574713511011886
Party Age Urbanicity,Rep 18 - 24 R1,0.93780972289994
Party Age Urbanicity,Rep 18 - 24 R2,0.9174907897465575
Party Age Urbanicity,Rep 18 - 24 S3,0.9145289762573573
Party Age Urbanicity,Rep 18 - 24 S4,0.8889305240083147
Party Age Urbanicity,Rep 18 - 24 U5,0.8782927451838247
Party Age Urbanicity,Rep 18 - 24 U6,0.8482560969531034
Party Age Urbanicity,Rep 25 - 34 R1,0.9550530356409683
Party Age Urbanicity,Rep 25 - 34 R2,0.9395175618921419
Party Age Urbanicity,Rep 25 - 34 S3,0.93539887813126
Party Age Urbanicity,Rep 25 - 34 S4,0.914083228837913
Party Age Urbanicity,Rep 25 - 34 U5,0.9065638892948443
Party Age Urbanicity,Rep 25 - 34 U6,0.8951979730780448
Party Age Urbanicity,Rep 35 - 44 R1,0.9491208342936254
Party Age Urbanicity,Rep 35 - 44 R2,0.9310330722226273
Party Age Urbanicity,Rep 35 - 44 S3,0.9252799963164468
Party Age Urbanicity,Rep 35 - 44 S4,0.902622144786333
Party Age Urbanicity,Rep 35 - 44 U5,0.8928685989890913
Party Age Urbanicity,Rep 35 - 44 U6,0.8699007222974219
Party Age Urbanicity,Rep 45 - 54 R1,0.9604845526717062
Party Age Urbanicity,Rep 45 - 54 R2,0.9463313585734051
Party Age Urbanicity,Rep 45 - 54 S3,0.9419428863188198
Party Age Urbanicity,Rep 45 - 54 S4,0.9231593708428018
Party Age Urbanicity,Rep 45 - 54 U5,0.9157247293819121
Party Age Urbanicity,Rep 45 - 54 U6,0.8985189818509697
Party Age Urbanicity,Rep > 54 R1,0.9598673918289413
Party Age Urbanicity,Rep > 54 R2,0.9459727919283836
Party Age Urbanicity,Rep > 54 S3,0.9419902076981578
Party Age Urbanicity,Rep > 54 S4,0.9231771380235105
Party Age Urbanicity,Rep > 54 U5,0.9155201700305491
Party Age Urbanicity,Rep > 54 U6,0.8985916245660274
Party Age Urbanicity,Ind 18 - 24 R1,0.5297834384814373
Party Age Urbanicity,Ind 18 - 24 R2,0.45734539207711294
