Demographic_Type,Demographic,Vote_R
Race Married,Black Unmarried,0.11574383982152053
Race Married,Black Married,0.24140456056275708
Race Married,Other Unmarried,0.2640295897912856
Race Married,Other Married,0.41286024362309354
Education Urbanicity,No Bachelors R1,0.6620752839621731
Education Urbanicity,No Bachelors R2,0.5714588921310774
Education Urbanicity,No Bachelors S3,0.4783532097344789
Education Urbanicity,No Bachelors S4,0.3814001631481778
Education Urbanicity,No Bachelors U5,0.302331178607403
Education Urbanicity,No Bachelors U6,0.15128693403997545
Education Urbanicity,Bachelors R1,0.6551120703817399
Education Urbanicity,Bachelors R2,0.5780307664381504
Education Urbanicity,Bachelors S3,0.4953958798145857
Education Urbanicity,Bachelors S4,0.4125618636118217
Education Urbanicity,Bachelors U5,0.3305509403920015
Education Urbanicity,Bachelors U6,0.167603952418299
Education Married,No Bachelors Unmarried,0.36865751017310067
Education Married,No Bachelors Married,0.5602717633989879
Education Married,Bachelors Unmarried,0.34442654309589077
Education Married,Bachelors Married,0.5324353527473583
Urbanicity Married,R1 Unmarried,0.578592159777796
Urbanicity Married,R1 Married,0.7212448942661608
Urbanicity Married,R2 Unmarried,0.4911145098612462
Urbanicity Married,R2 Married,0.6432494487312396
Urbanicity Married,S3 Unmarried,0.40405554328426596
Urbanicity Married,S3 Married,0.5605494287700192
Urbanicity Married,S4 Unmarried,0.32163903444422104
Urbanicity Married,S4 Married,0.4784396160022235
Urbanicity Married,U5 Unmarried,0.2556603842543535
Urbanicity Married,U5 Married,0.408027030265768
Urbanicity Married,U6 Unmarried,0.13083222352708374
Urbanicity Married,U6 Married,0.23590922301475742
Party Gender Age,Dem Male 18 - 24,0.07691696936754219
Party Gender Age,Dem Male 25 - 34,0.06435084600667633
Party Gender Age,Dem Male 35 - 44,0.06976999222175052
Party Gender Age,Dem Male 45 - 54,0.08771981352552208
Party Gender Age,Dem Male > 54,0.07420833948599152
Party Gender Age,Dem Female 18 - 24,0.0654109276147917
Party Gender Age,Dem Female 25 - 34,0.053971290371449196
Party Gender Age,Dem Female 35 - 44,0.05816283003316665
Party Gender Age,Dem Female 45 - 54,0.07417138088900808
Party Gender Age,Dem Female > 54,0.06176513868819191
Party Gender Age,Rep Male 18 - 24,0.9261515319636461
Party Gender Age,Rep Male 25 - 34,0.9113734831421274
Party Gender Age,Rep Male 35 - 44,0.9184281119715234
Party Gender Age,Rep Male 45 - 54,0.9345636631970814
Party Gender Age,Rep Male > 54,0.9184241774085844
Party Gender Age,Rep Female 18 - 24,0.9142974854832319
Party Gender Age,Rep Female 25 - 34,0.8965693383055594
Party Gender Age,Rep Female 35 - 44,0.9047799559321758
Party Gender Age,Rep Female 45 - 54,0.923510843813266
Party Gender Age,Rep Female > 54,0.9030348850417439
Party Gender Age,Ind Male 18 - 24,0.47718767060664113
Party Gender Age,Ind Male 25 - 34,0.4321573212839749
Party Gender Age,Ind Male 35 - 44,0.4501322957118539
Party Gender Age,Ind Male 45 - 54,0.5102466414668949
Party Gender Age,Ind Male > 54,0.46447588479051055
Party Gender Age,Ind Female 18 - 24,0.4445713617004634
Party Gender Age,Ind Female 25 - 34,0.40297557398575173
Party Gender Age,Ind Female 35 - 44,0.4197531248213475
Party Gender Age,Ind Female 45 - 54,0.47982843552846277
Party Gender Age,Ind Female > 54,0.427683936671504
Party Gender Race,Dem Male White,0.08492651106478061
Party Gender Race,Dem Male Hispanic,0.06327291385435595
Party Gender Race,Dem Male Black,0.033165687415299384
Party Gender Race,Dem Male Other,0.07660805048417091
Party Gender Race,Dem Female White,0.07214920186740333
Party Gender Race,Dem Female Hispanic,0.05381392771233411
Party Gender Race,Dem Female Black,0.02752513203249202
Party Gender Race,Dem Female Other,0.06550299877082684
Party Gender Race,Rep Male White,0.9263871238247032
Party Gender Race,Rep Male Hispanic,0.8982881003577506
Party Gender Race,Rep Male Black,0.8163717489436453
Party Gender Race,Rep Male Other,0.9153882997704583
Party Gender Race,Rep Female White,0.913063308713216
Party Gender Race,Rep Female Hispanic,0.8834897129179389
Party Gender Race,Rep Female Black,0.7900036242878004
Party Gender Race,Rep Female Other,0.9018053541144686
Party Gender Race,Ind Male White,0.4822322395233331
Party Gender Race,Ind Male Hispanic,0.40091575860945283
Party Gender Race,Ind Male Black,0.2543759437404059
Party Gender Race,Ind Male Other,0.45093711238940404
Party Gender Race,Ind Female White,0.4475498596246717
Party Gender Race,Ind Female Hispanic,0.3710760116829417
Party Gender Race,Ind Female Black,0.22863253383303142
Party Gender Race,Ind Female Other,0.41671853936532005
Party Gender Education,Dem Male No Bachelors,0.0784249160581846
Party Gender Education,Dem Male Bachelors,0.07070346453754284
Party Gender Education,Dem Female No Bachelors,0.0657223870840001
Party Gender Education,Dem Female Bachelors,0.05913159518824074
Party Gender Education,Rep Male No Bachelors,0.9275180018151258
Party Gender Education,Rep Male Bachelors,0.9139604001353765
Party Gender Education,Rep Female No Bachelors,0.913919959957653
Party Gender Education,Rep Female Bachelors,0.8990768944878474
Party Gender Education,Ind Male No Bachelors,0.48668982310739806
Party Gender Education,Ind Male Bachelors,0.443773111943735
Party Gender Education,Ind Female No Bachelors,0.4537940853367472
Party Gender Education,Ind Female Bachelors,0.4100331523738848
Party Gender Urbanicity,Dem Male R1,0.12615639188340133
Party Gender Urbanicity,Dem Male R2,0.08978404265293118
Party Gender Urbanicity,Dem Male S3,0.06813598492318039
Party Gender Urbanicity,Dem Male S4,0.05971488563255699
Party Gender Urbanicity,Dem Male U5,0.07774311224545383
Party Gender Urbanicity,Dem Male U6,0.053416361965614556
Party Gender Urbanicity,Dem Female R1,0.1063944834348043
Party Gender Urbanicity,Dem Female R2,0.07519869519096115
Party Gender Urbanicity,Dem Female S3,0.05656164423042085
Party Gender Urbanicity,Dem Female S4,0.04928553688915988
Party Gender Urbanicity,Dem Female U5,0.06464134476983747
Party Gender Urbanicity,Dem Female U6,0.043509913344269444
Party Gender Urbanicity,Rep Male R1,0.9521364980609687
Party Gender Urbanicity,Rep Male R2,0.929436721068143
Party Gender Urbanicity,Rep Male S3,0.906881694588159
Party Gender Urbanicity,Rep Male S4,0.8955298771232584
Party Gender Urbanicity,Rep Male U5,0.9192950866795593
Party Gender Urbanicity,Rep Male U6,0.8859668932820454
Party Gender Urbanicity,Rep Female R1,0.9431666003222401
Party Gender Urbanicity,Rep Female R2,0.9162986625121339
Party Gender Urbanicity,Rep Female S3,0.8900998510260582
Party Gender Urbanicity,Rep Female S4,0.8771592018137528
Party Gender Urbanicity,Rep Female U5,0.9052365096026705
Party Gender Urbanicity,Rep Female U6,0.866262548866952
Party Gender Urbanicity,Ind Male R1,0.593688659677633
Party Gender Urbanicity,Ind Male R2,0.49444647274301823
Party Gender Urbanicity,Ind Male S3,0.421644606882667
Party Gender Urbanicity,Ind Male S4,0.39265209704494974
Party Gender Urbanicity,Ind Male U5,0.4653535208094169
Party Gender Urbanicity,Ind Male U6,0.3713830189346033
Party Gender Urbanicity,Ind Female R1,0.5511922445230775
Party Gender Urbanicity,Ind Female R2,0.4504595029918793
Party Gender Urbanicity,Ind Female S3,0.3804780536992878
Party Gender Urbanicity,Ind Female S4,0.35328171308331835
Party Gender Urbanicity,Ind Female U5,0.4254570307585945
Party Gender Urbanicity,Ind Female U6,0.3307040046908734
Party Gender Married,Dem Male Unmarried,0.06855930439123288
Party Gender Married,Dem Male Married,0.0835626691600314
Party Gender Married,Dem Female Unmarried,0.05773225753608119
Party Gender Married,Dem Female Married,0.07166913613922327
Party Gender Married,Rep Male Unmarried,0.9127512783343903
Party Gender Married,Rep Male Married,0.9265461377815323
Party Gender Married,Rep Female Unmarried,0.8959733861861777
Party Gender Married,Rep Female Married,0.9140357446812402
Party Gender Married,Ind Male Unmarried,0.44737768248557064
Party Gender Married,Ind Male Married,0.48826217800698585
Party Gender Married,Ind Female Unmarried,0.41489675367465184
Party Gender Married,Ind Female Married,0.4536924018162612
Party Age Race,Dem 18 - 24 White,0.08214234504327335
Party Age Race,Dem 18 - 24 Hispanic,0.06206664875620501
Party Age Race,Dem 18 - 24 Black,0.031828428677041734
Party Age Race,Dem 18 - 24 Other,0.07476614924398979
Party Age Race,Dem 25 - 34 White,0.06742010694887454
Party Age Race,Dem 25 - 34 Hispanic,0.05114098351187237
Party Age Race,Dem 25 - 34 Black,0.02586750694724568
Party Age Race,Dem 25 - 34 Other,0.06152725217523901
Party Age Race,Dem 35 - 44 White,0.07296320016211726
Party Age Race,Dem 35 - 44 Hispanic,0.05465600111136087
Party Age Race,Dem 35 - 44 Black,0.027741862890323217
Party Age Race,Dem 35 - 44 Other,0.06599322613704431
Party Age Race,Dem 45 - 54 White,0.09268486107439129
Party Age Race,Dem 45 - 54 Hispanic,0.06979061116465114
Party Age Race,Dem 45 - 54 Black,0.03598300960553521
Party Age Race,Dem 45 - 54 Other,0.08335813516818073
Party Age Race,Dem > 54 White,0.07606066199529983
Party Age Race,Dem > 54 Hispanic,0.05571295612749892
Party Age Race,Dem > 54 Black,0.02866823775700116
Party Age Race,Dem > 54 Other,0.06790488550355432
Party Age Race,Rep 18 - 24 White,0.9269641575895508
Party Age Race,Rep 18 - 24 Hispanic,0.9002044706452549
Party Age Race,Rep 18 - 24 Black,0.8175708605136179
Party Age Race,Rep 18 - 24 Other,0.9182682630312698
Party Age Race,Rep 25 - 34 White,0.9118897695605024
Party Age Race,Rep 25 - 34 Hispanic,0.8786132235507513
Party Age Race,Rep 25 - 34 Black,0.7853757590740299
Party Age Race,Rep 25 - 34 Other,0.8998078032652257
Party Age Race,Rep 35 - 44 White,0.9186061409382987
Party Age Race,Rep 35 - 44 Hispanic,0.8861757017109634
Party Age Race,Rep 35 - 44 Black,0.7976036570413769
Party Age Race,Rep 35 - 44 Other,0.9058333833784338
Party Age Race,Rep 45 - 54 White,0.934630394529836
Party Age Race,Rep 45 - 54 Hispanic,0.9090052961575039
Party Age Race,Rep 45 - 54 Black,0.8333954991936814
Party Age Race,Rep 45 - 54 Other,0.924012509439952
Party Age Race,Rep > 54 White,0.916869834109438
Party Age Race,Rep > 54 Hispanic,0.8862290783907592
Party Age Race,Rep > 54 Black,0.7974818086898959
Party Age Race,Rep > 54 Other,0.9044029844570807
Party Age Race,Ind 18 - 24 White,0.47881384049539066
Party Age Race,Ind 18 - 24 Hispanic,0.4030398654905655
Party Age Race,Ind 18 - 24 Black,0.2502218437283804
Party Age Race,Ind 18 - 24 Other,0.44944953187522235
Party Age Race,Ind 25 - 34 White,0.4335308770467201
Party Age Race,Ind 25 - 34 Hispanic,0.3562011713910647
Party Age Race,Ind 25 - 34 Black,0.21716509854800353
Party Age Race,Ind 25 - 34 Other,0.40256487357332543
Party Age Race,Ind 35 - 44 White,0.45015642062728256
Party Age Race,Ind 35 - 44 Hispanic,0.37080542412823797
Party Age Race,Ind 35 - 44 Black,0.2289260799619822
Party Age Race,Ind 35 - 44 Other,0.4163472779493873
Party Age Race,Ind 45 - 54 White,0.5102976469511721
Party Age Race,Ind 45 - 54 Hispanic,0.4310970930840404
Party Age Race,Ind 45 - 54 Black,0.27626183609885563
Party Age Race,Ind 45 - 54 Other,0.4750563780308961
Party Age Race,Ind > 54 White,0.4578157440532295
Party Age Race,Ind > 54 Hispanic,0.3766120994660702
Party Age Race,Ind > 54 Black,0.23684950397628893
Party Age Race,Ind > 54 Other,0.4250433869352145
Party Age Education,Dem 18 - 24 No Bachelors,0.07217918178631345
Party Age Education,Dem 18 - 24 Bachelors,0.0655725362193154
Party Age Education,Dem 25 - 34 No Bachelors,0.061459421535064604
Party Age Education,Dem 25 - 34 Bachelors,0.05571735636804328
Party Age Education,Dem 35 - 44 No Bachelors,0.06636552627001183
Party Age Education,Dem 35 - 44 Bachelors,0.06044540411817434
Party Age Education,Dem 45 - 54 No Bachelors,0.083709696676586
Party Age Education,Dem 45 - 54 Bachelors,0.07623325405337743
Party Age Education,Dem > 54 No Bachelors,0.07024161496110856
Party Age Education,Dem > 54 Bachelors,0.06270851904870182
Party Age Education,Rep 18 - 24 No Bachelors,0.924440863080855
Party Age Education,Rep 18 - 24 Bachelors,0.9121635593636354
Party Age Education,Rep 25 - 34 No Bachelors,0.9133893471705236
Party Age Education,Rep 25 - 34 Bachelors,0.8975943088706282
Party Age Education,Rep 35 - 44 No Bachelors,0.9213683763831076
Party Age Education,Rep 35 - 44 Bachelors,0.905671259828084
Party Age Education,Rep 45 - 54 No Bachelors,0.9365537742985217
Party Age Education,Rep 45 - 54 Bachelors,0.9233338354556601
Party Age Education,Rep > 54 No Bachelors,0.9179686955923401
Party Age Education,Rep > 54 Bachelors,0.9024103779614742
Party Age Education,Ind 18 - 24 No Bachelors,0.4708401214687244
Party Age Education,Ind 18 - 24 Bachelors,0.43375469959069546
Party Age Education,Ind 25 - 34 No Bachelors,0.4383264184788173
Party Age Education,Ind 25 - 34 Bachelors,0.3983286983383085
Party Age Education,Ind 35 - 44 No Bachelors,0.4585109813279576
Party Age Education,Ind 35 - 44 Bachelors,0.41545141113899736
Party Age Education,Ind 45 - 54 No Bachelors,0.5168703305855695
Party Age Education,Ind 45 - 54 Bachelors,0.47184042214035027
Party Age Education,Ind > 54 No Bachelors,0.46381544684607096
Party Age Education,Ind > 54 Bachelors,0.4180545066976576
Party Age Urbanicity,Dem 18 - 24 R1,0.1179038228974055
Party Age Urbanicity,Dem 18 - 24 R2,0.08568681289862964
Party Age Urbanicity,Dem 18 - 24 S3,0.06533391594924486
Party Age Urbanicity,Dem 18 - 24 S4,0.05718680416779117
Party Age Urbanicity,Dem 18 - 24 U5,0.07582175679225892
Party Age Urbanicity,Dem 18 - 24 U6,0.05159333243976853
Party Age Urbanicity,Dem 25 - 34 R1,0.10111978312471631
Party Age Urbanicity,Dem 25 - 34 R2,0.07186999932093252
Party Age Urbanicity,Dem 25 - 34 S3,0.053949392349371274
Party Age Urbanicity,Dem 25 - 34 S4,0.04721814659323303
Party Age Urbanicity,Dem 25 - 34 U5,0.06292548715944934
Party Age Urbanicity,Dem 25 - 34 U6,0.04365268772770259
Party Age Urbanicity,Dem 35 - 44 R1,0.1085575498063605
Party Age Urbanicity,Dem 35 - 44 R2,0.07691338324983146
Party Age Urbanicity,Dem 35 - 44 S3,0.057918548437215535
Party Age Urbanicity,Dem 35 - 44 S4,0.05064487718248334
Party Age Urbanicity,Dem 35 - 44 U5,0.06717259948863998
Party Age Urbanicity,Dem 35 - 44 U6,0.04650884059660662
Party Age Urbanicity,Dem 45 - 54 R1,0.13511011457860972
Party Age Urbanicity,Dem 45 - 54 R2,0.09692949849643046
Party Age Urbanicity,Dem 45 - 54 S3,0.07279651205424244
Party Age Urbanicity,Dem 45 - 54 S4,0.06388562296895549
Party Age Urbanicity,Dem 45 - 54 U5,0.0841600134816707
Party Age Urbanicity,Dem 45 - 54 U6,0.05810916699690983
Party Age Urbanicity,Dem > 54 R1,0.11192373024374737
Party Age Urbanicity,Dem > 54 R2,0.07904760733168516
Party Age Urbanicity,Dem > 54 S3,0.059638173271659184
Party Age Urbanicity,Dem > 54 S4,0.05199947710084704
Party Age Urbanicity,Dem > 54 U5,0.06777055288149683
Party Age Urbanicity,Dem > 54 U6,0.045581511595557726
Party Age Urbanicity,Rep 18 - 24 R1,0.9509901214642434
Party Age Urbanicity,Rep 18 - 24 R2,0.9286927856579281
Party Age Urbanicity,Rep 18 - 24 S3,0.906713966581074
Party Age Urbanicity,Rep 18 - 24 S4,0.8964498412173374
Party Age Urbanicity,Rep 18 - 24 U5,0.921418794533089
Party Age Urbanicity,Rep 18 - 24 U6,0.8898526184098743
Party Age Urbanicity,Rep 25 - 34 R1,0.9417804484843043
Party Age Urbanicity,Rep 25 - 34 R2,0.9144258613716907
Party Age Urbanicity,Rep 25 - 34 S3,0.8874360993490861
Party Age Urbanicity,Rep 25 - 34 S4,0.8741278409163541
Party Age Urbanicity,Rep 25 - 34 U5,0.9030871101365661
Party Age Urbanicity,Rep 25 - 34 U6,0.8648515599853679
Party Age Urbanicity,Rep 35 - 44 R1,0.9464297895988674
Party Age Urbanicity,Rep 35 - 44 R2,0.920710464326687
Party Age Urbanicity,Rep 35 - 44 S3,0.8955525054020222
Party Age Urbanicity,Rep 35 - 44 S4,0.8830330915959623
Party Age Urbanicity,Rep 35 - 44 U5,0.9095524925979784
Party Age Urbanicity,Rep 35 - 44 U6,0.8733366478349187
Party Age Urbanicity,Rep 45 - 54 R1,0.9578887942481785
Party Age Urbanicity,Rep 45 - 54 R2,0.9375676961200243
Party Age Urbanicity,Rep 45 - 54 S3,0.9168226555187651
Party Age Urbanicity,Rep 45 - 54 S4,0.9063494397115436
Party Age Urbanicity,Rep 45 - 54 U5,0.9285348395197651
Party Age Urbanicity,Rep 45 - 54 U6,0.8996542606273596
Party Age Urbanicity,Rep > 54 R1,0.9459674376196388
Party Age Urbanicity,Rep > 54 R2,0.9202118342705291
Party Age Urbanicity,Rep > 54 S3,0.895078755955994
Party Age Urbanicity,Rep > 54 S4,0.8825630068320008
Party Age Urbanicity,Rep > 54 U5,0.9095173271504962
Party Age Urbanicity,Rep > 54 U6,0.8725101497466874
Party Age Urbanicity,Ind 18 - 24 R1,0.5842069374117803
Party Age Urbanicity,Ind 18 - 24 R2,0.4878619562825521
