Demographic_Type,Demographic,Vote_R
Party Race,Ind Hispanic,0.33396923982105514
Party Race,Ind Black,0.27668450451533755
Party Race,Ind Other,0.4567603054233255
Party Education,Dem No Bachelors,0.0742424502647408
Party Education,Dem Bachelors,0.060628051166843534
Party Education,Rep No Bachelors,0.9448725918214469
Party Education,Rep Bachelors,0.9272354849698717
Party Education,Ind No Bachelors,0.5659539871326141
Party Education,Ind Bachelors,0.4985186994072695
Party Urbanicity,Dem R1,0.1135320907895072
Party Urbanicity,Dem R2,0.09136607140155417
Party Urbanicity,Dem S3,0.06330942709835505
Party Urbanicity,Dem S4,0.06388203816949008
Party Urbanicity,Dem U5,0.05743312575129953
Party Urbanicity,Dem U6,0.04984074632971078
Party Urbanicity,Rep R1,0.9595313336822243
Party Urbanicity,Rep R2,0.9474974311182004
Party Urbanicity,Rep S3,0.9241302050061395
Party Urbanicity,Rep S4,0.9263246563004081
Party Urbanicity,Rep U5,0.9183086821464325
Party Urbanicity,Rep U6,0.9098243474706582
Party Urbanicity,Ind R1,0.6371204126431776
Party Urbanicity,Ind R2,0.5770997827103936
Party Urbanicity,Ind S3,0.4857818359093998
Party Urbanicity,Ind S4,0.49538600628988416
Party Urbanicity,Ind U5,0.4777026344196083
Party Urbanicity,Ind U6,0.451409909426561
Party Married,Dem Unmarried,0.05668987086838169
Party Married,Dem Married,0.08621030845369998
Party Married,Rep Unmarried,0.9222104424106865
Party Married,Rep Married,0.9458335029680757
Party Married,Ind Unmarried,0.4937856098849107
Party Married,Ind Married,0.5781333594327754
Gender Age,Male 18 - 24,0.43559777549160184
Gender Age,Male 25 - 34,0.40860561928438555
Gender Age,Male 35 - 44,0.45672051277758635
Gender Age,Male 45 - 54,0.5373726838363951
Gender Age,Male > 54,0.5716215539249444
Gender Age,Female 18 - 24,0.32503855714036584
Gender Age,Female 25 - 34,0.30834562919305675
Gender Age,Female 35 - 44,0.34401388725655774
Gender Age,Female 45 - 54,0.42787731713589977
Gender Age,Female > 54,0.4495057030803377
Gender Race,Male White,0.5921914204282275
Gender Race,Male Hispanic,0.25248507946765814
Gender Race,Male Black,0.20947001133383739
Gender Race,Male Other,0.3619274141148568
Gender Race,Female White,0.4791668308413557
Gender Race,Female Hispanic,0.20910580510030527
Gender Race,Female Black,0.12962246020975474
Gender Race,Female Other,0.28127955701028856
Gender Education,Male No Bachelors,0.5433332152563243
Gender Education,Male Bachelors,0.5129907097846448
Gender Education,Female No Bachelors,0.425256561456194
Gender Education,Female Bachelors,0.40065057727446457
Gender Urbanicity,Male R1,0.7369340493225239
Gender Urbanicity,Male R2,0.6676040674378756
Gender Urbanicity,Male S3,0.5767263387434424
Gender Urbanicity,Male S4,0.4966530722646781
Gender Urbanicity,Male U5,0.3629053631094576
Gender Urbanicity,Male U6,0.20135332323082777
Gender Urbanicity,Female R1,0.6203174011537428
Gender Urbanicity,Female R2,0.5485860110113577
Gender Urbanicity,Female S3,0.4517451276452594
Gender Urbanicity,Female S4,0.3764649127140677
Gender Urbanicity,Female U5,0.26859567548449187
Gender Urbanicity,Female U6,0.14081384762960483
Gender Married,Male Unmarried,0.43431129116205125
Gender Married,Male Married,0.6187768132662027
Gender Married,Female Unmarried,0.3134319261262825
Gender Married,Female Married,0.5337081730817097
Age Race,18 - 24 White,0.4631487208083524
Age Race,18 - 24 Hispanic,0.14867515620835745
Age Race,18 - 24 Black,0.12455105051567723
Age Race,18 - 24 Other,0.23255425526673987
Age Race,25 - 34 White,0.42605767225241364
Age Race,25 - 34 Hispanic,0.15483527740466957
Age Race,25 - 34 Black,0.11473516446992876
Age Race,25 - 34 Other,0.2217440480710589
Age Race,35 - 44 White,0.46749022069480756
Age Race,35 - 44 Hispanic,0.1787048080348039
Age Race,35 - 44 Black,0.12470979920672326
Age Race,35 - 44 Other,0.2476795803219595
Age Race,45 - 54 White,0.5538374783822267
Age Race,45 - 54 Hispanic,0.23751381138955027
Age Race,45 - 54 Black,0.16197801850944843
Age Race,45 - 54 Other,0.3232940914855707
Age Race,> 54 White,0.564386155265338
Age Race,> 54 Hispanic,0.2720908485887022
Age Race,> 54 Black,0.18776889377068948
Age Race,> 54 Other,0.36437583388795647
Age Education,18 - 24 No Bachelors,0.3866039934614155
Age Education,18 - 24 Bachelors,0.3636865160621719
Age Education,25 - 34 No Bachelors,0.3640100812905546
Age Education,25 - 34 Bachelors,0.3493262334266275
Age Education,35 - 44 No Bachelors,0.40712041963259377
Age Education,35 - 44 Bachelors,0.3893641777956583
Age Education,45 - 54 No Bachelors,0.48793385968183656
Age Education,45 - 54 Bachelors,0.4733443660174382
Age Education,> 54 No Bachelors,0.519198556218659
Age Education,> 54 Bachelors,0.49159608138874406
Age Urbanicity,18 - 24 R1,0.6406001756857236
Age Urbanicity,18 - 24 R2,0.5372063372047139
Age Urbanicity,18 - 24 S3,0.41575795809588756
Age Urbanicity,18 - 24 S4,0.3438868648429814
Age Urbanicity,18 - 24 U5,0.22989294871538488
Age Urbanicity,18 - 24 U6,0.11927316115688644
Age Urbanicity,25 - 34 R1,0.6377462417325482
Age Urbanicity,25 - 34 R2,0.5367523756764504
Age Urbanicity,25 - 34 S3,0.41190962210896226
Age Urbanicity,25 - 34 S4,0.3288096927183264
Age Urbanicity,25 - 34 U5,0.21466206131218116
Age Urbanicity,25 - 34 U6,0.11400391144594409
Age Urbanicity,35 - 44 R1,0.6600325048323015
Age Urbanicity,35 - 44 R2,0.5687555069909352
Age Urbanicity,35 - 44 S3,0.4466373459464566
Age Urbanicity,35 - 44 S4,0.35633315978987384
Age Urbanicity,35 - 44 U5,0.2279759419737737
Age Urbanicity,35 - 44 U6,0.1168858049821732
Age Urbanicity,45 - 54 R1,0.7025387419747599
Age Urbanicity,45 - 54 R2,0.6332239189185527
Age Urbanicity,45 - 54 S3,0.5298646726004012
Age Urbanicity,45 - 54 S4,0.44597088889092396
Age Urbanicity,45 - 54 U5,0.31233770736368094
Age Urbanicity,45 - 54 U6,0.1637752954068736
Age Urbanicity,> 54 R1,0.6804907872027111
Age Urbanicity,> 54 R2,0.6196019755345727
Age Urbanicity,> 54 S3,0.5426110067080563
Age Urbanicity,> 54 S4,0.4736537152928498
Age Urbanicity,> 54 U5,0.3627316088970845
Age Urbanicity,> 54 U6,0.20675576392419429
Age Married,18 - 24 Unmarried,0.2862959583814134
Age Married,18 - 24 Married,0.500464047404498
Age Married,25 - 34 Unmarried,0.28066979028677
Age Married,25 - 34 Married,0.4892761213985844
Age Married,35 - 44 Unmarried,0.3015924921828599
Age Married,35 - 44 Married,0.5257121320236466
Age Married,45 - 54 Unmarried,0.3722632789671402
Age Married,45 - 54 Married,0.5988176641887488
Age Married,> 54 Unmarried,0.41100317848944207
Age Married,> 54 Married,0.5952046803875851
Race Education,White No Bachelors,0.5594455345606504
Race Education,White Bachelors,0.506744429042065
Race Education,Hispanic No Bachelors,0.2234820736747315
Race Education,Hispanic Bachelors,0.23680812920759395
Race Education,Black No Bachelors,0.15905259871161825
Race Education,Black Bachelors,0.1672343492984986
Race Education,Other No Bachelors,0.3302843845455211
Race Education,Other Bachelors,0.3058964350591633
Race Urbanicity,White R1,0.7130024305202253
Race Urbanicity,White R2,0.6427121995342546
Race Urbanicity,White S3,0.5545123516404576
Race Urbanicity,White S4,0.49171685901648976
Race Urbanicity,White U5,0.37291307545961044
Race Urbanicity,White U6,0.2280124299895305
Race Urbanicity,Hispanic R1,0.4533092898955721
Race Urbanicity,Hispanic R2,0.33822347756667126
Race Urbanicity,Hispanic S3,0.2848346727190419
Race Urbanicity,Hispanic S4,0.23940678263134016
Race Urbanicity,Hispanic U5,0.20072909431815547
Race Urbanicity,Hispanic U6,0.10399937217028381
Race Urbanicity,Black R1,0.30232998212426804
Race Urbanicity,Black R2,0.2953159647293603
Race Urbanicity,Black S3,0.2203711538324663
Race Urbanicity,Black S4,0.15509806923348454
Race Urbanicity,Black U5,0.09340693809571071
Race Urbanicity,Black U6,0.046814763027408085
Race Urbanicity,Other R1,0.5509394448157813
Race Urbanicity,Other R2,0.49667916344484125
Race Urbanicity,Other S3,0.3949654986588067
Race Urbanicity,Other S4,0.3318392966537513
Race Urbanicity,Other U5,0.2513087040317696
Race Urbanicity,Other U6,0.1791302665560468
Race Married,White Unmarried,0.4370103911564246
Race Married,White Married,0.6257755477778177
Race Married,Hispanic Unmarried,0.1807144778220439
Race Married,Hispanic Married,0.3145838608813527
Race Married,Black Unmarried,0.11282430041578764
Race Married,Black Married,0.25269479780046383
Race Married,Other Unmarried,0.253089331552738
Race Married,Other Married,0.41878888877681497
Education Urbanicity,No Bachelors R1,0.6831558949699134
Education Urbanicity,No Bachelors R2,0.6075432537838797
Education Urbanicity,No Bachelors S3,0.5079634279932922
Education Urbanicity,No Bachelors S4,0.4209323306866291
Education Urbanicity,No Bachelors U5,0.3009637771330174
Education Urbanicity,No Bachelors U6,0.16149710439609752
Education Urbanicity,Bachelors R1,0.665805473687511
Education Urbanicity,Bachelors R2,0.6038063480830398
Education Urbanicity,Bachelors S3,0.5150918114727517
Education Urbanicity,Bachelors S4,0.44426457762545163
Education Urbanicity,Bachelors U5,0.3232613262786478
Education Urbanicity,Bachelors U6,0.17492377877196952
Education Married,No Bachelors Unmarried,0.38268017119699943
Education Married,No Bachelors Married,0.5949426766489291
Education Married,Bachelors Unmarried,0.34888707908724614
Education Married,Bachelors Married,0.5575926639438754
Urbanicity Married,R1 Unmarried,0.5881372701182659
Urbanicity Married,R1 Married,0.7449677148913854
Urbanicity Married,R2 Unmarried,0.5143719308089302
Urbanicity Married,R2 Married,0.6821650274605231
Urbanicity Married,S3 Unmarried,0.4186818355713973
Urbanicity Married,S3 Married,0.5944872655057761
Urbanicity Married,S4 Unmarried,0.3464102045968556
Urbanicity Married,S4 Married,0.5252679547167238
Urbanicity Married,U5 Unmarried,0.2441596965339023
Urbanicity Married,U5 Married,0.41392239752621734
Urbanicity Married,U6 Unmarried,0.13487639600044707
Urbanicity Married,U6 Married,0.2566910535164105
Party Gender Age,Dem Male 18 - 24,0.06566792546763967
Party Gender Age,Dem Male 25 - 34,0.064461770358613
Party Gender Age,Dem Male 35 - 44,0.05549991704415236
Party Gender Age,Dem Male 45 - 54,0.06889619867885775
Party Gender Age,Dem Male > 54,0.09412273208603424
Party Gender Age,Dem Female 18 - 24,0.05976945567821147
Party Gender Age,Dem Female 25 - 34,0.056842934355359795
Party Gender Age,Dem Female 35 - 44,0.044663774538938356
Party Gender Age,Dem Female 45 - 54,0.05909499761726619
Party Gender Age,Dem Female > 54,0.06427007827490742
Party Gender Age,Rep Male 18 - 24,0.9242168858999972
Party Gender Age,Rep Male 25 - 34,0.9315090859280811
Party Gender Age,Rep Male 35 - 44,0.9257626723376781
Party Gender Age,Rep Male 45 - 54,0.935773895958673
Party Gender Age,Rep Male > 54,0.9530436148100269
Party Gender Age,Rep Female 18 - 24,0.9237305267231619
Party Gender Age,Rep Female 25 - 34,0.9237422604506835
Party Gender Age,Rep Female 35 - 44,0.9110171014279469
Party Gender Age,Rep Female 45 - 54,0.9254505166657955
Party Gender Age,Rep Female > 54,0.9317699096613004
Party Gender Age,Ind Male 18 - 24,0.49795683352736275
Party Gender Age,Ind Male 25 - 34,0.5222325719816361
Party Gender Age,Ind Male 35 - 44,0.4816243148647568
Party Gender Age,Ind Male 45 - 54,0.5258373838911765
Party Gender Age,Ind Male > 54,0.6109690728640091
Party Gender Age,Ind Female 18 - 24,0.4952393593450735
Party Gender Age,Ind Female 25 - 34,0.5110398632816899
Party Gender Age,Ind Female 35 - 44,0.44781064841790724
Party Gender Age,Ind Female 45 - 54,0.5029125394894602
Party Gender Age,Ind Female > 54,0.5297527215481824
Party Gender Race,Dem Male White,0.09673772693547242
Party Gender Race,Dem Male Hispanic,0.03976776856337012
Party Gender Race,Dem Male Black,0.030158507963337102
Party Gender Race,Dem Male Other,0.0650947004179129
Party Gender Race,Dem Female White,0.07364549259274275
Party Gender Race,Dem Female Hispanic,0.03033357049169418
Party Gender Race,Dem Female Black,0.022070267579336233
Party Gender Race,Dem Female Other,0.05007625373272043
Party Gender Race,Rep Male White,0.9510480522519545
Party Gender Race,Rep Male Hispanic,0.8768157251388193
Party Gender Race,Rep Male Black,0.8467392074581583
Party Gender Race,Rep Male Other,0.9266007761129318
Party Gender Race,Rep Female White,0.9368605566507933
Party Gender Race,Rep Female Hispanic,0.850511377891334
Party Gender Race,Rep Female Black,0.8086346617362253
Party Gender Race,Rep Female Other,0.9065025229068034
Party Gender Race,Ind Male White,0.5897728841457617
Party Gender Race,Ind Male Hispanic,0.35339500462860757
Party Gender Race,Ind Male Black,0.29920900209760015
Party Gender Race,Ind Male Other,0.4823263450485621
Party Gender Race,Ind Female White,0.5347532071639721
Party Gender Race,Ind Female Hispanic,0.3127577643453037
Party Gender Race,Ind Female Black,0.25357036502738745
Party Gender Race,Ind Female Other,0.43013451309648043
Party Gender Education,Dem Male No Bachelors,0.0869211929250821
Party Gender Education,Dem Male Bachelors,0.07095661943592495
Party Gender Education,Dem Female No Bachelors,0.06511616156403172
Party Gender Education,Dem Female Bachelors,0.053294253100055415
Party Gender Education,Rep Male No Bachelors,0.9515332880504652
Party Gender Education,Rep Male Bachelors,0.9358754736242337
Party Gender Education,Rep Female No Bachelors,0.9369031921997071
Party Gender Education,Rep Female Bachelors,0.9173452654761878
Party Gender Education,Ind Male No Bachelors,0.5918943624914695
Party Gender Education,Ind Male Bachelors,0.5251390113398618
Party Gender Education,Ind Female No Bachelors,0.5403297678817591
Party Gender Education,Ind Female Bachelors,0.4723391950985802
Party Gender Urbanicity,Dem Male R1,0.13455900254517322
Party Gender Urbanicity,Dem Male R2,0.1083322158712528
Party Gender Urbanicity,Dem Male S3,0.0750330515053853
Party Gender Urbanicity,Dem Male S4,0.07542788659723121
Party Gender Urbanicity,Dem Male U5,0.06707370498206267
Party Gender Urbanicity,Dem Male U6,0.058590721761056425
Party Gender Urbanicity,Dem Female R1,0.09955002779324072
Party Gender Urbanicity,Dem Female R2,0.07987326203734328
Party Gender Urbanicity,Dem Female S3,0.05537809736476631
Party Gender Urbanicity,Dem Female S4,0.055859583235443606
Party Gender Urbanicity,Dem Female U5,0.05019855718269805
Party Gender Urbanicity,Dem Female U6,0.04289816414589195
Party Gender Urbanicity,Rep Male R1,0.9642963183793719
Party Gender Urbanicity,Rep Male R2,0.9539146106351367
Party Gender Urbanicity,Rep Male S3,0.9330569831914891
Party Gender Urbanicity,Rep Male S4,0.9351161806595585
Party Gender Urbanicity,Rep Male U5,0.9283241500488448
Party Gender Urbanicity,Rep Male U6,0.921043472705539
Party Gender Urbanicity,Rep Female R1,0.9538229304114614
Party Gender Urbanicity,Rep Female R2,0.9400469709296368
Party Gender Urbanicity,Rep Female S3,0.9136629012087336
Party Gender Urbanicity,Rep Female S4,0.9160467461502756
Party Gender Urbanicity,Rep Female U5,0.9068443967127703
Party Gender Urbanicity,Rep Female U6,0.8964504889541295
Party Gender Urbanicity,Ind Male R1,0.6724112315331088
Party Gender Urbanicity,Ind Male R2,0.6115672970940356
Party Gender Urbanicity,Ind Male S3,0.5176811287977854
Party Gender Urbanicity,Ind Male S4,0.5231394611270206
Party Gender Urbanicity,Ind Male U5,0.5028923632832608
Party Gender Urbanicity,Ind Male U6,0.4808670636038276
Party Gender Urbanicity,Ind Female R1,0.6086515995775434
Party Gender Urbanicity,Ind Female R2,0.5467522503795433
Party Gender Urbanicity,Ind Female S3,0.455104213900888
Party Gender Urbanicity,Ind Female S4,0.4654941526044561
Party Gender Urbanicity,Ind Female U5,0.4446119570191417
Party Gender Urbanicity,Ind Female U6,0.4109473169146806
Party Gender Married,Dem Male Unmarried,0.06554764942750328
Party Gender Married,Dem Male Married,0.09892912886062458
Party Gender Married,Dem Female Unmarried,0.05099621483803582
Party Gender Married,Dem Female Married,0.07538438629704466
Party Gender Married,Rep Male Unmarried,0.931173040693044
Party Gender Married,Rep Male Married,0.9524942671838881
Party Gender Married,Rep Female Unmarried,0.9119992464998186
Party Gender Married,Rep Female Married,0.937885228284556
Party Gender Married,Ind Male Unmarried,0.5177066271951394
Party Gender Married,Ind Male Married,0.6072090915618951
Party Gender Married,Ind Female Unmarried,0.46992933432004835
Party Gender Married,Ind Female Married,0.549787257549001
Party Age Race,Dem 18 - 24 White,0.07948354793593569
Party Age Race,Dem 18 - 24 Hispanic,0.034949689893845316
Party Age Race,Dem 18 - 24 Black,0.02589092481239393
Party Age Race,Dem 18 - 24 Other,0.05574512271822167
Party Age Race,Dem 25 - 34 White,0.07493061112504637
Party Age Race,Dem 25 - 34 Hispanic,0.032436249561586514
Party Age Race,Dem 25 - 34 Black,0.022356773582076963
Party Age Race,Dem 25 - 34 Other,0.05478181270220726
Party Age Race,Dem 35 - 44 White,0.06156323875551562
Party Age Race,Dem 35 - 44 Hispanic,0.02583567061478543
Party Age Race,Dem 35 - 44 Black,0.018575998221237813
Party Age Race,Dem 35 - 44 Other,0.04198665846146514
Party Age Race,Dem 45 - 54 White,0.07928925099903143
Party Age Race,Dem 45 - 54 Hispanic,0.033615190150566215
Party Age Race,Dem 45 - 54 Black,0.025061600788342814
Party Age Race,Dem 45 - 54 Other,0.053091494943689664
Party Age Race,Dem > 54 White,0.09224624886134959
Party Age Race,Dem > 54 Hispanic,0.03843246246579334
Party Age Race,Dem > 54 Black,0.027884616732309905
Party Age Race,Dem > 54 Other,0.06320939329774251
Party Age Race,Rep 18 - 24 White,0.9331518056818662
Party Age Race,Rep 18 - 24 Hispanic,0.8471036304083818
Party Age Race,Rep 18 - 24 Black,0.8054157499021452
Party Age Race,Rep 18 - 24 Other,0.9066897761072477
Party Age Race,Rep 25 - 34 White,0.9377802543515215
Party Age Race,Rep 25 - 34 Hispanic,0.852065216647725
Party Age Race,Rep 25 - 34 Black,0.8087386059020981
Party Age Race,Rep 25 - 34 Other,0.9101302870641107
Party Age Race,Rep 35 - 44 White,0.929411789491303
Party Age Race,Rep 35 - 44 Hispanic,0.8302197522707723
Party Age Race,Rep 35 - 44 Black,0.78906756300712
Party Age Race,Rep 35 - 44 Other,0.8949304221918988
Party Age Race,Rep 45 - 54 White,0.9397773485538784
Party Age Race,Rep 45 - 54 Hispanic,0.8554522560960722
Party Age Race,Rep 45 - 54 Black,0.8194861735654104
Party Age Race,Rep 45 - 54 Other,0.9082596668411329
Party Age Race,Rep > 54 White,0.9500978916054323
Party Age Race,Rep > 54 Hispanic,0.8752949023243068
Party Age Race,Rep > 54 Black,0.8435755980700393
Party Age Race,Rep > 54 Other,0.9251918471715929
Party Age Race,Ind 18 - 24 White,0.5250524373107516
Party Age Race,Ind 18 - 24 Hispanic,0.32624769279241284
Party Age Race,Ind 18 - 24 Black,0.25849793688836176
Party Age Race,Ind 18 - 24 Other,0.44056550343284107
Party Age Race,Ind 25 - 34 White,0.5451483128442707
Party Age Race,Ind 25 - 34 Hispanic,0.3211527887553914
Party Age Race,Ind 25 - 34 Black,0.2599211509849246
Party Age Race,Ind 25 - 34 Other,0.44714222107280416
Party Age Race,Ind 35 - 44 White,0.491580299849256
Party Age Race,Ind 35 - 44 Hispanic,0.27930492775416277
Party Age Race,Ind 35 - 44 Black,0.2229778068701649
Party Age Race,Ind 35 - 44 Other,0.3911464283975379
Party Age Race,Ind 45 - 54 White,0.5416838145419767
Party Age Race,Ind 45 - 54 Hispanic,0.3269899280910025
Party Age Race,Ind 45 - 54 Black,0.2671820802162461
Party Age Race,Ind 45 - 54 Other,0.43786416590712274
Party Age Race,Ind > 54 White,0.5918739556430449
Party Age Race,Ind > 54 Hispanic,0.36090527130449923
Party Age Race,Ind > 54 Black,0.3019585556860793
Party Age Race,Ind > 54 Other,0.4901052110713695
Party Age Education,Dem 18 - 24 No Bachelors,0.06497973129627767
Party Age Education,Dem 18 - 24 Bachelors,0.054555482108987634
Party Age Education,Dem 25 - 34 No Bachelors,0.06530083299521094
Party Age Education,Dem 25 - 34 Bachelors,0.05550226468588032
Party Age Education,Dem 35 - 44 No Bachelors,0.05376566584553833
Party Age Education,Dem 35 - 44 Bachelors,0.04574391549117355
Party Age Education,Dem 45 - 54 No Bachelors,0.06868225783062565
Party Age Education,Dem 45 - 54 Bachelors,0.05813151518681329
Party Age Education,Dem > 54 No Bachelors,0.08289042455949604
Party Age Education,Dem > 54 Bachelors,0.06870136698275756
Party Age Education,Rep 18 - 24 No Bachelors,0.9285433905380586
Party Age Education,Rep 18 - 24 Bachelors,0.9100816207152319
Party Age Education,Rep 25 - 34 No Bachelors,0.937570277612344
Party Age Education,Rep 25 - 34 Bachelors,0.9200092127100823
Party Age Education,Rep 35 - 44 No Bachelors,0.9306760101974991
Party Age Education,Rep 35 - 44 Bachelors,0.9107356402910785
Party Age Education,Rep 45 - 54 No Bachelors,0.9406166967605696
Party Age Education,Rep 45 - 54 Bachelors,0.9226482829485245
Party Age Education,Rep > 54 No Bachelors,0.9496371203029077
Party Age Education,Rep > 54 Bachelors,0.9345237730315245
Party Age Education,Ind 18 - 24 No Bachelors,0.5100686311167013
Party Age Education,Ind 18 - 24 Bachelors,0.45267428143429816
Party Age Education,Ind 25 - 34 No Bachelors,0.5440290160172991
Party Age Education,Ind 25 - 34 Bachelors,0.48933932526415386
Party Age Education,Ind 35 - 44 No Bachelors,0.4971463123810334
Party Age Education,Ind 35 - 44 Bachelors,0.43779319688767737
Party Age Education,Ind 45 - 54 No Bachelors,0.5443785460382315
Party Age Education,Ind 45 - 54 Bachelors,0.48283235855097684
Party Age Education,Ind > 54 No Bachelors,0.5948644619437065
Party Age Education,Ind > 54 Bachelors,0.5305066001734196
Party Age Urbanicity,Dem 18 - 24 R1,0.09910072538086308
Party Age Urbanicity,Dem 18 - 24 R2,0.08009900690234929
Party Age Urbanicity,Dem 18 - 24 S3,0.05748199530059319
Party Age Urbanicity,Dem 18 - 24 S4,0.06204338829631742
Party Age Urbanicity,Dem 18 - 24 U5,0.05593588322735425
Party Age Urbanicity,Dem 18 - 24 U6,0.04984441559276455
Party Age Urbanicity,Dem 25 - 34 R1,0.10279755416981393
Party Age Urbanicity,Dem 25 - 34 R2,0.08302157234587644
Party Age Urbanicity,Dem 25 - 34 S3,0.05870888395013226
Party Age Urbanicity,Dem 25 - 34 S4,0.05868260033121945
Party Age Urbanicity,Dem 25 - 34 U5,0.053937787721572455
Party Age Urbanicity,Dem 25 - 34 U6,0.046252519563019547
Party Age Urbanicity,Dem 35 - 44 R1,0.08365082520886019
Party Age Urbanicity,Dem 35 - 44 R2,0.06682433335294591
Party Age Urbanicity,Dem 35 - 44 S3,0.046400440714049085
Party Age Urbanicity,Dem 35 - 44 S4,0.04742229738222321
Party Age Urbanicity,Dem 35 - 44 U5,0.043263072749006155
Party Age Urbanicity,Dem 35 - 44 U6,0.038767553867737246
Party Age Urbanicity,Dem 45 - 54 R1,0.10590909606997641
Party Age Urbanicity,Dem 45 - 54 R2,0.08476035903528858
Party Age Urbanicity,Dem 45 - 54 S3,0.05876761068932873
Party Age Urbanicity,Dem 45 - 54 S4,0.060554710864836506
Party Age Urbanicity,Dem 45 - 54 U5,0.05500014134799185
Party Age Urbanicity,Dem 45 - 54 U6,0.04873449393977798
Party Age Urbanicity,Dem > 54 R1,0.1227374592123585
Party Age Urbanicity,Dem > 54 R2,0.10038753427474699
Party Age Urbanicity,Dem > 54 S3,0.07060423879727269
Party Age Urbanicity,Dem > 54 S4,0.07122429202097039
Party Age Urbanicity,Dem > 54 U5,0.06383117591790018
Party Age Urbanicity,Dem > 54 U6,0.05530178511846237
Party Age Urbanicity,Rep 18 - 24 R1,0.9474662623558062
Party Age Urbanicity,Rep 18 - 24 R2,0.9347672148888507
Party Age Urbanicity,Rep 18 - 24 S3,0.906915061507232
Party Age Urbanicity,Rep 18 - 24 S4,0.9139221736624157
Party Age Urbanicity,Rep 18 - 24 U5,0.9061077221725401
Party Age Urbanicity,Rep 18 - 24 U6,0.9051642532499822
Party Age Urbanicity,Rep 25 - 34 R1,0.9542172949817046
Party Age Urbanicity,Rep 25 - 34 R2,0.9407331493740716
Party Age Urbanicity,Rep 25 - 34 S3,0.9156240943301283
Party Age Urbanicity,Rep 25 - 34 S4,0.9168952829547008
Party Age Urbanicity,Rep 25 - 34 U5,0.904919641199644
Party Age Urbanicity,Rep 25 - 34 U6,0.8945932341598604
Party Age Urbanicity,Rep 35 - 44 R1,0.9478463469887144
Party Age Urbanicity,Rep 35 - 44 R2,0.9319080733746595
Party Age Urbanicity,Rep 35 - 44 S3,0.9020309998292615
Party Age Urbanicity,Rep 35 - 44 S4,0.904968384508437
Party Age Urbanicity,Rep 35 - 44 U5,0.8947815992863495
Party Age Urbanicity,Rep 35 - 44 U6,0.8843280521945208
Party Age Urbanicity,Rep 45 - 54 R1,0.9568136009414454
Party Age Urbanicity,Rep 45 - 54 R2,0.9433822606608144
Party Age Urbanicity,Rep 45 - 54 S3,0.9171894944206636
Party Age Urbanicity,Rep 45 - 54 S4,0.9198280092291435
Party Age Urbanicity,Rep 45 - 54 U5,0.9108948189680196
Party Age Urbanicity,Rep 45 - 54 U6,0.9003565983843922
Party Age Urbanicity,Rep > 54 R1,0.9638182049716996
Party Age Urbanicity,Rep > 54 R2,0.9532600502786488
Party Age Urbanicity,Rep > 54 S3,0.9324033808796304
Party Age Urbanicity,Rep > 54 S4,0.9340022523080187
Party Age Urbanicity,Rep > 54 U5,0.9259844853521133
Party Age Urbanicity,Rep > 54 U6,0.9185036383090613
Party Age Urbanicity,Ind 18 - 24 R1,0.5877264347523504
Party Age Urbanicity,Ind 18 - 24 R2,0.5321133668465898
